ArcLength, AverageFA, Beta, RelBeta, HighExposureBeta
-20.3041,0.19103237931034484,-0.00504915828924783,-0.02891425963907055,-0.045268017050365594
-19.8041,0.18669262068965525,-0.00514036906217954,-0.02972430354128375,-0.04653621764186137
-19.3041,0.18530913793103448,-0.00551722353387896,-0.03219528506713442,-0.05040477368443767
-18.8041,0.18346568965517238,-0.0061451376282748,-0.03626036837439968,-0.056769047325246534
-18.3041,0.18214493103448276,-0.00681057944366771,-0.040589651252286876,-0.06354695046295085
-17.8041,0.1831363103448276,-0.00703965939085811,-0.04186171474596435,-0.0655384865645057
-17.3041,0.1869876206896552,-0.00624020811100932,-0.03611013738157454,-0.05653384645102072
-16.8041,0.19466572413793107,-0.00411028653178838,-0.02244156390485904,-0.0351343977042147
-16.3041,0.20587334482758624,-0.00100465798090318,-0.005057083283601163,-0.007917343731597446
-15.8041,0.21945458620689656,0.00214251181678717,0.009881823744999975,0.01547093272873944
-15.3041,0.23433686206896548,0.00439202603043063,0.018726353029155877,0.02931788255333807
-14.8041,0.24935341379310347,0.00538167106708721,0.02154427382317063,0.03372960494022814
-14.3041,0.26299665517241383,0.00545317565504002,0.020792808450639376,0.03255311459528643
-13.8041,0.27506596551724144,0.00528633292984099,0.01936272077937137,0.030314176649284135
-13.3041,0.28585289655172413,0.00541588168555552,0.0190964309731195,0.029897274690173982
-12.8041,0.296211,0.00601415757704819,0.020367271430007418,0.03188689601158458
-12.3041,0.3069370344827586,0.00689286280128028,0.022340620874330662,0.034976361811748
-11.8041,0.3184647931034483,0.00759625426050203,0.023524936150310455,0.036830519752337934
-11.3041,0.3310962068965518,0.00760132682435506,0.022553319469331947,0.035309361644539725
-10.8041,0.3439568275862068,0.00660259363559681,0.018927572953362552,0.02963291143782497
-10.3041,0.3546013793103448,0.0047090312745364,0.01323806616952265,0.020725448707877847
-9.80412,0.3592383793103448,0.00237890792842051,0.0067011825089693415,0.010491337072443435
-9.30412,0.353569827586207,1.28513997298632E-4,3.7300204320549814E-4,5.839700916578773E-4
-8.80412,0.3355301379310345,-0.00172915781469614,-0.0053351312950651805,-0.00835265427666724
-8.30412,0.3073833448275862,-0.00316003955336515,-0.010663696383898856,-0.016695028534431892
-7.80412,0.2752659655172414,-0.0043165010617208,-0.016230365752846122,-0.02541017763569911
-7.30412,0.24509603448275855,-0.00536139727880359,-0.022570905441596525,-0.035336894152798885
-6.80412,0.22068924137931037,-0.00634338082952993,-0.02969158439672706,-0.04648499271643861
-6.30412,0.2025419655172414,-0.00722684616441986,-0.03713836714437217,-0.058143637710248434
-5.80412,0.18991137931034482,-0.007982245965718,-0.04440667490300908,-0.06952286317382168
-5.30412,0.18182868965517238,-0.0085237017903887,-0.05049330742348958,-0.0790520639265226
-4.80412,0.1775938275862069,-0.0086128341243866,-0.05325226560184072,-0.08337147474380957
-4.30412,0.17580941379310347,-0.00803873079244443,-0.05092774368175173,-0.07973221511115589
-3.80412,0.17404686206896555,-0.00699518719782403,-0.04495930528104012,-0.07038805846803062
