ArcLength, Average, RelBeta4Exp, ExpCorreBetas, ExpBetas
-13.997,0.19354431578947373,-0.18539468327374248,-0.03588208712522268,-0.0105535550368302
-13.497,0.20274492105263153,-0.18858910125621556,-0.03823548244557816,-0.0112457301310524
-12.997,0.20850510526315794,-0.1933524552420982,-0.04031497403314372,-0.0118573453038658
-12.497,0.21271718421052624,-0.19989104203609515,-0.042520259610826096,-0.0125059587090665
-11.997,0.21294097368421055,-0.2103336528025979,-0.044788652826341875,-0.0131731331842182
-11.497,0.20630197368421055,-0.22554770358929052,-0.046530936410411936,-0.0136855695324741
-10.997,0.19762136842105266,-0.24050981030447052,-0.047529877831057256,-0.0139793758326639
-10.497,0.19670821052631582,-0.2443695266763349,-0.04806949229966464,-0.0141380859704896
-9.99704,0.20188918421052626,-0.2392392811869425,-0.04829982330994452,-0.0142058303852778
-9.49704,0.2109992894736842,-0.22735861137689764,-0.0479725054562489,-0.0141095604283085
-8.99704,0.22184342105263158,-0.21018181309749817,-0.0466274524605938,-0.013713956606057
-8.49704,0.23202760526315783,-0.1902942930631813,-0.0441535291146955,-0.0129863320925575
-7.99704,0.2405589210526315,-0.1712084980248207,-0.041185731559892455,-0.0121134504587919
-7.49704,0.24742092105263155,-0.15697369749453796,-0.03883857681513574,-0.0114231108279811
-6.99704,0.2538116315789474,-0.15007895975966298,-0.03809178564227126,-0.0112034663653739
-6.49704,0.26090421052631574,-0.15052743124376683,-0.03927324061120926,-0.0115509531209439
-5.99704,0.26940378947368415,-0.15578583225718334,-0.0419692935563969,-0.0123439098695285
-5.49704,0.27936418421052633,-0.16222516443522098,-0.045319900720864,-0.01332938256496
-4.99704,0.28956523684210517,-0.1670719607092671,-0.04837823187245382,-0.0142288917271923
-4.49704,0.29861036842105265,-0.16857738477257544,-0.050338954974396305,-0.0148055749924695
-3.99704,0.30578423684210526,-0.1659223680117489,-0.050736444677507576,-0.0149224837286787
-3.49704,0.3111295789473684,-0.15936366584255154,-0.04958275025310218,-0.0145831618391477
-2.99704,0.3160675789473683,-0.1496979124037802,-0.04731465674693802,-0.0139160755138053
-2.49704,0.32274200000000003,-0.13829925351883385,-0.04463497767917548,-0.0131279346115222
-1.99704,0.3338024210526316,-0.1264668709783359,-0.04221494771551931,-0.0124161610927998
-1.49704,0.3518641578947368,-0.11467947694573243,-0.04035159758331902,-0.0118681169362703
-0.99704,0.3749206315789474,-0.10397547103259572,-0.03898254926825934,-0.0114654556671351
-0.49704,0.40529749999999987,-0.09359540680249227,-0.0379339843885331,-0.0111570542319215
0.00296022,0.4470178421052631,-0.08302102469301714,-0.03711187930764028,-0.0109152586198942
0.50296,0.4928427105263158,-0.07415874320815101,-0.036548596011930154,-0.0107495870623324
1.00296,0.5350009736842105,-0.06751131086511059,-0.03611861704753158,-0.0106231226610387
1.50296,0.5647311315789474,-0.06272393042475188,-0.0354221562058493,-0.0104182812370145
2.00296,0.5785295789473685,-0.058896843074023,-0.03407356582494376,-0.0100216370073364
2.50296,0.5756548157894739,-0.055979112331445084,-0.032224645597216287,-0.00947783694035773
3.00296,0.5583846052631579,-0.05499135302712219,-0.03070632495293659,-0.00903127204498135
3.50296,0.5304257105263158,-0.05734353485092568,-0.030416485217392805,-0.00894602506393906
4.00296,0.4957361578947369,-0.06356909418800631,-0.0315134985136109,-0.00926867603341497
4.50296,0.4581877105263158,-0.07243560028750884,-0.03318910185633302,-0.0097615005459803
5.00296,0.4216176842105263,-0.08166381848677746,-0.03443091003418388,-0.0101267382453482
5.50296,0.39068347368421064,-0.08924995114562022,-0.034868480939717,-0.010255435570505
6.00296,0.3703077105263157,-0.09474624196792523,-0.03508526394411472,-0.0103191952776808
6.50296,0.3619746052631579,-0.0998927662211143,-0.03615864462153276,-0.0106348954769214
7.00296,0.3624550789473684,-0.10664844915391283,-0.03865527205769588,-0.0113691976640282
7.50296,0.36509192105263155,-0.11533028683896013,-0.04210615597758698,-0.0123841635228197
8.00296,0.3635188421052632,-0.12458037927815782,-0.045287315224230455,-0.0133197985953619
8.50296,0.3520983157894736,-0.13362357649591028,-0.0470486362339759,-0.0138378341864635
9.00296,0.3299968421052632,-0.1427038741332145,-0.04709182782014774,-0.0138505375941611
9.50296,0.3008173421052631,-0.15246187438889516,-0.04586317582605393,-0.0134891693606041
10.003,0.2659296315789474,-0.16528033538056655,-0.04395293869499892,-0.0129273349102938
10.503,0.23308057894736836,-0.1782622750384611,-0.04154947427043952,-0.0122204336089528
11.003,0.21852523684210529,-0.17407032592518146,-0.03803875919998274,-0.0111878703529361
11.503,0.2113589473684211,-0.15013842651945597,-0.03173309978870325,-0.00933326464373625
12.003,0.20343847368421056,-0.10887440112703559,-0.022149241988566614,-0.00651448293781371
12.503,0.18989692105263165,-0.06316167286129286,-0.011994207204893076,-0.00352770800143914
