ArcLength, Average, RelBeta4Exp, ExpCorreBetas, ExpBetas
-30.2452,0.16145210344827585,-0.15502935223905362,-0.02502981501521888,-0.0020583729453305
-29.7452,0.1680633103448276,-0.19540030006688597,-0.032839621271613495,-0.00270062674931032
-29.2452,0.1743605517241379,-0.2572865797017088,-0.04486062998800633,-0.00368919654506631
-28.7452,0.1797561034482759,-0.3213362322747221,-0.05776214901045415,-0.0047501767278334
-28.2452,0.1845599655172414,-0.3653737063358038,-0.06743335864224263,-0.00554550646728969
-27.7452,0.18826727586206898,-0.3841186777315593,-0.07231697706426064,-0.00594711982436354
-27.2452,0.19021120689655172,-0.37711272555553177,-0.07173106666396578,-0.00589893640328666
-26.7452,0.1899176551724138,-0.3457803897898401,-0.06566980083348968,-0.00540047704222777
-26.2452,0.18781955172413792,-0.2948619885535336,-0.05538084651061257,-0.00455434593014906
-25.7452,0.18637913793103447,-0.23303460895729586,-0.04343278952555653,-0.00357177545440432
-25.2452,0.18917110344827587,-0.18480119837799092,-0.03495904661572827,-0.00287492159668818
-24.7452,0.19901117241379312,-0.18013892941158058,-0.03584965953956417,-0.00294816279108258
-24.2452,0.2181955517241379,-0.2208139217002509,-0.048180615473756835,-0.00396222166724974
-23.7452,0.24728879310344828,-0.27639988406989974,-0.06835059374557853,-0.00562093698565613
-23.2452,0.28567182758620696,-0.31410472218103097,-0.08973087003891292,-0.00737918339135797
-22.7452,0.33331910344827587,-0.3209640373944122,-0.10698344518344437,-0.00879798068942799
-22.2452,0.38566244827586216,-0.30658806167557895,-0.1182395024779548,-0.00972364329588444
-21.7452,0.43744206896551724,-0.28377940094030174,-0.12413704827712065,-0.010208638838579
-21.2452,0.4837172068965518,-0.2606326240876922,-0.12607248494981743,-0.0103678030386363
-20.7452,0.5205378620689656,-0.24194391296061954,-0.12594096719312078,-0.0103569874336448
-20.2452,0.5450954827586207,-0.23126101452647105,-0.12605933435655514,-0.0103667215753746
-19.7452,0.5564914827586208,-0.2298838724340174,-0.12792841703309998,-0.0105204290323273
-19.2452,0.5550602413793103,-0.23467433150803013,-0.1302583910923755,-0.0107120387411493
-18.7452,0.5427024482758621,-0.2363251929222316,-0.12825426078816052,-0.0105472253937632
-18.2452,0.5235933448275862,-0.2218884081871831,-0.11617929382119598,-0.00955421824187467
-17.7452,0.5043974482758621,-0.18163368575991481,-0.09161556761824081,-0.00753417496860533
-17.2452,0.4909035172413793,-0.11760538537454482,-0.05773289732689192,-0.00474777116175098
-16.7452,0.48361448275862073,-0.04684791105357505,-0.02265632827249657,-0.00186318489083031
-16.2452,0.4783647586206897,0.007403437003951583,0.0035415433553587813,2.91245341723584E-4
-15.7452,0.47073917241379304,0.02928704810880767,0.013786560789183066,0.00113376322279466
-15.2452,0.46197065517241387,0.016789610052012884,0.007756307155817737,6.37854206892906E-4
-14.7452,0.4590050689655173,-0.01813054194914555,-0.008322010657749757,-6.84375876459684E-4
-14.2452,0.4662686896551724,-0.05432521942957663,-0.025330148878658407,-0.00208307145383704
-13.7452,0.4813046206896552,-0.07516073536639255,-0.036175209226277115,-0.00297493496926621
-13.2452,0.4953993448275863,-0.07889593535568482,-0.03908499468476586,-0.00321422653657614
-12.7452,0.49937393103448285,-0.07549482091373698,-0.03770014549243712,-0.003100340912207
-12.2452,0.488896724137931,-0.07984844701097936,-0.03903764417116898,-0.00321033257986587
-11.7452,0.46695175862068966,-0.1067379892738685,-0.04984149180306921,-0.00409880689169977
