ArcLength, AverageFA, Beta, RelBeta, HighExposureBeta
-31.8123,0.18657758620689652,-0.0059494306120688,-0.03214659266032709,-0.05032854110130768
-31.3123,0.19175786206896556,-0.00641041293412145,-0.033479691138701695,-0.052415633262828366
-30.8123,0.19999327586206894,-0.00683022763600255,-0.034309421378832264,-0.05371465468431
-30.3123,0.20881627586206894,-0.0070929206414863,-0.03421107193715178,-0.05356067930128238
-29.8123,0.21702903448275854,-0.00711078195925294,-0.033030082549818526,-0.05171172835495197
-29.3123,0.22395044827586202,-0.00688704286521855,-0.03099429324138762,-0.04852450702280084
-28.8123,0.22895734482758617,-0.00649688115263479,-0.028522116363438405,-0.04465407954309096
-28.3123,0.2326176551724138,-0.00604506091216821,-0.026029833702997388,-0.040752174553114154
-27.8123,0.23577044827586208,-0.00561596659730195,-0.023785473734918808,-0.0372384160626545
-27.3123,0.239083,-0.00524052011277445,-0.02183663724025589,-0.03418732761114292
-26.8123,0.24313000000000007,-0.00490683278599392,-0.02008423415212453,-0.03144377429651986
-26.3123,0.24792851724137935,-0.00459640229000198,-0.018435145046645254,-0.028861968824885526
-25.8123,0.25374448275862066,-0.0043155737654458,-0.01691793663539289,-0.026486635093817948
-25.3123,0.26027413793103443,-0.00410601455073257,-0.01570801806365081,-0.024592392764293963
-24.8123,0.26692855172413793,-0.00402141752407526,-0.015010366614960238,-0.023500153223362998
-24.3123,0.27357010344827587,-0.00409409655291864,-0.014926546549351993,-0.02336892495722439
-23.8123,0.27948765517241375,-0.00430635175748996,-0.015372313076466564,-0.02406681475284059
-23.3123,0.2843682413793104,-0.00458161058206418,-0.01606742802838325,-0.02515508316739163
-22.8123,0.28818206896551735,-0.00482054950980025,-0.01667285744540531,-0.02610294036707985
-22.3123,0.29093817241379305,-0.00494578779589215,-0.01693708656931083,-0.02651661613244497
-21.8123,0.2928897931034482,-0.00493899835157367,-0.01680609374971584,-0.02631153444386219
-21.3123,0.29413486206896555,-0.00485416346841838,-0.01646203533298327,-0.025772878345819615
-20.8123,0.2947108275862068,-0.00480548979877464,-0.016290064073317703,-0.02550364102098787
-20.3123,0.29443555172413793,-0.00494182694533628,-0.016812241748773285,-0.026321159719751394
-19.8123,0.2924826551724139,-0.00538727922375928,-0.018514021655765586,-0.028985457640822887
-19.3123,0.2879847586206897,-0.00616287385820347,-0.021605331936124423,-0.03382519720967434
-18.8123,0.2803485517241379,-0.00712431987335539,-0.025802199365769458,-0.040395791398659855
-18.3123,0.26904096551724144,-0.00801133409374561,-0.030383727205700206,-0.047568607959194015
-17.8123,0.2541760689655172,-0.00864890324668172,-0.03466778859005024,-0.05427571255783711
-17.3123,0.2406555172413793,-0.00910197239146422,-0.03848812898523392,-0.06025681794687808
-16.8123,0.2320912068965517,-0.00957237716831912,-0.042125523680635935,-0.06595150448375463
-16.3123,0.22949210344827586,-0.0101728427962274,-0.04573345331537328,-0.07160006067231141
-15.8123,0.23132099999999997,-0.0108251753371946,-0.04897062689233915,-0.07666816307252193
-15.3123,0.23392589655172416,-0.0113838152722395,-0.0514429255127745,-0.08053878115164562
-14.8123,0.23526448275862072,-0.0118584686566006,-0.0534559661666573,-0.08369038730655164
-14.3123,0.23531562068965517,-0.0124183315605048,-0.05585104290182077,-0.0874401071969344
-13.8123,0.23521572413793107,-0.0131798691264864,-0.059057045674005965,-0.09245940874455874
-13.3123,0.236118724137931,-0.0140392227593303,-0.062433716060967766,-0.09774590663724227
-12.8123,0.23875627586206896,-0.0147193563320689,-0.06462853187677997,-0.10118209905623629
-12.3123,0.242983724137931,-0.0149919415166086,-0.06475659689867011,-0.1013825969997024
-11.8123,0.24748910344827582,-0.0148083392997551,-0.06301355382478581,-0.09865369767552613
-11.3123,0.25024782758620695,-0.0142031993690643,-0.05997892943755972,-0.09390270525112451
-10.8123,0.24939541379310348,-0.0131691498551521,-0.055735423940983256,-0.08725909474301474
-10.3123,0.24499344827586203,-0.0116776859923251,-0.049770310991255035,-0.07792014440894582
-9.81233,0.2407454137931034,-0.00983498065079197,-0.041842244778115045,-0.0655080044823921
-9.31233,0.2420674137931034,-0.00801254754878724,-0.03324326744344616,-0.05204548953438663
-8.81233,0.2526215172413793,-0.00672244896009872,-0.026463064717672232,-0.04143043881454964
-8.31233,0.27183851724137936,-0.00635298002253725,-0.02331314289270605,-0.036498937311145715
-7.81233,0.2953929310344828,-0.00696937667609574,-0.023784167003679878,-0.037236370250908236
-7.31233,0.3187320689655172,-0.008327553518743,-0.026646525342772526,-0.04171766383116009
-6.81233,0.33948365517241375,-0.0100834338064368,-0.030598106351047233,-0.047904238853014265
-6.31233,0.3575302758620689,-0.0118854029677932,-0.03453245062620774,-0.05406382813363743
-5.81233,0.373474448275862,-0.0134224836666845,-0.03759231594188487,-0.05885433762656343
-5.31233,0.3868642413793103,-0.014487303898213,-0.03932678055362046,-0.06156980655426192
-4.81233,0.39671482758620696,-0.0149887430921627,-0.03965347065693475,-0.0620812709096222
-4.31233,0.4032505517241379,-0.015005580984397,-0.03886007280145329,-0.06083913128377726
-3.81233,0.4096350000000001,-0.0147524292289432,-0.03742244814410788,-0.058588393470909314
-3.31233,0.41981448275862066,-0.0144285531590861,-0.03572294836670516,-0.0559276653090648
-2.81233,0.43407337931034484,-0.0141057049184312,-0.033984830575688234,-0.053206476982562416
-2.31233,0.4461230689655173,-0.0137088499396498,-0.03226140792312228,-0.050508295289681635
-1.81233,0.44990413793103445,-0.013113586570099,-0.0304472108789645,-0.047667997673460284
-1.31233,0.44561055172413794,-0.0123773100164096,-0.02861265099426111,-0.04479582009819731
-0.812329,0.4414172068965517,-0.0117736449198852,-0.027137830466927897,-0.042486848621461445
-0.312329,0.44216268965517236,-0.0116579811949501,-0.026662588964661088,-0.04174281295545444
0.187671,0.4495494137931034,-0.0122899051490064,-0.027835180379102188,-0.04357861607836429
0.687671,0.4556199310344826,-0.0134476603446221,-0.03040838909368123,-0.04760721848491921
1.18767,0.45265134482758623,-0.0145350603751325,-0.033271018186897684,-0.05208893595644291
1.68767,0.4462291724137931,-0.015106787935281,-0.0353075589693839,-0.055277333792532704
2.18767,0.438963827586207,-0.0151146088492755,-0.03602543204179334,-0.0564012322041634
2.68767,0.4344754137931035,-0.0149673934637524,-0.03614567436909339,-0.056589482976977204
3.18767,0.4318759655172414,-0.0151616232170294,-0.037008144711650225,-0.05793976213541505
3.68767,0.4264207586206897,-0.0157663103169178,-0.03918546600944072,-0.06134856522644493
4.18767,0.4142152413793103,-0.0164127278936805,-0.042145528727190455,-0.06598282428235323
4.68767,0.39564368965517244,-0.016729743396184,-0.04504535849699112,-0.0705227829429276
5.18767,0.3734503448275863,-0.0166334360709173,-0.04741833964068612,-0.07423791008828355
5.68767,0.35059186206896553,-0.0162242185371422,-0.04917069062566629,-0.07698138183047952
6.18767,0.3271360344827586,-0.0155555020680549,-0.05023050371993008,-0.07864061979196293
6.68767,0.30202503448275875,-0.0145860181059956,-0.05036685442480568,-0.07885408975834582
7.18767,0.2757678275862069,-0.0133703425101032,-0.049515361008992585,-0.07752099602029222
7.68767,0.25280875862068963,-0.0122629599062436,-0.04844464486541426,-0.07584468830054997
8.18767,0.23901979310344829,-0.0118112421795335,-0.04880915053324087,-0.0764153565103572
8.68767,0.2363892068965518,-0.0123858488125111,-0.05204570316664825,-0.08148248676450748
9.18767,0.24139610344827583,-0.0138703286620763,-0.05797037809612851,-0.09075812754083855
9.68767,0.2476272068965517,-0.0156761282243482,-0.0647924018012579,-0.10143865297212096
10.1877,0.25034279310344826,-0.0171232365636839,-0.07052583948826201,-0.11041489369944027
10.6877,0.248898,-0.0178767001107992,-0.07417625930774698,-0.11612997230398275
11.1877,0.24539786206896547,-0.0179986432662424,-0.07565826640075479,-0.11845019503119339
11.6877,0.24239679310344825,-0.0176917060514208,-0.07511080595578257,-0.11759309375774711
