ArcLength, Average, RelBeta, ExpCorreBetas, ExpBetas
-28.7101,0.2762596206896552,-0.012464068484574072,-0.0034433188317983185,-0.00113267066835471
-28.2101,0.3057879655172413,-7.740856655738806E-4,-2.3670608081189658E-4,-7.78638423723344E-5
-27.7101,0.32934375862068965,0.008371679492243834,0.002757160389943331,9.06960654586622E-4
-27.2101,0.35579020689655166,0.015189035037657023,0.005404109918606965,0.00177766773638387
-26.7101,0.3746011034482758,0.019185983656858308,0.007187090648599707,0.00236417455546043
-26.2101,0.38052865517241374,0.020776414286337662,0.007906020987684994,0.00260066479858059
-25.7101,0.37603193103448285,0.020902555703331847,0.007860028384679717,0.00258553565285517
-25.2101,0.36385831034482763,0.020374705983262298,0.007413506092842469,0.00243865332001397
-24.7101,0.34708024137931043,0.019470344353812705,0.006757771818059607,0.00222295125594066
-24.2101,0.32862462068965503,0.017839500582046527,0.00586249911206792,0.0019284536552855
-23.7101,0.3109380344827586,0.015094755152896131,0.004693533498240015,0.00154392549284211
-23.2101,0.29449072413793104,0.0118568205982828,0.0034917236839618385,0.00114859331709271
-22.7101,0.27919575862068957,0.01010853550595662,0.0028222602391297347,9.28375078661097E-4
-22.2101,0.26451134482758626,0.012222811963621629,0.0032330724300722673,0.00106351066778693
-21.7101,0.2502820344827586,0.018965993763809034,0.004746847505193437,0.00156146299512942
-21.2101,0.23634148275862063,0.028162270104443055,0.006655912674332846,0.00218944495866212
-20.7101,0.22350486206896547,0.03520793326510145,0.00786914426814984,0.0025885342987335
-20.2101,0.2123037586206897,0.036439966690850645,0.007736341892480328,0.00254484930673695
-19.7101,0.20354527586206897,0.03265856748734189,0.006647497128471001,0.00218667668699704
-19.2101,0.19769813793103452,0.029039205152806065,0.005740996785707062,0.00188848578477206
-18.7101,0.19458848275862067,0.03093761192997077,0.0060201029656280144,0.00198029702816711
-18.2101,0.19438241379310348,0.03918609520046737,0.007617087772193195,0.00250562097769513
-17.7101,0.19688389655172414,0.04976216325240343,0.009797368601976206,0.00322281861907112
-17.2101,0.20210655172413788,0.05771840726435821,0.011665268263208867,0.00383725929710818
-16.7101,0.20974044827586202,0.06091620614256151,0.012776592383605671,0.00420282644197555
-16.2101,0.21869410344827583,0.060483761582078945,0.013227442012372024,0.00435113224091185
-15.7101,0.22791741379310346,0.05868433583315314,0.013375182053258213,0.00439973093857178
-15.2101,0.23596451724137935,0.05717066176222004,0.013490247603092437,0.00443758144838567
-14.7101,0.24189027586206896,0.05690912592745393,0.013765764169661052,0.00452821189791482
-14.2101,0.2448083793103448,0.0590102513830387,0.014446204003777736,0.00475204079071636
-13.7101,0.2445831724137931,0.0643178370385329,0.01573106062567774,0.00517469099528873
-13.2101,0.24210448275862068,0.07228857125857084,0.017501387153915988,0.00575703524799868
-12.7101,0.23877817241379304,0.08031532148017136,0.01917754567986157,0.00630840318416499
-12.2101,0.23598300000000005,0.08514704645226538,0.020093255462944947,0.00660962350754768
-11.7101,0.2343229310344827,0.08561314235050156,0.020061122450641927,0.00659905343771116
-11.2101,0.23428024137931036,0.08394846961974832,0.019667467725938338,0.0064695617519534
-10.7101,0.23529544827586207,0.08490226063205654,0.01997711547505382,0.00657141956416244
-10.2101,0.23673606896551727,0.09202878643231276,0.021786533131652852,0.00716662274067528
