ArcLength, Average, RelBeta4Exp, ExpCorreBetas, ExpBetas
-26.477,0.25232762068965525,-0.45623911899505093,-0.1151217313615657,-0.0094672476448656
-25.977,0.25507286206896546,-0.43068755325907376,-0.10985670686727193,-0.00903426865684802
-25.477,0.2561464137931035,-0.40138446341795336,-0.1028131908567779,-0.00845503214282713
-24.977,0.2609176206896551,-0.3810740580983581,-0.099428936545575,-0.00817672175539268
-24.477,0.2814726896551724,-0.3797650008140577,-0.10689347621603155,-0.00879058192566049
-23.977,0.3099954827586207,-0.4112451968770924,-0.12748415333807828,-0.0104838941889867
-23.477,0.3296078620689656,-0.4759839817189522,-0.15688806259345742,-0.0129019788316988
-22.977,0.3458425172413793,-0.5434832970832728,-0.18795963154192344,-0.0154572065412766
-22.477,0.3567943448275861,-0.600715340736993,-0.21433183642613554,-0.0176259733903072
-21.977,0.3633155172413792,-0.639849075992428,-0.23246709800060755,-0.0191173600329447
-21.477,0.36716727586206893,-0.6573591012866444,-0.2413607504825551,-0.0198487459278417
-20.977,0.36441375862068975,-0.6648023393406092,-0.24226311921893864,-0.0199229538831364
-20.477,0.3575499655172414,-0.6666476186767749,-0.23835983307003195,-0.0196019599564171
-19.977,0.3487458620689655,-0.6695883452108355,-0.23351616468188494,-0.0192036319639708
-19.477,0.34179086206896553,-0.6800860172236289,-0.23244718610791348,-0.0191157225417692
-18.977,0.34136748275862056,-0.7022667205589422,-0.2397310226223577,-0.0197147222551281
-18.477,0.35256834482758614,-0.7264172246970001,-0.25611171856567005,-0.0210618189609926
-17.977,0.3775449310344828,-0.7315710294901604,-0.27620093387568817,-0.0227138925884612
-17.477,0.41358548275862067,-0.7038509285714595,-0.2911025260833305,-0.0239393524739581
-16.977,0.4529449655172413,-0.6493151476820441,-0.2941040271766659,-0.0241861864454495
-16.477,0.48671358620689653,-0.5861300092783825,-0.2852774387993631,-0.0234603156907371
-15.977,0.5080228620689653,-0.5336216448813429,-0.27109199529456884,-0.0222937496130402
-15.477,0.5140032068965515,-0.5055439513049499,-0.25985121219789836,-0.0213693431083798
-14.977,0.504344,-0.5103951791115648,-0.2574147462138431,-0.0211689758399542
-14.477,0.48183510344827596,-0.5515892290073221,-0.2657750532196978,-0.0218565010871462
-13.977,0.45136158620689654,-0.6244081369236874,-0.2818338471223686,-0.0231771255857211
-13.477,0.4195097586206897,-0.708315462871376,-0.29714524885647303,-0.0244362869125389
-12.977,0.39398841379310356,-0.7663507826807515,-0.3019333292774927,-0.0248300435261096
-12.477,0.3807744137931035,-0.76641930167154,-0.2918328603137004,-0.0239994128547451
