ArcLength, AverageFA, Beta, RelBeta, HighExposureBeta
-23.6997,0.1544904827586207,-0.0130012130501536,-0.0945766500363038,-0.14806871972003507
-23.1997,0.16317582758620686,-0.0123167834501538,-0.08468295050612581,-0.13257919432274262
-22.6997,0.16100389655172415,-0.0117198698822996,-0.07766519420170905,-0.1215922309348099
-22.1997,0.16590786206896554,-0.011541605858173,-0.07420507863387328,-0.11617509169361093
-21.6997,0.16909237931034488,-0.0115118136139623,-0.07214983005925145,-0.11295740503380783
-21.1997,0.17149655172413797,-0.0112575226899346,-0.06907116331810463,-0.10813746012529943
-20.6997,0.17431700000000003,-0.010751976827495,-0.06430616852838318,-0.10067740864625187
-20.1997,0.17992941379310343,-0.0101440210797815,-0.058361496190925274,-0.09137046003023912
-19.6997,0.18921255172413787,-0.0096130570090464,-0.05239559975901278,-0.08203028308046847
-19.1997,0.20118575862068966,-0.00928105165592027,-0.047413390777711895,-0.07423016217371499
-18.6997,0.21509427586206897,-0.00916969014862554,-0.04368810540453235,-0.06839787444110092
-18.1997,0.22998637931034485,-0.00922341877712325,-0.04086213394466549,-0.06397354797291638
-17.6997,0.2473692413793103,-0.00936191560227255,-0.03835860442067794,-0.0600540349508771
-17.1997,0.26859496551724144,-0.00954165288433661,-0.035871037155924296,-0.056159512360278295
-16.6997,0.29444903448275855,-0.00975894898737588,-0.03343313310596347,-0.052342742244827774
-16.1997,0.3237260689655172,-0.0100074161193208,-0.03116047323699873,-0.04878467757424004
-15.6997,0.35527079310344833,-0.0102691443084299,-0.02909694457612323,-0.045554027653734834
-15.1997,0.38941231034482765,-0.0105150624233369,-0.027207398739850404,-0.04259576435384164
-14.6997,0.4250286551724139,-0.0107424502384833,-0.025537547275890093,-0.03998145343992874
-14.1997,0.46022286206896557,-0.0109883918353324,-0.024219570114309495,-0.03791803513466444
-13.6997,0.49272751724137936,-0.0112626372348672,-0.02328117811031116,-0.03644889341126637
-13.1997,0.5201693103448276,-0.0114869443896844,-0.02253896567615488,-0.035286889419333625
-12.6997,0.542262896551724,-0.0115271152954733,-0.021706681221655998,-0.033983869132896825
-12.1997,0.5587728275862069,-0.0112989352801591,-0.020632628724950166,-0.03230233803575717
