ArcLength, Average, RelBeta, ExpCorreBetas, ExpBetas
-19.0012,0.19003579310344823,-0.1768687890537774,-0.03361140060308107,-0.0110563817773293
-18.5012,0.19528524137931044,-0.18325492517659037,-0.03578698229705792,-0.011772033650348
-18.0012,0.19491424137931035,-0.17581096899205992,-0.03426806164724881,-0.0112723886997529
-17.5012,0.19624520689655175,-0.14978127760496035,-0.029393857812815297,-0.00966903217526819
-17.0012,0.19858162068965518,-0.11874101667389052,-0.023579783533438547,-0.00775650774126268
-16.5012,0.2003749655172414,-0.09878427566456623,-0.019793895829933128,-0.00651114994405695
-16.0012,0.20196996551724136,-0.09062229900319338,-0.018302982604768103,-0.00602071796209477
-15.5012,0.2043022068965517,-0.08291787154083186,-0.016940304146956728,-0.00557246846939366
-15.0012,0.20862413793103446,-0.06392123713894408,-0.013335512993597434,-0.00438668190578863
-14.5012,0.2182377931034483,-0.029566900511406386,-0.006452615116518547,-0.00212257076201268
-14.0012,0.23556958620689653,0.009664806168881155,0.0022767343899731947,7.48925786175393E-4
-13.5012,0.2567485172413793,0.037419868204329354,0.009607495676829397,0.00316036042000967
-13.0012,0.2785433448275862,0.047426006884414916,0.01321019858940106,0.00434546006230298
-12.5012,0.30066320689655174,0.04439629187374345,0.013348331489075025,0.0043908985161431
-12.0012,0.3247899655172413,0.036965321198136,0.012005965397276342,0.00394933072278827
-11.5012,0.3512588620689654,0.03128465546980392,0.010989012480542959,0.00361480673702071
-11.0012,0.37468786206896554,0.029475252968245966,0.011044019518614012,0.00363290115743882
-10.5012,0.3893617931034483,0.03123493072943407,0.012161688636274448,0.0040005554724587
-10.0012,0.39352893103448267,0.03499026908841497,0.013769683190972845,0.00452950104966212
-9.50119,0.3911662758620689,0.03851520823566333,0.015065850569596513,0.00495587189789359
-9.00119,0.38603831034482755,0.040173653555855456,0.015508569339080914,0.00510150307206609
-8.50119,0.378660551724138,0.040315965323405874,0.015266065672652084,0.00502173212916187
-8.00119,0.36671703448275866,0.04181511207270094,0.015334313895865087,0.0050441822025872
-7.50119,0.3482778965517241,0.047806302450509534,0.016649878459378993,0.00547693370374309
-7.00119,0.32560658620689653,0.05878233059583634,0.019139913994595477,0.00629602434032746
-6.50119,0.30484417241379314,0.07136623533165831,0.02175558094796738,0.00715644110130506
-6.00119,0.2953965517241379,0.07905423749747593,0.023352349155935433,0.00768169380129455
-5.50119,0.30044624137931036,0.07752238162286647,0.02329130818136275,0.00766161453334301
-5.00119,0.3135011724137931,0.06865375197281855,0.021523031734084375,0.00707994464936986
-4.50119,0.32460596551724147,0.056823450798217434,0.018445231110376836,0.00606751023367659
-4.00119,0.3272504827586207,0.0447903823033318,0.014657674231708512,0.00482160336569359
-3.50119,0.32540110344827583,0.03412689304343116,0.011104928653593788,0.00365293705710322
-3.00119,0.3242646206896551,0.02666421604186014,0.008646261900800796,0.00284416509894763
-2.50119,0.3215263793103448,0.022493109863901493,0.007232128173970048,0.0023789895309112
-2.00119,0.3125246206896552,0.01996786196364663,0.0062404484861720575,0.00205277910729344
-1.50119,0.29647903448275853,0.01768692694684706,0.005243803024168301,0.00172493520531852
-1.00119,0.27967286206896547,0.015656011500462728,0.0043785615449190496,0.00144031629767074
-0.501185,0.26972865517241373,0.015573050258564727,0.004200497903175074,0.00138174273130759
-0.00118541,0.2712853448275862,0.018075990856116764,0.0049037514125019315,0.00161307612253353
0.498815,0.28407724137931034,0.02119685581367718,0.00602154432546441,0.00198077115969224
0.998815,0.3011441379310345,0.023602847928254723,0.007107859292071572,0.00233811160923407
1.49881,0.3151239999999999,0.025986772316883296,0.00818905563958553,0.00269376830249524
1.99881,0.3228731379310345,0.029244243606405724,0.00944218069961981,0.00310598049329599
2.49881,0.3246675172413794,0.03323937921689705,0.01079174672499467,0.00354991668585351
2.99881,0.32481565517241384,0.03702221044636247,0.012025393542066208,0.0039557215598902
3.49881,0.3245690689655173,0.040320476485189265,0.013086779513043913,0.00430486168192234
3.99881,0.32012131034482755,0.0439095396109317,0.014056379356889564,0.00462380899897683
4.49881,0.3122981034482759,0.0477122338860873,0.014900440153905627,0.00490146057694264
4.99881,0.3097630689655172,0.04929642370837781,0.015270211496931592,0.00502309588714855
5.49881,0.32103131034482757,0.046832503141622274,0.015034699850283252,0.00494562495075107
5.99881,0.3487128275862069,0.043178140649143014,0.0150567715156776,0.00495288536699921
6.49881,0.3840046206896552,0.0436026632161803,0.016743624149388098,0.0055077711017724
6.99881,0.4159483448275863,0.04981499792666812,0.020720465935187247,0.00681594274183791
7.49881,0.44003544827586205,0.0587757261252861,0.025863402993279567,0.00850769835305249
7.99881,0.45561731034482766,0.06488472666722182,0.02956260464657892,0.00972454100216412
8.49881,0.46507013793103447,0.06385307710449455,0.02969615937630826,0.00976847347904877
8.99881,0.4685562413793103,0.0561386707924901,0.02630412458255963,0.00865267256005251
9.49881,0.4636259310344826,0.04605713525679666,0.021353282214213443,0.00702410599151758
9.99881,0.4464141379310345,0.03828330029444186,0.01709020649809818,0.00562177845332177
10.4988,0.4144264137931035,0.03470978463065005,0.014384651568011282,0.00473179327895108
10.9988,0.37028813793103443,0.03440042745578384,0.01273807022663383,0.00419015467981376
11.4988,0.32336634482758625,0.035258113894521145,0.011401287415586034,0.00375042349196909
11.9988,0.2790098275862069,0.03645987758747108,0.010172664159494516,0.00334627110509688
12.4988,0.24204679310344826,0.038035108682918324,0.0092062760820415,0.00302838029014523
12.9988,0.21552413793103453,0.038231973061927986,0.008239913035574564,0.00271049770907058
13.4988,0.19926375862068968,0.03220890311935236,0.0064180670966118075,0.0021112062817802
13.9988,0.19384806896551718,0.015351466220107001,0.0029758520825571093,9.7889871136747E-4
14.4988,0.19447865517241372,-0.009558730982040325,-0.001858969146542088,-6.1150300873095E-4
14.9988,0.19562368965517238,-0.03538378711978884,-0.0069219069903462575,-0.00227694308892969
15.4988,0.19637265517241378,-0.056626546695921494,-0.011119905327922779,-0.00365786359471144
15.9988,0.19524541379310345,-0.0717440923607898,-0.014007705000193037,-0.00460779769743192
16.4988,0.1920877931034483,-0.08327380581278138,-0.01599588158190228,-0.00526180315194154
16.9988,0.19312413793103447,-0.09152442314614861,-0.017675575319735168,-0.00581433398675499
17.4988,0.1915385172413793,-0.09781682313806545,-0.0187356892651273,-0.00616305567931819
17.9988,0.1872513448275862,-0.10081559598266536,-0.018877855927348686,-0.00620982102873312
