ArcLength, AverageFA, Beta, RelBeta, HighExposureBeta
-31.0576,0.187580275862069,-0.00327319182719922,-0.01965906105268814,-0.03077812546598103
-30.5576,0.1617895172413793,-0.00213068544175153,-0.013361906963787518,-0.02091933322217257
-30.0576,0.15706887931034486,-0.0011971138781317,-0.007419237434811309,-0.011615520192878264
-29.5576,0.1663672068965517,-4.38363771116574E-4,-0.002576338960928264,-0.0040335031042341
-29.0576,0.17660075862068972,5.87814373181189E-5,3.258677420283883E-4,5.101768707358609E-4
-28.5576,0.18462131034482762,9.52060788792494E-5,5.074043366649472E-4,7.943896350899826E-4
-28.0576,0.1888503793103448,-3.39119287987548E-4,-0.0017791714034304778,-0.002785461652187152
-27.5576,0.19057572413793106,-0.00101904135809604,-0.005346531392862086,-0.008370502211488606
-27.0576,0.19138293103448273,-0.00172689280044101,-0.009094251188703335,-0.014237913161513118
-26.5576,0.19342737931034482,-0.00235726754965395,-0.012373729229229677,-0.019372247213568342
-26.0576,0.19775231034482754,-0.00292952392567652,-0.015155530945448468,-0.023727421756940342
-25.5576,0.20311189655172415,-0.00351715841998401,-0.01777752552567078,-0.027832403065300937
-25.0576,0.20796300000000004,-0.0041142871790646,-0.020158447765923543,-0.03155996275082437
-24.5576,0.21557910344827586,-0.00470459147160843,-0.0220197966333672,-0.034474081020491626
-24.0576,0.2297018620689655,-0.0053718420473847,-0.023447724553998826,-0.036709637671940555
-23.5576,0.2528126206896552,-0.00625820738368664,-0.024727112966901735,-0.03871264162958195
-23.0576,0.28916979310344837,-0.00745898147672004,-0.0259845663542456,-0.040681304223363364
-22.5576,0.3350591724137931,-0.00892279321333066,-0.027089174826916834,-0.042410673600239694
-22.0576,0.3848413103448276,-0.010466355681717,-0.02783841391001295,-0.04358367847782492
-21.5576,0.4335545517241379,-0.011878503877187,-0.028166767484648858,-0.04409774715538088
-21.0576,0.47564768965517246,-0.0129941622533566,-0.028151943162815073,-0.04407453827291566
-20.5576,0.5069634482758623,-0.0136947212524234,-0.027855296928472377,-0.04361011044520098
-20.0576,0.5254168620689655,-0.0138621032865485,-0.027171154699225413,-0.04253902086915738
-19.5576,0.5311720689655172,-0.0133632639708412,-0.025807082451390958,-0.040403436332541336
-19.0576,0.5264803793103447,-0.0121211247380238,-0.023435811985510833,-0.03669098741562552
-18.5576,0.5156153103448274,-0.0102576408323273,-0.02001643709579173,-0.03133763157177615
-18.0576,0.5050514137931036,-0.0081437849543815,-0.016026569380844236,-0.02509111507771758
-17.5576,0.4999970344827586,-0.00626329449767939,-0.01234882605773001,-0.01933325893560006
-17.0576,0.5004146206896551,-0.00496733037975943,-0.009758194396691783,-0.015277379253153346
-16.5576,0.5011447931034483,-0.00432100208742566,-0.008472092532976542,-0.013263864751246494
-16.0576,0.496371172413793,-0.00415495735927388,-0.008199384255854066,-0.012836914066959394
-15.5576,0.4862797586206897,-0.00422300964799428,-0.008449662432956006,-0.013228748301340961
-15.0576,0.47828641379310344,-0.00431614209933436,-0.00873605841127864,-0.013677128380640887
-14.5576,0.4795428965517241,-0.00425934585635452,-0.008611453649217492,-0.013482047802270523
-14.0576,0.4902235862068965,-0.00393038556238073,-0.007830029460966162,-0.012258654088618915
-13.5576,0.503157827586207,-0.00338647406055059,-0.006625988391280325,-0.010373613546262116
-13.0576,0.5087459655172413,-0.00291334811641789,-0.005659447789276052,-0.008860402521751633
-12.5576,0.5020208620689656,-0.00285805373396836,-0.005618963056387501,-0.008797019830942492
-12.0576,0.48554837931034495,-0.00336569166848526,-0.006807677362109514,-0.01065806487000431
-11.5576,0.46822165517241376,-0.00428972379400466,-0.008944528563722765,-0.014003508185385436
-11.0576,0.4624755172413793,-0.00543060399306558,-0.01145656817433902,-0.017936344555537977
-10.5576,0.47627110344827583,-0.00680829005702958,-0.014060771884610402,-0.02201347256886932
-10.0576,0.5088428620689656,-0.00857626964364681,-0.016821839977879557,-0.026336186658163778
-9.55756,0.5514186896551725,-0.0106504995686691,-0.019564428604530008,-0.03062996938900676
-9.05756,0.5918929655172414,-0.0124855054923842,-0.021548052434668882,-0.03373552071506951
-8.55756,0.6232792068965518,-0.0133312960794032,-0.02188075393444936,-0.03425639648200057
-8.05756,0.6449242413793106,-0.0128014363195403,-0.020241344726987697,-0.03168974580920865
-7.55756,0.6597637241379309,-0.0112635778460219,-0.017323535109252854,-0.027121637990640705
-7.05756,0.6716476206896551,-0.00967378675007308,-0.014561803336612347,-0.02279788484831589
-6.55756,0.6824728965517243,-0.00896280442247922,-0.013264335638800136,-0.020766576054661104
-6.05756,0.6914984827586207,-0.00946248719586517,-0.013837291305094885,-0.021663592516251128
-5.55756,0.6964474827586208,-0.0107906985139655,-0.015695156489543356,-0.02457225674963343
-5.05756,0.6956188965517239,-0.0122429409676999,-0.017849763244981526,-0.0279454980692975
-4.55756,0.6892903448275863,-0.0133495019713973,-0.019658777142991544,-0.03077768097841169
-4.05756,0.679241172413793,-0.0141724482288636,-0.021219842206118784,-0.03322167645941255
-3.55756,0.6672345862068965,-0.0150837464321059,-0.023079696718924805,-0.03613345517509986
-3.05756,0.6544093103448275,-0.0162412276427712,-0.025471683216553437,-0.03987833700539866
-2.55756,0.6416054137931035,-0.017350152603095,-0.027889916129694745,-0.0436643100896244
-2.05756,0.6294792068965516,-0.0179811059248579,-0.02953871585503225,-0.0462456625091884
-1.55756,0.6183943448275863,-0.018032223898058,-0.03016611922870556,-0.04722792202305549
-1.05756,0.6071024827586208,-0.0177759834515851,-0.030270252059389203,-0.0473909518503356
-0.557564,0.5922265517241381,-0.0175315449467787,-0.030522184704720165,-0.047785376311717115
-0.057564,0.5743366896551725,-0.0173899496118807,-0.031166373277583734,-0.04879391464761262
0.442436,0.5541292413793104,-0.0173120180483458,-0.03212743416596699,-0.05029854666049618
0.942436,0.5349876896551724,-0.0173259151822014,-0.03340173441700174,-0.0522935846179329
1.44244,0.5170300689655171,-0.0174470154118188,-0.03503012397155588,-0.05484298297847704
1.94244,0.49704586206896545,-0.0175711682824624,-0.036887386124564624,-0.057750703108920644
2.44244,0.47687817241379304,-0.017514004419413,-0.038583285765740216,-0.0604057949158957
2.94244,0.45737279310344825,-0.0171549823375554,-0.03968526341625659,-0.06213104549105794
3.44244,0.4402766206896552,-0.0165311002823782,-0.04001807029285068,-0.06265208623538959
3.94244,0.4260627586206897,-0.015750935287617,-0.03967757242010897,-0.06211900450681381
4.44244,0.413001172413793,-0.0149238387559124,-0.03903119596692693,-0.0611070408366785
4.94244,0.39778375862068965,-0.0141502688152362,-0.03862627546523129,-0.060473099369609686
5.44244,0.37841779310344825,-0.0133673313476434,-0.038477301633753395,-0.060239866700761154
5.94244,0.3560005862068966,-0.0122789785647469,-0.03752813251973855,-0.05875385238902533
6.44244,0.33375282758620695,-0.0106876522169871,-0.0345698996576116,-0.05412245814572389
6.94244,0.31463458620689666,-0.00882325333545719,-0.029839648872503784,-0.04671680170265098
7.44244,0.29969413793103444,-0.00734818072549988,-0.025651865654031852,-0.04016042970822989
7.94244,0.288588,-0.00692343139830543,-0.0247383019747224,-0.03873015908301583
8.44244,0.2817389655172413,-0.00767674871413554,-0.02786794620170643,-0.04362991408269963
8.94244,0.28069203448275865,-0.00919731470505276,-0.033498699009784534,-0.052445391888607126
9.44244,0.28719827586206886,-0.0109591908550203,-0.03927699619511607,-0.06149186441713824
9.94244,0.30243617241379306,-0.0126225933536449,-0.0435433743860162,-0.0681712842985315
10.4424,0.32474996551724133,-0.0140229657214118,-0.04574767600445987,-0.07162232764162381
10.9424,0.3504991724137931,-0.015105437861757,-0.04620526334091824,-0.07233872403590805
11.4424,0.3751643103448276,-0.0159171045263394,-0.045711772703682756,-0.07156611761750314
11.9424,0.39532600000000007,-0.0166243914538608,-0.04523007312929044,-0.07081197122679701
12.4424,0.4098844137931034,-0.0174520571594558,-0.04556343272390769,-0.07133387730363966
12.9424,0.41937596551724127,-0.0185132955045316,-0.04699362849698625,-0.07357298449328382
13.4424,0.42481972413793107,-0.0196995860558634,-0.04917463351124508,-0.07698755479198144
13.9424,0.42671762068965513,-0.0207559830112614,-0.051423974160170395,-0.08050911101090817
14.4424,0.4251769310344827,-0.0214795893074406,-0.05321873625878478,-0.083318981375759
14.9424,0.4207516896551724,-0.0218465025322406,-0.05447235318244906,-0.08528163762161974
15.4424,0.41438199999999986,-0.021969625082329,-0.055422670836858014,-0.086769450082324
15.9424,0.4071946896551724,-0.0219847446205543,-0.05639059423433673,-0.08828482600435895
16.4424,0.39944600000000013,-0.0219879577758671,-0.05768240128457544,-0.09030727251711594
16.9424,0.38999558620689645,-0.0219872944581593,-0.05950183145186645,-0.09315576308415736
17.4424,0.3760193793103448,-0.0218490504176314,-0.06182859760612909,-0.09679853627835841
17.9424,0.3537264482758621,-0.0213281001824661,-0.06446501124262556,-0.1009260919874962
18.4424,0.32070393103448275,-0.0202478969424127,-0.06735711610628056,-0.10545395657450689
18.9424,0.2791645172413794,-0.018673823493027,-0.07079191538706626,-0.11083146076614417
19.4424,0.23595313793103448,-0.016842873959862,-0.07485176704269988,-0.11718754375990834
19.9424,0.19917162068965516,-0.0149551535185957,-0.07835837189432553,-0.1226774663861059
20.4424,0.17342279310344827,-0.0131750447573755,-0.07925322099989181,-0.12407843757035651
20.9424,0.15911675862068966,-0.0118427936208384,-0.07772536355521772,-0.12168643176701312
21.4424,0.15638527586206893,-0.0114842692745827,-0.0775428851588237,-0.121400744522643
21.9424,0.166255,-0.012447468185469,-0.0816065320920619,-0.12776276938361938
22.4424,0.18920810344827585,-0.0145426163757196,-0.08788204245758072,-0.13758767632476712
22.9424,0.22219251724137926,-0.0171250859337586,-0.0921347029808127,-0.1442456198957985
23.4424,0.2584054827586207,-0.0195427599958695,-0.09289026596712026,-0.14542852544391702
23.9424,0.29054734482758626,-0.0215019507337299,-0.09156052324208593,-0.14334668703266767
24.4424,0.3143635172413794,-0.0230562350427288,-0.08972242016981095,-0.14046896226105918
