ArcLength, AverageFA, Beta, RelBeta, HighExposureBeta
-20.1959,0.14703681379310343,-0.00781981434173234,-0.04922773221942281,-0.0770706858580072
-19.6959,0.14767829655172413,-0.0069513329329821,-0.04355557888938938,-0.06819039160661011
-19.1959,0.14563106551724136,-0.00604033913092188,-0.038365787428385666,-0.06006528063101711
-18.6959,0.1401725517241379,-0.00507213102761251,-0.03344385671130064,-0.052359531066513115
-18.1959,0.13220177931034482,-0.0040714344458159,-0.028560412575168243,-0.04471403589636408
-17.6959,0.1225028,-0.00308424354062113,-0.023411277280597775,-0.03665257600706125
-17.1959,0.11395033793103447,-0.00221820119195763,-0.01809329455822085,-0.028326769448112927
-16.6959,0.11266595862068968,-0.00165183589172996,-0.013847140518048971,-0.02167901239369235
-16.1959,0.1202717068965517,-0.00156754283281963,-0.012635762853619135,-0.019782485716116852
-15.6959,0.13535737931034483,-0.0020972840578276,-0.015405727288344441,-0.02411912787210747
-15.1959,0.15497755172413788,-0.00318367803800348,-0.02083467517248894,-0.03261866092094673
-14.6959,0.1755942068965517,-0.00446395465509093,-0.0261754568182723,-0.04098016135780773
-14.1959,0.1925781724137931,-0.00539984356598492,-0.029033420695728257,-0.04545457499139036
-13.6959,0.20327982758620688,-0.00558936131814374,-0.02831506357150686,-0.04432991875071786
-13.1959,0.20889037931034482,-0.00494926573201136,-0.024070873061478912,-0.03768523578905096
-12.6959,0.21364534482758624,-0.00371301580135302,-0.01740857171577647,-0.027254770867016165
-12.1959,0.22108303448275862,-0.00232804247937939,-0.010446756807049219,-0.01635538904214282
-11.6959,0.23230706896551717,-0.00132125973178261,-0.005623282879046831,-0.008803782923210393
-11.1959,0.2459963793103448,-0.00111667886840533,-0.004492594083363895,-0.007033582325977402
-10.6959,0.26017986206896554,-0.00175434633594569,-0.006697029460246526,-0.010484835080597815
-10.1959,0.27296762068965513,-0.00282583451596272,-0.010322069718458473,-0.016160179573778653
-9.69592,0.2830250344827585,-0.00378119847626012,-0.013353600328244621,-0.020906328396039
-9.19592,0.2896507241379311,-0.00431149370395431,-0.014871391881091617,-0.02328257509060549
-8.69592,0.29318710344827587,-0.00446816400351183,-0.015179972339753146,-0.023765687078893243
-8.19592,0.29479299999999997,-0.00445246812506067,-0.014994307031626035,-0.023475010421808704
-7.69592,0.2953714827586207,-0.00440482132101357,-0.014788611015250922,-0.023152973790309457
-7.19592,0.2951779310344828,-0.00439413971279788,-0.014813987123279916,-0.023192702495289895
-6.69592,0.2937371034482758,-0.00442977679904079,-0.015137395584071641,-0.02369902912789611
-6.19592,0.29011041379310354,-0.00435472256762084,-0.01524400649647608,-0.0238659386272477
-5.69592,0.28343855172413795,-0.00376524876473816,-0.013643620903845344,-0.021360383126304693
-5.19592,0.27323862068965515,-0.00229672721226573,-0.008698732730248406,-0.013618691485268683
-4.69592,0.25962341379310344,-1.16226734224659E-4,-4.64457363332715E-4,-7.271520732318166E-4
-4.19592,0.24360896551724137,0.00203261462259868,0.008652063003528648,0.013545625599741696
-3.69592,0.22699941379310343,0.00335969884553313,0.015366410369866832,0.024057573505568988
-3.19592,0.21135324137931033,0.00362694785717496,0.0178961841492555,0.028018174399675612
-2.69592,0.19842755172413798,0.00321043581944072,0.016958704288895503,0.026550460723693874
-2.19592,0.19000310344827584,0.00264174662241871,0.014584463658703032,0.02283336173271731
-1.69592,0.18754565517241378,0.0022041881029984,0.012286544469302415,0.01923575119920779
-1.19592,0.18962710344827582,0.00190129178100964,0.010368700848144138,0.016233185031986414
-0.695923,0.1944427931034483,0.00163557783881265,0.008513980318023763,0.013329444053341348
-0.195923,0.20482227586206897,0.00133847393681185,0.0065246363256301525,0.010214937270500164
0.304077,0.21783548275862066,9.56442661388312E-4,0.0043496087920668995,0.006809725285016282
0.804077,0.22694558620689656,3.33310096081887E-4,0.0014341381325867983,0.0022452793275327147
1.30408,0.2324451379310345,-8.12185617930659E-4,-0.003358335389053996,-0.00525779271370717
1.80408,0.2393411034482759,-0.00272420631380624,-0.010875772253656293,-0.017027053431765884
2.30408,0.24783803448275865,-0.00533377816971767,-0.020460502886420012,-0.032032858703045404
2.80408,0.2596528965517242,-0.00820321097387375,-0.029922272599333527,-0.04684615698691493
3.30408,0.27524689655172413,-0.0108273938789724,-0.03719406347507941,-0.058230835600824586
3.80408,0.29312389655172416,-0.0130074652090147,-0.04204516294140579,-0.0658256921213058
