ArcLength, AverageFA, Beta, RelBeta, HighExposureBeta
-25.4913,0.2602734137931034,-0.02310436646476,-0.09637719287373692,-0.15088764038002317
-24.9913,0.2937188620689655,-0.0198295361570378,-0.0684168020171373,-0.10711299541829854
-24.4913,0.3528187241379311,-0.0172019807739753,-0.04918745988945205,-0.07700763570412013
-23.9913,0.4178211034482758,-0.015451367871122,-0.037640642613131464,-0.058929997615969565
-23.4913,0.4630948965517242,-0.0145056566880878,-0.03152674927267114,-0.04935811746289465
-22.9913,0.49366379310344827,-0.0140547738392037,-0.028357083780213795,-0.04439570537461726
-22.4913,0.5164200000000001,-0.0137695244905223,-0.026379803912032068,-0.041300086122957526
-21.9913,0.5370835517241379,-0.0135356526145058,-0.024827816620037937,-0.038870302754027405
-21.4913,0.5614038620689654,-0.0135400382580046,-0.02379418391751081,-0.03725205267998479
-20.9913,0.587457448275862,-0.0140861734815696,-0.02374032440284496,-0.03716773049921127
-20.4913,0.611226275862069,-0.0152409227603701,-0.024776639829475453,-0.03879018063239317
-19.9913,0.6290933103448274,-0.0166277258170387,-0.026340185041134574,-0.041238059021254374
-19.4913,0.6385275862068965,-0.0175820773529972,-0.02748534682212938,-0.04303091845029028
-18.9913,0.6381815517241378,-0.0175217083913331,-0.027381711768251094,-0.04286866793983146
-18.4913,0.6294126896551724,-0.0163086387555205,-0.025747101796644727,-0.04030953092615577
-17.9913,0.616722620689655,-0.0143510966673979,-0.02300508258610697,-0.036016639670267366
-17.4913,0.6067501034482761,-0.0123166830112591,-0.019988591759927614,-0.031294037056322374
-16.9913,0.606130724137931,-0.0106937528090898,-0.017380287419224934,-0.027210489116954596
-16.4913,0.617341344827586,-0.00960488074407021,-0.015411975081899405,-0.024128909385751733
-15.9913,0.6378272413793104,-0.00900004645198921,-0.014105944737111496,-0.022084194955773177
-15.4913,0.6606551379310344,-0.00883513530799176,-0.01349803690847646,-0.021132457567535973
-14.9913,0.677866827586207,-0.00909719898625072,-0.013648662485568936,-0.0213682762008732
-14.4913,0.683546,-0.00980453712397527,-0.014669353357089215,-0.022966264610463957
-13.9913,0.6730399655172414,-0.0108267990829733,-0.016514338227811273,-0.025854763490534102
-13.4913,0.6424995862068966,-0.0118153655565034,-0.018892455277772318,-0.029577931384479946
-12.9913,0.5911234482758622,-0.0123436604623548,-0.021327605110094745,-0.033390389510878304
-12.4913,0.5248604137931034,-0.0120670089271222,-0.023043157288203886,-0.03607624922919177
-11.9913,0.46225186206896557,-0.0110906016980292,-0.023366763033305874,-0.0365828847291054
-11.4913,0.4248368965517242,-0.0100862683886327,-0.022658540118608645,-0.035474094555047034
-10.9913,0.4207081379310345,-0.00984085120181028,-0.02247007133002057,-0.03517902878328719
-10.4913,0.43621675862068965,-0.0106389824907699,-0.024064479859507812,-0.037675226624733875
-9.99129,0.44507068965517244,-0.0120660360599675,-0.027358741511455984,-0.042832705823241515
-9.49129,0.4308763448275863,-0.013496485850889,-0.031674453222514366,-0.049589362011548926
-8.99129,0.4030782413793103,-0.0147458801781563,-0.036601328097440954,-0.05730285212428985
-8.49129,0.38390496551724146,-0.0162924916576125,-0.04247581928478958,-0.06649992549053248
-7.99129,0.3843380689655172,-0.01856744523579,-0.049530961836025136,-0.07754542059532628
-7.49129,0.39700186206896554,-0.02101961100736,-0.056152135507763996,-0.08791149624129227
-6.99129,0.4077577586206896,-0.0223837481034812,-0.059435328292634364,-0.09305164607809877
-6.49129,0.4123013448275862,-0.0218113316031577,-0.057312834850600715,-0.08972868119770327
-5.99129,0.41742941379310333,-0.0195396122391033,-0.05015200600124043,-0.07851772416494658
-5.49129,0.4307180344827586,-0.0165645915906883,-0.040773981055482675,-0.06383553626034345
-4.99129,0.4510840344827585,-0.0137912879953572,-0.03219195014365202,-0.05039955254528531
-4.49129,0.47206882758620694,-0.0117624225352673,-0.026072263580581914,-0.040818602552513655
-3.99129,0.49018837931034487,-0.0109951109962438,-0.023366944962214337,-0.036583169556074276
-3.49129,0.5064664827586208,-0.0118773251798351,-0.024485757433036548,-0.038334776639829767
-2.99129,0.520900275862069,-0.0140031999894084,-0.02830090903654984,-0.044307758483162235
-2.49129,0.5311298620689656,-0.0159053977149828,-0.031776173636408604,-0.0497486149714384
-1.99129,0.534149724137931,-0.0159470482266349,-0.03167364335521914,-0.049588094087452426
-1.49129,0.529543448275862,-0.01369125244213,-0.027133564694860352,-0.04248017015052367
-0.991292,0.5213127931034482,-0.0101822905456123,-0.020186462293156116,-0.03160382215141951
-0.491292,0.5126683793103448,-0.0070830031915332,-0.014069255549431926,-0.022026754551136344
0.00870754,0.5088452413793104,-0.00583131364155565,-0.011599950125596675,-0.018160822605305358
0.508708,0.5141887586206896,-0.0068327104443969,-0.013569272435060765,-0.0212439835437243
1.00871,0.525055724137931,-0.00919436111074293,-0.018164700400783995,-0.028438562070126887
1.50871,0.5360286206896552,-0.0113922148347289,-0.02238522025815876,-0.035046186379029606
2.00871,0.5413559310344828,-0.0120680623217029,-0.023699989492184055,-0.037104582369315686
2.50871,0.5360973793103448,-0.0108399357287166,-0.021465964701791674,-0.033607004580197074
3.00871,0.522296448275862,-0.00875716274057172,-0.017662256026600213,-0.027651937726936793
3.50871,0.5058419655172413,-0.00767031816401366,-0.01590760080093467,-0.02490485847730555
4.00871,0.4900005517241379,-0.0088939144304494,-0.019162328931246447,-0.03000044419647682
4.50871,0.473806896551724,-0.0122938216545734,-0.027832952557690048,-0.043575128212552446
5.00871,0.4557366551724138,-0.0165441854770294,-0.03966748980151621,-0.0621032192106981
5.50871,0.4388172758620689,-0.0199547263236514,-0.05041165786446192,-0.0789242337943886
6.00871,0.4284855517241378,-0.0212075057895799,-0.05528721818100907,-0.08655738609690548
6.50871,0.42295717241379316,-0.0199260272967901,-0.052415444672903426,-0.08206135217618729
7.00871,0.4138325862068965,-0.016828511399222,-0.044334046033898504,-0.06940915578769848
7.50871,0.39662189655172414,-0.013284721845649,-0.03516595766457241,-0.05505564351373687
8.00871,0.3818344827586207,-0.0104980668238257,-0.027714161886834992,-0.043389150145646496
8.50871,0.3843796551724138,-0.00900252256768896,-0.023048866019079066,-0.03608518678906082
9.00871,0.4055344137931035,-0.00871668845506231,-0.021049060822926166,-0.03295430199910294
9.50871,0.4298972413793104,-0.00937225792809967,-0.021323001234043706,-0.033383181706072726
10.0087,0.4407016896551723,-0.0106937409061111,-0.023452584120132385,-0.03671724578383197
10.5087,0.44295286206896545,-0.0119480503576384,-0.025719985012593368,-0.040267077027694914
11.0087,0.4556739655172414,-0.012230703995708,-0.02559396133248286,-0.04006977499848149
11.5087,0.4920208275862069,-0.0113627888796496,-0.022394375998407715,-0.035060520559149454
12.0087,0.5477281379310345,-0.0098594386425464,-0.017824282399420802,-0.027905605387772918
12.5087,0.6064373793103449,-0.00845939638047129,-0.013990510840395048,-0.021903472237295222
13.0087,0.6536818620689655,-0.00758337843836633,-0.011673705642308005,-0.01827629386515167
13.5087,0.6851549655172416,-0.0071974038960157,-0.01057236887266403,-0.016552046649806387
14.0087,0.700403,-0.00722149197904976,-0.010370666308992246,-0.01623626214744068
14.5087,0.701138551724138,-0.00762166964855935,-0.010920547579774943,-0.017097153453397976
15.0087,0.6908174482758621,-0.0082016258710309,-0.011894873153151462,-0.01862255258928376
15.5087,0.6753081034482757,-0.00874178065834269,-0.01291959424494311,-0.020226850691124582
