Arc_length vs Data,RAh13_18months_up_DTI_manualBM_centered,RBf13_18months_up_DTI_manualBM_centered,RHm13_18months_up_DTI_manualBM_centered,RJe13_18months_up_DTI_manualBM_centered,RMe14_18months_up_DTI_manualBM_centered,RNc14_18months_up_DTI_manualBM_centered,RNe14_18months_up_DTI_manualBM_centered,RNn13_18months_up_DTI_manualBM_centered,RSb14_18months_up_DTI_manualBM_centered,RTm13_18months_up_DTI_manualBM_centered,RUf14_18months_up_DTI_manualBM_centered,RVm14_18months_up_DTI_manualBM_centered,RYh13_18months_up_DTI_manualBM_centered,RZh13_18months_up_DTI_manualBM_centered,RZk13_18months_up_DTI_manualBM_centered,Atlas
-19.7262,0.579506,0.31239,0.367941,0.350106,0.288554,0.380034,0.357884,0.479134,0.269721,0.363826,0.335948,0.272943,0.443585,0.53676,0.360848,0.673495
-19.2262,0.607545,0.327031,0.379114,0.362066,0.307338,0.387457,0.387432,0.492436,0.303553,0.37018,0.350616,0.29598,0.464363,0.563728,0.397733,0.69024
-18.7262,0.628067,0.340764,0.386307,0.374016,0.330517,0.392848,0.411179,0.505777,0.33871,0.38019,0.366554,0.323873,0.486109,0.578899,0.426563,0.703292
-18.2262,0.650721,0.36034,0.398916,0.39329,0.360454,0.407795,0.43512,0.535521,0.376122,0.39988,0.390389,0.356432,0.515872,0.594673,0.450168,0.712054
-17.7262,0.68185,0.387254,0.425811,0.42288,0.397805,0.434869,0.465163,0.58399,0.415218,0.429744,0.423183,0.393663,0.556545,0.62188,0.476,0.714776
-17.2262,0.718832,0.419881,0.466161,0.461177,0.439593,0.471371,0.50203,0.640623,0.453776,0.467129,0.462545,0.434427,0.605225,0.66364,0.508004,0.709572
-16.7262,0.753804,0.456405,0.514144,0.503371,0.480897,0.512208,0.54109,0.693388,0.491111,0.506895,0.505986,0.476034,0.65285,0.714694,0.543204,0.69483
-16.2262,0.780835,0.492416,0.562406,0.541339,0.516305,0.548538,0.575229,0.734473,0.526667,0.541387,0.547236,0.513868,0.689051,0.763271,0.575467,0.669785
-15.7262,0.79561,0.520395,0.600896,0.567391,0.542437,0.571195,0.59872,0.761321,0.558682,0.562878,0.577669,0.544251,0.707407,0.797966,0.598551,0.634852
-15.2262,0.793932,0.532421,0.619587,0.576509,0.558681,0.576236,0.609454,0.769143,0.581987,0.566656,0.590344,0.566873,0.705871,0.811982,0.60522,0.592145
-14.7262,0.773281,0.525962,0.61337,0.56775,0.567072,0.568484,0.608551,0.754441,0.593849,0.552833,0.584436,0.582202,0.686707,0.802908,0.592551,0.544422
-14.2262,0.738629,0.504476,0.588251,0.547505,0.572244,0.555808,0.602267,0.717531,0.592951,0.524945,0.56928,0.59033,0.659328,0.774914,0.56274,0.497037
-13.7262,0.702448,0.477719,0.560917,0.528819,0.580094,0.543633,0.599612,0.663516,0.578223,0.49288,0.55512,0.593759,0.63302,0.736157,0.523915,0.454722
-13.2262,0.679536,0.458269,0.546583,0.521027,0.590859,0.535181,0.604653,0.609471,0.55502,0.468943,0.544634,0.593565,0.614527,0.698968,0.493028,0.422332
-12.7262,0.679774,0.457274,0.554173,0.526711,0.602734,0.530361,0.61853,0.575801,0.530785,0.458646,0.53872,0.591936,0.608583,0.677699,0.483395,0.399723
-12.2262,0.705668,0.484221,0.585631,0.543633,0.613691,0.529805,0.639484,0.580897,0.510836,0.463129,0.534328,0.592835,0.612959,0.682672,0.50294,0.382726
-11.7262,0.752146,0.542431,0.636615,0.56662,0.622905,0.535207,0.665031,0.629622,0.49616,0.477352,0.528172,0.598392,0.62382,0.718958,0.554901,0.366623
-11.2262,0.806219,0.625725,0.698083,0.589694,0.631062,0.5462,0.69349,0.701494,0.481594,0.493015,0.516372,0.608982,0.635331,0.780726,0.632189,0.347898
-10.7262,0.847903,0.710328,0.752706,0.598239,0.632166,0.557976,0.71654,0.757506,0.460265,0.504398,0.493146,0.617642,0.637183,0.846358,0.713246,0.327648
-10.2262,0.85577,0.755721,0.778366,0.578126,0.614736,0.5575,0.71941,0.764825,0.429813,0.50345,0.455537,0.609652,0.619301,0.887834,0.764596,0.307943
-9.72623,0.812578,0.73476,0.756452,0.52502,0.568933,0.531053,0.68906,0.712767,0.39063,0.483757,0.406513,0.571739,0.578026,0.87975,0.75844,0.289538
-9.22623,0.717951,0.644543,0.685241,0.448573,0.496555,0.475694,0.623107,0.614668,0.343071,0.444251,0.352419,0.499786,0.517579,0.81507,0.692746,0.273169
-8.72623,0.594036,0.511476,0.577428,0.369815,0.410534,0.400031,0.531732,0.503217,0.290915,0.389061,0.298712,0.405197,0.446699,0.707317,0.584943,0.260496
-8.22623,0.462711,0.377151,0.452084,0.298664,0.325925,0.319566,0.428133,0.405481,0.239479,0.325273,0.247938,0.30618,0.370978,0.576494,0.459539,0.251992
-7.72623,0.349658,0.267535,0.336545,0.236353,0.254585,0.248107,0.326789,0.331303,0.194579,0.263582,0.201694,0.220977,0.298458,0.451203,0.34268,0.247967
-7.22623,0.264219,0.190958,0.242762,0.185481,0.197217,0.190253,0.242327,0.279561,0.158406,0.21225,0.161416,0.159418,0.235193,0.351811,0.24735,0.246695
-6.72623,0.208309,0.147607,0.17861,0.146044,0.154207,0.149332,0.182469,0.241903,0.131674,0.174915,0.129814,0.122426,0.186591,0.289415,0.183259,0.243416
-6.22623,0.189651,0.125756,0.144441,0.120646,0.12608,0.125286,0.148629,0.213257,0.115486,0.151022,0.110172,0.105861,0.156876,0.262472,0.150878,0.237214
-5.72623,0.204663,0.116974,0.130344,0.110289,0.111561,0.113698,0.132098,0.195864,0.110643,0.13623,0.102083,0.103148,0.144365,0.26075,0.136838,0.228032
-5.22623,0.238596,0.118035,0.132325,0.110151,0.107527,0.110457,0.121771,0.189195,0.113105,0.12935,0.101183,0.109201,0.146232,0.274695,0.132225,0.221076
-4.72623,0.265665,0.129309,0.146073,0.119418,0.110105,0.113773,0.120302,0.194191,0.117038,0.13438,0.10351,0.124913,0.157542,0.292933,0.13457,0.221722
-4.22623,0.278311,0.15411,0.160335,0.136885,0.117919,0.123717,0.134568,0.213172,0.118312,0.170171,0.108184,-nan,0.174353,0.305992,0.143767,0.229699
-3.72623,0.284383,0.18342,0.173346,0.160172,0.132827,0.141673,0.164156,0.243896,0.120191,-nan,0.119201,-nan,0.194554,0.313719,0.159239,0.243165
-3.22623,0.312375,0.210266,0.192525,0.18741,0.158878,0.17194,0.202536,0.280011,0.131327,-nan,0.141425,-nan,0.217962,0.32267,0.178086,0.25766
-2.72623,0.424236,0.235673,0.226062,0.217129,0.197477,0.218705,0.24745,0.314998,0.15669,-nan,0.174136,-nan,0.245935,0.34221,0.194294,0.272333
-2.22623,0.585113,0.267235,0.27381,0.243364,0.239742,0.269751,0.294893,0.339205,0.189799,-nan,0.205705,-nan,0.274365,0.379645,0.203959,0.288205
-1.72623,0.682573,0.310724,0.315103,0.257352,0.267401,0.305084,0.330386,0.344588,0.216709,0.217706,0.221937,0.249176,0.307281,0.434177,0.212221,0.303628
-1.22623,0.660919,0.336365,0.326133,0.260135,0.263804,0.310492,-nan,0.331855,0.226377,0.213478,0.214845,0.26145,0.346211,0.474433,0.225005,0.314012
-0.726232,0.533014,0.329808,0.302541,0.256546,-nan,0.286099,-nan,0.312961,0.217288,0.216288,0.188984,0.258658,0.374906,0.475074,0.235632,0.315338
-0.226232,0.366563,0.281321,0.250967,0.24524,-nan,0.237591,-nan,0.295915,0.191812,0.20464,0.153737,0.231496,0.382288,0.420501,0.232565,0.306765
0.273768,0.268354,0.21597,0.196201,0.21745,-nan,0.185988,-nan,0.280686,0.163106,0.17551,0.125954,0.192155,0.344865,0.331307,0.210801,0.291067
0.773768,0.231119,0.170769,0.157258,0.177217,-nan,0.143811,-nan,0.26202,0.141667,0.142289,0.113632,0.162405,0.284168,0.257152,0.180678,0.274308
1.27377,0.218339,0.150258,0.140383,0.1388,-nan,0.118284,-nan,0.240658,-nan,0.122403,0.114476,0.152905,0.23585,0.222442,0.161167,0.260004
1.77377,0.218446,0.142298,0.134961,0.110881,-nan,0.10507,0.228062,0.22411,-nan,0.12227,0.119527,0.157585,0.20323,0.204861,0.152688,0.244524
2.27377,0.232414,0.142819,0.137427,0.104319,-nan,0.101546,0.228611,0.22239,-nan,0.138659,0.124648,0.170034,0.194988,0.19559,0.149605,0.229734
2.77377,0.2555,0.148688,0.144407,0.107359,-nan,0.103927,0.218293,0.228333,-nan,0.159079,0.128882,0.182329,0.195342,0.190314,0.148834,0.218438
3.27377,0.277016,0.157094,0.15358,0.114085,-nan,0.109663,0.208491,0.230391,0.132484,0.174105,0.133785,0.18994,0.199022,0.188855,0.152667,0.213084
3.77377,0.284377,0.16595,0.163992,0.123631,-nan,0.117821,0.207893,0.226059,0.139361,0.179405,0.139749,0.192406,0.203739,0.19322,0.162208,0.214981
4.27377,0.273225,0.172625,0.176524,0.136426,0.155794,0.127695,0.214648,0.221509,0.147997,0.180423,0.146422,0.192469,0.209324,0.204312,0.174797,0.221587
4.77377,0.253803,0.177216,0.192402,0.151429,0.166776,0.139585,0.233815,0.223925,0.158588,0.181667,0.155836,0.19145,0.21843,0.222379,0.186938,0.22843
5.27377,0.249173,0.182791,0.214278,0.167721,0.180972,0.154549,0.272109,0.236841,0.170919,0.184407,0.170578,0.191749,0.233723,0.249042,0.198882,0.233253
5.77377,0.279262,0.194587,0.244903,0.184201,0.197815,0.173559,0.33028,0.259224,0.184648,0.190131,0.191268,0.200731,0.256749,0.290951,0.215932,0.235936
6.27377,0.370064,0.218519,0.286251,0.200768,0.221268,0.201243,0.407326,0.289894,0.20137,0.204247,0.216755,0.227316,0.288672,0.353988,0.244037,0.239214
6.77377,0.50857,0.254452,0.335712,0.221064,0.258384,0.242609,0.495998,0.328802,0.225467,0.234151,0.244695,0.277242,0.331003,0.437299,0.285901,0.246225
7.27377,0.664215,0.298696,0.38569,0.252344,0.313527,0.300349,0.579471,0.379141,0.26383,0.281067,0.278616,0.349938,0.385615,0.52911,0.341575,0.259984
7.77377,0.791305,0.347432,0.432,0.299136,0.382682,0.370416,0.651001,0.444099,0.322036,0.336769,0.320843,0.435405,0.446825,0.619953,0.40725,0.280814
8.27377,0.872708,0.397678,0.475829,0.359592,0.453291,0.443131,0.70588,0.522922,0.39949,0.389469,0.369642,0.519004,0.506256,0.710476,0.472552,0.304733
8.77377,0.930158,0.446153,0.515704,0.42308,0.507755,0.506241,0.74081,0.60453,0.477657,0.429396,0.416701,0.583817,0.553141,0.794669,0.522097,0.327259
9.27377,0.982144,0.488453,0.547072,0.476845,0.538203,0.553425,0.761366,0.671597,0.538454,0.453347,0.453608,0.626053,0.583349,0.85753,0.545622,0.347337
9.77377,1.02567,0.519338,0.563595,0.514461,0.545593,0.584283,0.767604,0.714121,0.572321,0.464533,0.476683,0.646158,0.600178,0.879095,0.542949,0.366433
10.2738,1.0253,0.5371,0.562622,0.537113,0.537446,0.602545,0.756465,0.732578,0.5825,0.46865,0.486358,0.647503,0.607699,0.854111,0.523724,0.386209
10.7738,0.96413,0.54191,0.549314,0.546088,0.520575,0.610109,0.728564,0.734472,0.581647,0.469807,0.485133,0.633549,0.607996,0.799528,0.499248,0.40642
11.2738,0.858538,0.53552,0.531649,0.542741,0.498667,0.606863,0.684413,0.727804,0.576483,0.469745,0.477506,0.602801,0.600859,0.743822,0.476839,0.42819
11.7738,0.745546,0.521109,0.513246,0.529047,0.477213,0.592405,0.628913,0.713883,0.567811,0.468789,0.469527,0.561605,0.58837,0.703241,0.460563,0.455022
12.2738,0.656851,0.502627,0.495979,0.508637,0.463371,0.569489,0.575055,0.692919,0.55522,0.46698,0.463188,0.519177,0.573687,0.682428,0.451079,0.489764
12.7738,0.609285,0.483983,0.479906,0.485671,0.460932,0.543743,0.531084,0.668203,0.537798,0.465862,0.457873,0.483802,0.558911,0.676741,0.443959,0.530898
13.2738,0.60025,0.46533,0.463975,0.462635,0.466824,0.519832,0.499344,0.640538,0.515586,0.465134,0.45207,0.458005,0.541722,0.678385,0.433518,0.573392
13.7738,0.613269,0.443073,0.444853,0.438521,0.469105,0.49537,0.474982,0.608031,0.485393,0.456991,0.443287,0.436244,0.514218,0.676032,0.414481,0.612101
14.2738,0.618975,0.412918,0.417683,0.410856,0.454387,0.46334,0.44794,0.568628,0.443863,0.43302,0.428011,0.409898,0.473197,0.656237,0.386473,0.644083
14.7738,0.593116,0.371006,0.378904,0.375502,0.416225,0.418708,0.409406,0.518127,0.391655,0.389241,0.399363,0.37307,0.419899,0.610163,0.35171,0.667659
15.2738,0.532231,0.320124,0.330687,0.333072,0.360954,0.364173,0.359768,0.45728,0.339173,0.333052,0.354756,0.327774,0.362626,0.544479,0.313917,0.681453
15.7738,0.457667,0.270651,0.281406,0.292281,0.305253,0.309368,0.309463,0.394081,0.298795,0.278749,0.30436,0.284295,0.315287,0.475949,0.277324,0.685865
16.2738,0.394509,0.232448,0.240782,0.260729,0.264898,0.262981,0.269211,0.338975,0.273045,0.238503,0.263031,0.250652,0.283366,0.419612,0.24268,0.68267
16.7738,0.354236,0.209544,0.214061,0.242296,0.249889,0.232326,0.242834,0.301296,0.253473,0.218001,0.241598,0.229551,0.266627,0.380056,0.211447,0.674518
17.2738,0.342269,0.201699,0.202144,0.235716,0.259677,0.223548,0.227599,0.28752,0.230936,0.215454,0.243219,0.22013,0.264157,0.3556,0.187325,0.663554
17.7738,0.355811,0.205356,0.20134,0.235962,0.279857,0.234424,0.215346,0.295401,0.20458,0.221646,0.253868,0.216771,0.268756,0.342894,0.173527,0.650523
18.2738,0.381654,0.216761,-nan,0.241621,0.292492,0.246336,0.202837,0.316449,0.184061,0.228678,0.257429,0.21576,0.275511,0.342711,0.174782,0.633686
18.7738,0.392749,0.228212,-nan,0.249552,0.285765,0.238362,0.191564,0.338391,0.176347,-nan,0.244579,0.214231,0.280109,0.3596,0.192504,0.609893
19.2738,0.372564,0.230149,-nan,0.252894,0.260048,0.213901,0.183951,0.352818,0.180327,-nan,0.21549,0.209545,0.279525,0.3977,0.218233,0.576444
19.7738,0.323152,0.216913,-nan,0.246823,0.229669,0.192934,0.184654,0.351489,0.190508,-nan,0.184639,0.200566,0.274588,0.447978,0.241418,0.532347
20.2738,0.269368,0.192719,-nan,0.231368,0.207955,0.196144,0.19506,0.331407,0.19485,-nan,0.171586,0.187371,0.266505,0.48797,0.255318,0.480885
20.7738,0.239541,0.169894,-nan,0.209828,0.197001,0.221975,0.209326,0.305577,0.1903,-nan,0.179117,0.171803,0.256502,0.497327,0.256673,0.430037
21.2738,-nan,0.155247,-nan,0.187649,-nan,-nan,0.223633,0.283792,0.179731,-nan,0.200527,0.156712,0.244879,0.471128,0.252524,0.383876
21.7738,-nan,0.148891,-nan,0.167514,-nan,-nan,0.234153,0.273055,0.169318,-nan,0.225633,0.143001,0.235017,0.423557,0.248671,0.343796
22.2738,-nan,0.148212,-nan,0.151877,-nan,-nan,-nan,0.280277,0.16729,-nan,-nan,0.132597,-nan,0.378121,-nan,0.308456
22.7738,-nan,0.148542,-nan,0.143908,-nan,-nan,-nan,0.299948,0.174343,-nan,-nan,0.126666,-nan,0.34999,-nan,0.274671
23.2738,-nan,0.146854,-nan,0.14601,-nan,-nan,-nan,0.326101,0.186677,-nan,-nan,0.124087,-nan,0.345175,-nan,0.23832
23.7738,-nan,0.144884,-nan,0.159879,-nan,-nan,-nan,0.360771,0.198775,0.183805,-nan,0.126719,-nan,0.364925,-nan,0.20075
24.2738,-nan,0.146547,-nan,0.180914,-nan,-nan,-nan,0.389383,0.204242,0.16849,-nan,0.133558,-nan,0.394403,-nan,0.1723
24.7738,-nan,0.150759,-nan,0.210624,0.20003,0.246478,0.225221,0.384544,0.204096,0.164391,0.240606,0.140067,-nan,0.412527,-nan,0.157378
