Arc_length vs Data,RAh13_18months_up_DTI_manualBM_centered,RBf13_18months_up_DTI_manualBM_centered,RHm13_18months_up_DTI_manualBM_centered,RJe13_18months_up_DTI_manualBM_centered,RMe14_18months_up_DTI_manualBM_centered,RNc14_18months_up_DTI_manualBM_centered,RNe14_18months_up_DTI_manualBM_centered,RNn13_18months_up_DTI_manualBM_centered,RSb14_18months_up_DTI_manualBM_centered,RTm13_18months_up_DTI_manualBM_centered,RUf14_18months_up_DTI_manualBM_centered,RVm14_18months_up_DTI_manualBM_centered,RYh13_18months_up_DTI_manualBM_centered,RZh13_18months_up_DTI_manualBM_centered,RZk13_18months_up_DTI_manualBM_centered,Atlas
-26.1154,0.401194,0.173573,0.125461,0.172196,0.151161,0.157635,0.144496,0.296076,0.188804,0.126824,0.194934,0.140826,0.181692,0.305917,0.165894,0.122452
-25.6154,0.397635,0.189609,0.12887,0.17257,0.144386,0.167656,0.148644,0.305473,0.186099,0.132152,0.19772,0.144812,0.180348,0.323211,0.177471,0.124008
-25.1154,0.400266,0.199826,0.135533,0.17448,0.138167,0.173452,0.15339,0.305728,0.180291,0.136656,0.199624,0.146684,0.180678,0.331954,0.184996,0.126248
-24.6154,0.402717,0.207986,0.145174,0.177644,0.131708,0.178748,0.159101,0.304992,0.171175,0.140071,0.201155,0.150364,0.182713,0.335452,0.193748,0.129299
-24.1154,0.399237,0.210817,0.154517,0.181748,0.127356,0.180624,0.162652,0.305958,0.159817,0.141758,0.202718,0.154482,0.186652,0.332291,0.201354,0.132305
-23.6154,0.393099,0.209411,0.163271,0.187868,0.127054,0.177478,0.163107,0.309313,0.146307,0.146668,0.20454,0.15984,0.194165,0.330439,0.207894,0.134413
-23.1154,0.304555,0.193276,0.173837,0.176266,0.136311,0.165586,0.160075,0.286468,0.14051,0.160277,0.200951,-nan,0.211637,0.306531,0.206865,0.12758
-22.6154,0.289071,0.190222,0.18552,0.171208,0.14757,0.169652,0.170113,0.276609,0.143115,0.173346,0.201376,-nan,0.222053,0.319171,0.209451,0.131177
-22.1154,0.293908,0.188892,0.191173,0.169265,0.154412,0.174118,0.178228,0.267879,0.145046,0.177273,0.200812,-nan,0.225798,0.331887,0.208618,0.137168
-21.6154,0.294184,0.186591,0.19178,0.168114,0.157193,0.175833,0.182824,0.25908,0.146517,0.176704,0.199281,-nan,0.225967,0.338274,0.206611,0.143641
