Arc_length vs Data,RAh13_18months_up_DTI_manualBM_centered,RBf13_18months_up_DTI_manualBM_centered,RHm13_18months_up_DTI_manualBM_centered,RJe13_18months_up_DTI_manualBM_centered,RMe14_18months_up_DTI_manualBM_centered,RNc14_18months_up_DTI_manualBM_centered,RNe14_18months_up_DTI_manualBM_centered,RNn13_18months_up_DTI_manualBM_centered,RSb14_18months_up_DTI_manualBM_centered,RTm13_18months_up_DTI_manualBM_centered,RUf14_18months_up_DTI_manualBM_centered,RVm14_18months_up_DTI_manualBM_centered,RYh13_18months_up_DTI_manualBM_centered,RZh13_18months_up_DTI_manualBM_centered,RZk13_18months_up_DTI_manualBM_centered,Atlas
-10.6204,0.11328,0.0643455,0.0739767,0.0501924,0.185762,0.0632696,0.0605521,0.210288,0.0818121,0.0951025,0.084311,0.0676175,0.103097,0.257847,0.080018,0.124988
-10.1204,0.117848,0.0631964,0.0682142,0.0509225,0.19348,0.0636899,0.0652319,0.223497,0.0862322,0.0946586,0.0800474,0.0697537,0.107234,0.274662,0.0810072,0.125783
-9.62041,0.132925,0.0616835,0.0682711,0.0547474,0.19978,0.0624969,0.0717761,0.242812,0.0927192,0.0955566,0.0763077,0.0740937,0.112225,0.285255,0.0835504,0.126228
-9.12041,0.154359,0.0623964,0.0745339,0.0641011,0.207369,0.0630727,0.0809823,0.274614,0.102315,0.10003,0.0716962,0.0814692,0.122725,0.298041,0.0889188,0.126544
-8.62041,0.180859,0.0693824,0.0909709,0.0817133,0.215844,0.0681199,0.0913799,0.30401,0.113927,0.10953,0.0712747,0.091583,0.138779,0.306782,0.0994421,0.127267
-8.12041,0.203481,0.0809605,0.113278,0.105699,0.233224,0.078316,0.101448,0.315735,0.121937,0.123274,0.0795606,0.0994499,0.158642,0.315229,0.116853,0.126524
-7.62041,0.227886,0.0950985,0.133424,0.130958,0.274941,0.0910766,0.115127,0.307892,0.126487,0.137836,0.0955165,0.109132,0.178222,0.33249,0.143046,0.127192
-7.12041,0.267113,0.107981,0.14679,0.151573,0.33401,0.10332,0.129046,0.296401,0.133573,0.149626,0.113497,0.126198,0.195238,0.349256,0.173098,0.127977
-6.62041,0.314999,0.119689,0.158171,0.168583,0.38503,0.114816,0.138218,0.297495,0.143495,0.161827,0.128144,0.147388,0.211168,0.356432,0.200483,0.128507
-6.12041,0.36068,0.133607,0.172895,0.186558,0.420546,0.129617,0.145156,0.309853,0.158446,0.176224,0.141962,0.170602,0.229344,0.359702,0.225433,0.130187
-5.62041,0.400209,0.148526,0.19317,0.210057,0.438166,0.149008,0.151268,0.330144,0.177269,0.19308,0.158975,0.193653,0.250221,0.360894,0.249584,0.132166
-5.12041,0.425056,0.161747,0.215467,0.238544,0.432143,0.16926,0.156778,0.352182,0.19535,0.208853,0.176532,0.212226,0.265695,0.361475,0.272321,0.134118
-4.62041,0.433921,0.171857,0.233195,0.266399,0.405859,0.186219,0.162445,0.369671,0.209557,0.217717,0.189649,0.224156,0.270447,0.362194,0.291341,0.136028
-4.12041,0.433676,0.179489,0.242677,0.288566,0.369368,0.196984,0.167686,0.378573,0.217281,0.218819,0.194638,0.229303,0.264782,0.360045,0.304302,0.137719
-3.62041,0.427545,0.186151,0.244663,0.299826,0.332204,0.200603,0.173271,0.373058,0.217904,0.213118,0.190948,0.226856,0.252005,0.354166,0.30881,0.139909
-3.12041,0.42045,0.19147,0.243097,0.298341,0.302015,0.199654,0.179648,0.356157,0.213131,0.205094,0.183968,0.216888,0.238529,0.346221,0.304434,0.143469
-2.62041,0.415699,0.193867,0.240483,0.288175,0.279562,0.19876,0.185358,0.335459,0.206533,0.200249,0.179755,0.202647,0.229424,0.339054,0.295533,0.148046
-2.12041,0.41361,0.192839,0.236487,0.276195,0.259887,0.202984,0.189971,0.318772,0.199124,0.20055,0.181154,0.189561,0.228083,0.337535,0.287669,0.153188
-1.62041,0.413593,0.190121,0.23003,0.267599,0.240879,0.214311,0.193909,0.311414,0.191767,0.204289,0.186813,0.181944,0.235029,0.344495,0.284555,0.158562
-1.12041,0.413288,0.188383,0.223366,0.264821,0.226433,0.229313,0.198114,0.309478,0.186988,0.206939,0.19289,0.181683,0.245843,0.356908,0.28573,0.162511
-0.620412,0.412902,0.188877,0.219897,0.265064,0.218524,0.242153,0.202479,0.308472,0.183642,0.206154,0.197108,0.186057,0.256621,0.369423,0.289165,0.164499
-0.120412,0.407272,0.190059,0.220269,0.262319,0.215934,0.247652,0.205894,0.303723,0.180632,0.198886,0.198358,0.191807,0.264471,0.379785,0.292384,0.166197
0.379588,0.394877,0.18796,0.221376,0.251373,0.211384,0.240367,0.206227,0.295407,0.174977,0.187811,0.196692,0.19451,0.266694,0.383221,0.292009,0.167399
0.879588,0.379532,0.180256,0.219142,0.231127,0.201321,0.223235,0.203031,0.287403,0.164102,0.175741,0.191761,0.193236,0.263847,0.37735,0.285868,0.168828
1.37959,0.365974,0.170983,0.214598,0.207235,0.189032,0.203147,0.198835,0.278348,0.15336,0.164531,0.184651,0.189298,0.255885,0.360504,0.272768,0.169772
1.87959,0.358084,0.162634,0.209153,0.183016,0.176306,0.181255,0.193762,0.263284,0.143662,0.155164,0.176596,0.183286,0.244014,0.340373,0.253135,0.169683
