Arc_length vs Data,RAh13_18months_up_DTI_manualBM_centered,RBf13_18months_up_DTI_manualBM_centered,RHm13_18months_up_DTI_manualBM_centered,RJe13_18months_up_DTI_manualBM_centered,RMe14_18months_up_DTI_manualBM_centered,RNc14_18months_up_DTI_manualBM_centered,RNe14_18months_up_DTI_manualBM_centered,RNn13_18months_up_DTI_manualBM_centered,RSb14_18months_up_DTI_manualBM_centered,RTm13_18months_up_DTI_manualBM_centered,RUf14_18months_up_DTI_manualBM_centered,RVm14_18months_up_DTI_manualBM_centered,RYh13_18months_up_DTI_manualBM_centered,RZh13_18months_up_DTI_manualBM_centered,RZk13_18months_up_DTI_manualBM_centered,Atlas
-19.0012,0.307995,0.151708,0.112216,0.129015,0.146967,0.132793,0.136282,0.220065,0.113331,0.149182,0.142957,0.134685,0.215117,0.35376,0.19253,0.140366
-18.5012,0.305088,0.150231,0.119614,0.13767,0.142771,0.138139,0.133058,0.226941,0.109188,0.150804,0.143987,0.138441,0.218089,0.351135,0.190745,0.147489
-18.0012,0.305707,0.150213,0.126158,0.145262,0.143317,0.142162,0.132099,0.231739,0.109322,0.153604,0.146204,0.143573,0.21936,0.350075,0.190737,0.150334
-17.5012,0.308228,0.153395,0.134168,0.154026,0.147068,0.146004,0.134235,0.235466,0.111792,0.159107,0.150164,0.150053,0.221501,0.353333,0.195176,0.152756
-17.0012,0.31123,0.160847,0.14031,0.160154,0.154879,0.147809,0.137666,0.234064,0.114105,0.164764,0.15415,0.156663,0.22408,0.359123,0.202219,0.152345
-16.5012,0.308215,0.162092,0.139323,0.159896,0.158183,0.147094,0.13666,0.230271,0.113339,0.162487,0.156253,0.157084,0.221956,0.35892,0.205659,0.154395
-16.0012,0.297612,0.157871,0.13369,0.157633,0.157387,0.146401,0.135478,0.227344,0.111446,0.155706,0.158196,0.153818,0.214663,0.355106,0.205591,0.158995
-15.5012,0.287537,0.152769,0.128296,0.156023,0.155724,0.146991,0.135849,0.229128,0.112879,0.15072,0.160597,0.151317,0.208497,0.352232,0.204796,0.16465
-15.0012,0.285894,0.15009,0.127108,0.157962,0.156186,0.150871,0.139491,0.236802,0.120504,0.151309,0.164562,0.15326,0.206848,0.354499,0.207589,0.172173
-14.5012,0.303143,0.154838,0.13512,0.167278,0.16329,0.160415,0.149625,0.25217,0.13718,0.1623,0.172386,0.164537,0.215123,0.368296,0.219501,0.183409
-14.0012,0.344058,0.171036,0.155555,0.18686,0.179735,0.176583,0.166627,0.274579,0.161395,0.186099,0.186382,0.187756,0.235498,0.397133,0.244233,0.200533
-13.5012,0.398014,0.195549,0.184211,0.213784,0.202346,0.195622,0.186227,0.297777,0.185461,0.216023,0.205768,0.218631,0.261643,0.435345,0.278195,0.222334
-13.0012,0.450424,0.221262,0.213588,0.242577,0.226057,0.21439,0.203818,0.317881,0.204616,0.243407,0.228829,0.248789,0.28691,0.474362,0.313879,0.246373
-12.5012,0.496689,0.243191,0.237803,0.269392,0.249609,0.233091,0.218767,0.33603,0.219875,0.26559,0.253536,0.275899,0.310486,0.51021,0.346311,0.271474
-12.0012,0.53881,0.26023,0.254473,0.293852,0.27451,0.252043,0.232532,0.35557,0.234792,0.284992,0.279351,0.301528,0.335416,0.542935,0.375388,0.297372
-11.5012,0.576471,0.273738,0.263344,0.314999,0.298308,0.270167,0.247288,0.377492,0.251014,0.303582,0.305385,0.324519,0.361685,0.57266,0.401982,0.323037
-11.0012,0.600387,0.282666,0.264074,0.327902,0.314179,0.282987,0.262785,0.398421,0.266108,0.318556,0.325923,0.339251,0.381288,0.595631,0.422792,0.343061
-10.5012,0.605431,0.286624,0.259701,0.327822,0.317262,0.287172,0.27918,0.412745,0.276348,0.326111,0.335228,0.340441,0.384845,0.608374,0.433068,0.352723
-10.0012,0.594381,0.284884,0.254094,0.314379,0.308296,0.282286,0.293328,0.417216,0.279365,0.323969,0.331814,0.329582,0.372292,0.610928,0.430366,0.351289
-9.50119,0.577222,0.277977,0.248537,0.292177,0.293661,0.271752,0.300526,0.411053,0.273708,0.312636,0.319158,0.31421,0.351967,0.600937,0.416171,0.343135
