Arc_length vs Data,RAh13_18months_up_DTI_manualBM_centered,RBf13_18months_up_DTI_manualBM_centered,RHm13_18months_up_DTI_manualBM_centered,RJe13_18months_up_DTI_manualBM_centered,RMe14_18months_up_DTI_manualBM_centered,RNc14_18months_up_DTI_manualBM_centered,RNe14_18months_up_DTI_manualBM_centered,RNn13_18months_up_DTI_manualBM_centered,RSb14_18months_up_DTI_manualBM_centered,RTm13_18months_up_DTI_manualBM_centered,RUf14_18months_up_DTI_manualBM_centered,RVm14_18months_up_DTI_manualBM_centered,RYh13_18months_up_DTI_manualBM_centered,RZh13_18months_up_DTI_manualBM_centered,RZk13_18months_up_DTI_manualBM_centered,Atlas
-14.3111,0.426066,0.209333,0.14455,0.194028,0.223811,0.225403,0.218422,0.334103,0.227705,0.155372,0.197255,0.176221,0.231613,0.486973,0.230612,0.17616
-13.8111,0.418836,0.218503,0.15482,0.17819,0.191301,0.220842,0.221617,0.286599,0.204223,0.158003,0.176855,0.170041,0.219647,0.434914,0.221839,0.178541
-13.3111,0.40553,0.228663,0.161892,0.170056,0.176303,0.222782,0.227724,0.261816,0.188167,0.160379,0.164744,0.171033,0.219291,0.403161,0.215752,0.181514
-12.8111,0.390813,0.24317,0.165422,0.168193,0.168403,0.219127,0.233451,0.255649,0.180331,0.163119,0.160072,0.175444,0.217849,0.381616,0.21153,0.186844
-12.3111,0.378199,0.252868,0.168023,0.169006,0.164311,0.211375,0.235771,0.257421,0.172622,0.167142,0.160916,0.181418,0.211465,0.362269,0.209173,0.196507
-11.8111,0.367402,0.254317,0.170426,0.171314,0.167425,0.201021,0.234746,0.264408,0.165467,0.173623,0.168283,0.187745,0.203611,0.347148,0.210308,0.212635
-11.3111,0.368448,0.245624,0.173555,0.176127,0.181919,0.19331,0.231649,0.276254,0.166393,0.182942,0.185054,0.194445,0.196957,0.351154,0.220848,0.235236
-10.8111,0.381084,0.23643,0.184063,0.185115,0.200501,0.197655,0.233498,0.287773,0.180073,0.196051,0.205598,0.204555,0.197786,0.385405,0.239562,0.261361
-10.3111,0.397497,0.244405,0.204503,0.199581,0.219797,0.21376,0.246218,0.302318,0.206659,0.214878,0.224558,0.224733,0.213575,0.447777,0.263723,0.285783
-9.81114,0.411064,0.268404,0.226843,0.215582,0.231868,0.234434,0.264344,0.321684,0.230755,0.241096,0.239606,0.256602,0.242187,0.513926,0.289256,0.303393
-9.31114,0.415976,0.294127,0.240499,0.227012,0.23367,0.253263,0.278823,0.339845,0.242714,0.268506,0.249513,0.286644,0.272454,0.557521,0.30934,0.309584
-8.81114,0.415276,0.306092,0.242888,0.231214,0.235251,0.269231,0.287186,0.352761,0.243621,0.287757,0.257704,0.303401,0.294968,0.568287,0.320651,0.302085
-8.31114,0.415712,0.303929,0.240122,0.233319,0.239093,0.284836,0.295925,0.363069,0.245253,0.295477,0.268328,0.30662,0.304857,0.563117,0.322256,0.283478
-7.81114,0.422252,0.300116,0.244732,0.241112,0.251344,0.301085,0.312645,0.378652,0.259262,0.295998,0.282916,0.307455,0.306522,0.568958,0.32043,0.260654
-7.31114,0.438549,0.306316,0.261333,0.255401,0.270728,0.317457,0.336133,0.403408,0.280855,0.302013,0.301258,0.321335,0.311256,0.598934,0.326501,0.240154
-6.81114,0.463011,0.325988,0.283489,0.271306,0.291831,0.334833,0.358243,0.434726,0.301699,0.32185,0.322608,0.349325,0.322481,0.643728,0.347207,0.226542
