Arc_length vs Data,RAh13_18months_up_DTI_manualBM_centered,RBf13_18months_up_DTI_manualBM_centered,RHm13_18months_up_DTI_manualBM_centered,RJe13_18months_up_DTI_manualBM_centered,RMe14_18months_up_DTI_manualBM_centered,RNc14_18months_up_DTI_manualBM_centered,RNe14_18months_up_DTI_manualBM_centered,RNn13_18months_up_DTI_manualBM_centered,RSb14_18months_up_DTI_manualBM_centered,RTm13_18months_up_DTI_manualBM_centered,RUf14_18months_up_DTI_manualBM_centered,RVm14_18months_up_DTI_manualBM_centered,RYh13_18months_up_DTI_manualBM_centered,RZh13_18months_up_DTI_manualBM_centered,RZk13_18months_up_DTI_manualBM_centered,Atlas
-20.3041,0.305245,0.13432,0.161566,0.144057,0.146055,0.119603,0.138379,0.197274,0.135954,0.101998,0.118501,0.0892219,0.22785,0.296709,0.201679,0.129465
-19.8041,0.309737,0.13511,0.160197,0.151127,0.145465,0.117103,0.143252,0.198703,0.135693,0.105199,0.119082,0.0879385,0.227464,0.300691,0.200573,0.134263
-19.3041,0.317955,0.136379,0.160184,0.158702,0.145943,0.117549,0.147865,0.20209,0.138934,0.111164,0.119906,0.0899514,0.229988,0.305763,0.201323,0.142195
-18.8041,0.324045,0.136547,0.159513,0.164053,0.146816,0.118282,0.152438,0.208662,0.142666,0.118646,0.119738,0.0957701,0.230777,0.310771,0.199712,0.152266
-18.3041,0.328939,0.136793,0.159032,0.167802,0.148609,0.120694,0.156228,0.216866,0.145597,0.127218,0.118211,0.104897,0.228929,0.316341,0.197008,0.164096
-17.8041,0.334007,0.138381,0.159208,0.171186,0.151713,0.125491,0.159185,0.225921,0.146841,0.136313,0.115139,0.115967,0.225877,0.324319,0.193637,0.176429
-17.3041,0.338033,0.141803,0.159635,0.174849,0.155439,0.131951,0.16082,0.233622,0.144059,0.144286,0.110389,0.127381,0.220658,0.333982,0.188517,0.186779
-16.8041,0.343066,0.146957,0.160523,0.180279,0.158945,0.138929,0.161646,0.238266,0.138067,0.15005,0.104969,0.138291,0.215227,0.343925,0.18299,0.194647
-16.3041,0.349819,0.152051,0.161246,0.186846,0.162104,0.144463,0.162847,0.239722,0.131949,0.15331,0.100033,0.149013,0.212018,0.352647,0.178509,0.200579
-15.8041,0.359098,0.155454,0.161635,0.192631,0.165236,0.147663,0.16471,0.238097,0.128788,0.15385,0.0967129,0.159076,0.211361,0.358688,0.176905,0.204979
