Arc_length vs Data,RAh13_18months_up_DTI_manualBM_centered,RBf13_18months_up_DTI_manualBM_centered,RHm13_18months_up_DTI_manualBM_centered,RJe13_18months_up_DTI_manualBM_centered,RMe14_18months_up_DTI_manualBM_centered,RNc14_18months_up_DTI_manualBM_centered,RNe14_18months_up_DTI_manualBM_centered,RNn13_18months_up_DTI_manualBM_centered,RSb14_18months_up_DTI_manualBM_centered,RTm13_18months_up_DTI_manualBM_centered,RUf14_18months_up_DTI_manualBM_centered,RVm14_18months_up_DTI_manualBM_centered,RYh13_18months_up_DTI_manualBM_centered,RZh13_18months_up_DTI_manualBM_centered,RZk13_18months_up_DTI_manualBM_centered,Atlas
-31.8123,0.186833,0.142444,0.117258,0.0945875,0.132632,0.0745709,0.120447,0.200685,0.0976202,0.156327,0.118827,0.111004,0.09907,0.258007,0.163276,0.185568
-31.3123,0.218223,0.156684,0.127009,0.108632,0.140881,0.0835026,0.132798,0.210342,0.112953,0.172465,0.129968,0.123679,0.117017,0.28661,0.180097,0.189748
-30.8123,0.256517,0.172404,0.140206,0.123719,0.151407,0.0950388,0.146041,0.225366,0.130666,0.194922,0.141733,0.139248,0.138345,0.321929,0.205794,0.195726
-30.3123,0.298441,0.189329,0.155404,0.13995,0.162482,0.10845,0.158971,0.244372,0.149815,0.221597,0.153787,0.156737,0.161259,0.361638,0.237988,0.202515
-29.8123,0.340387,0.207096,0.172441,0.157426,0.173822,0.123171,0.171376,0.266138,0.169724,0.249555,0.166658,0.175689,0.184502,0.403893,0.273734,0.208626
-29.3123,0.374752,0.221397,0.188348,0.172199,0.183208,0.136403,0.181077,0.284893,0.186281,0.27333,0.178059,0.191997,0.203838,0.439485,0.305167,0.214377
-28.8123,0.397464,0.230376,0.200826,0.182436,0.18908,0.146383,0.187064,0.297069,0.19777,0.288603,0.186656,0.20321,0.21691,0.462315,0.327923,0.219385
-28.3123,0.408014,0.233667,0.208775,0.187937,0.191276,0.152503,0.189796,0.30034,0.20409,0.293047,0.191945,0.208294,0.223422,0.470462,0.339188,0.223981
-27.8123,0.407156,0.231327,0.211419,0.188976,0.189863,0.154988,0.189866,0.293703,0.205634,0.286857,0.193427,0.207048,0.224084,0.464469,0.338421,0.228718
-27.3123,0.398868,0.225576,0.209574,0.187493,0.186518,0.15525,0.188549,0.280884,0.204214,0.273295,0.192006,0.201608,0.221505,0.449699,0.329309,0.233741
-26.8123,0.386888,0.218578,0.204793,0.185401,0.183038,0.154925,0.187157,0.265946,0.201295,0.256388,0.189198,0.194322,0.218139,0.431987,0.315406,0.239396
-26.3123,0.374291,0.212273,0.198767,0.183932,0.180798,0.155553,0.186579,0.252869,0.198372,0.239523,0.186507,0.187483,0.216011,0.416012,0.300521,0.245528
-25.8123,0.364804,0.208633,0.193918,0.184608,0.181239,0.158901,0.187905,0.245341,0.196976,0.225989,0.185798,0.183425,0.216778,0.405644,0.288127,0.252338
-25.3123,0.359848,0.20853,0.192198,0.187792,0.184616,0.165694,0.191825,0.244162,0.198122,0.217193,0.188245,0.183113,0.22048,0.401955,0.279017,0.259313
-24.8123,0.359798,0.211754,0.194739,0.19324,0.190192,0.175801,0.198141,0.248873,0.202023,0.213583,0.19381,0.186517,0.226277,0.404568,0.27416,0.265722
-24.3123,0.364205,0.217334,0.201743,0.200586,0.197329,0.188448,0.206567,0.258354,0.208195,0.214629,0.202048,0.192675,0.233476,0.412371,0.273806,0.271445
-23.8123,0.371051,0.223572,0.211893,0.208855,0.204726,0.201853,0.21617,0.270715,0.215367,0.218849,0.211611,0.199546,0.240763,0.423675,0.27722,0.275804
-23.3123,0.378253,0.229064,0.222927,0.217454,0.211645,0.214551,0.225895,0.284217,0.222129,0.224818,0.221133,0.205606,0.24729,0.436685,0.283466,0.278763
-22.8123,0.3843,0.232764,0.232287,0.225557,0.217865,0.225425,0.235189,0.297493,0.227342,0.231232,0.229667,0.209975,0.252672,0.449089,0.290058,0.280459
-22.3123,0.388735,0.234697,0.237978,0.232545,0.223201,0.234034,0.243374,0.30961,0.230582,0.23708,0.236777,0.213053,0.256848,0.460472,0.295003,0.28102
-21.8123,0.391576,0.234891,0.23932,0.23811,0.227665,0.240153,0.250149,0.32051,0.231781,0.241961,0.242256,0.215808,0.260496,0.470503,0.297384,0.280793
-21.3123,0.393522,0.233858,0.236898,0.242287,0.231017,0.243788,0.255496,0.330578,0.23149,0.24548,0.246376,0.219092,0.264441,0.480336,0.297532,0.279759
-20.8123,0.395309,0.232822,0.232062,0.245882,0.233411,0.245385,0.25908,0.340847,0.230529,0.247835,0.249363,0.223024,0.269431,0.491746,0.297155,0.277942
-20.3123,0.397146,0.232698,0.226423,0.24965,0.234737,0.245089,0.260519,0.351347,0.229356,0.249104,0.251126,0.226918,0.275629,0.504195,0.297676,0.275267
-19.8123,0.399161,0.234487,0.220977,0.253819,0.234853,0.243103,0.259396,0.361049,0.228223,0.249222,0.251219,0.230097,0.28286,0.517734,0.299789,0.271262
-19.3123,0.399884,0.237684,0.21558,0.257602,0.233447,0.239247,0.255618,0.367492,0.226794,0.248166,0.248413,0.231581,0.290014,0.530122,0.302518,0.265414
-18.8123,0.397441,0.240137,0.209057,0.258957,0.229792,0.233123,0.249348,0.367067,0.224499,0.245232,0.242136,0.230312,0.295162,0.536359,0.303905,0.257191
-18.3123,0.387908,0.237756,0.199148,0.254356,0.22231,0.224041,0.239614,0.356383,0.219254,0.238334,0.231094,0.223886,0.294726,0.527177,0.300471,0.245856
-17.8123,0.365774,0.225281,0.18371,0.240138,0.207408,0.210423,0.223945,0.333244,0.207962,0.22417,0.213448,0.208512,0.283434,0.489502,0.288098,0.230806
-17.3123,0.336295,0.204488,0.16696,0.219993,0.187313,0.195228,0.204303,0.305936,0.193628,0.205366,0.193579,0.187831,0.264708,0.430438,0.270314,0.217118
-16.8123,0.306431,0.18072,0.153793,0.198694,0.166111,0.181228,0.184654,0.282468,0.180375,0.187042,0.17656,0.167182,0.245347,0.366715,0.25186,0.208859
