Arc_length vs Data,RAh13_18months_up_DTI_manualBM_centered,RBf13_18months_up_DTI_manualBM_centered,RHm13_18months_up_DTI_manualBM_centered,RJe13_18months_up_DTI_manualBM_centered,RMe14_18months_up_DTI_manualBM_centered,RNc14_18months_up_DTI_manualBM_centered,RNe14_18months_up_DTI_manualBM_centered,RNn13_18months_up_DTI_manualBM_centered,RSb14_18months_up_DTI_manualBM_centered,RTm13_18months_up_DTI_manualBM_centered,RUf14_18months_up_DTI_manualBM_centered,RVm14_18months_up_DTI_manualBM_centered,RYh13_18months_up_DTI_manualBM_centered,RZh13_18months_up_DTI_manualBM_centered,RZk13_18months_up_DTI_manualBM_centered,Atlas
-1.19592,0.193935,0.129734,0.0726027,0.128392,0.0868709,0.0872262,0.181462,0.156312,0.0807169,0.123602,0.14257,0.156144,0.144182,0.251503,0.16416,0.166446
-0.695923,0.206151,0.131677,0.0710818,0.137236,0.085857,0.0935668,0.176577,0.15269,0.0837095,0.134429,0.144217,0.16029,0.142936,0.259651,0.168683,0.172269
-0.195923,0.224968,0.141745,0.0722377,0.15035,0.0952481,0.108304,0.176673,0.156293,0.0931326,0.154761,0.152022,0.171623,0.149966,0.287134,0.176408,0.185899
0.304077,0.245569,0.158559,0.0746078,0.160445,0.115307,0.128474,0.18445,0.164098,0.106771,0.179543,0.163319,0.187974,0.163515,0.334041,0.187175,0.204559
0.804077,0.258213,0.171934,0.0752137,0.16187,0.137789,0.143493,0.19414,0.168255,0.118026,0.196043,0.171425,0.201049,0.176601,0.379177,0.196022,0.218325
1.30408,0.263724,0.181575,0.0746975,0.159174,0.158403,0.152773,0.200727,0.168446,0.127026,0.203737,0.176877,0.207425,0.187959,0.417572,0.201266,0.227331
1.80408,0.270489,0.194631,0.0749374,0.156867,0.182761,0.163504,0.206703,0.166877,0.137645,0.210716,0.18506,0.211739,0.202151,0.462721,0.206984,0.237548
2.30408,0.282291,0.21072,0.0800519,0.157023,0.20306,0.1748,0.211394,0.165407,0.149004,0.216069,0.196711,0.215091,0.216206,0.498115,0.213797,0.245923
2.80408,0.306072,0.229464,0.094568,0.161869,0.214511,0.188608,0.217009,0.163482,0.164594,0.221307,0.213052,0.222043,0.2265,0.506976,0.224221,0.253063
3.30408,0.33964,0.246798,0.11677,0.168961,0.223732,0.206145,0.224141,0.161865,0.18605,0.227625,0.233642,0.234049,0.236705,0.488577,0.238799,0.260208
3.80408,0.374634,0.259755,0.139711,0.176095,0.235674,0.224615,0.232146,0.166862,0.210575,0.234265,0.257135,0.247992,0.251803,0.454521,0.253742,0.268522
4.30408,0.398705,0.267874,0.155135,0.183628,0.249479,0.236845,0.239235,0.183755,0.227979,0.237001,0.277058,0.257057,0.271357,0.418784,0.262598,0.279114
4.80408,0.403165,0.271689,0.161485,0.19252,0.258095,0.237807,0.243598,0.214836,0.231285,0.233255,0.285159,0.258692,0.288699,0.39385,0.264379,0.291752
5.30408,0.393508,0.270322,0.164605,0.201953,0.256036,0.228984,0.244194,0.254204,0.223659,0.224066,0.281119,0.256687,0.292241,0.383673,0.261568,0.305687
5.80408,0.380711,0.262461,0.170583,0.208002,0.248129,0.218212,0.240072,0.29001,0.214423,0.213069,0.269722,0.254287,0.281917,0.389776,0.258698,0.319444
6.30408,0.376848,0.251955,0.181291,0.210011,0.241773,0.213842,0.234601,0.316143,0.213123,0.205787,0.258688,0.253435,0.266632,0.41096,0.257545,0.331979
6.80408,0.38635,0.245567,0.191512,0.21166,0.241216,0.218459,0.23301,0.329731,0.219997,0.202239,0.251852,0.253804,0.256888,0.440641,0.256471,0.342373
7.30408,0.405058,0.248345,0.197581,0.216931,0.244859,0.230858,0.239626,0.332995,0.232475,0.201123,0.250291,0.256664,0.258531,0.473706,0.258338,0.350778
7.80408,0.427501,0.258168,0.201117,0.228355,0.252025,0.247415,0.253293,0.329527,0.24813,0.203478,0.255776,0.264797,0.270614,0.506435,0.26872,0.358005
8.30408,0.448704,0.268543,0.206532,0.245249,0.263646,0.264659,0.269974,0.326247,0.265557,0.212325,0.267372,0.279403,0.2925,0.538336,0.291317,0.364627
8.80408,0.464207,0.275147,0.215924,0.264861,0.278524,0.277434,0.285485,0.329349,0.283083,0.227497,0.280127,0.294172,0.322836,0.568351,0.320211,0.370161
9.30408,0.47266,0.276999,0.227084,0.282744,0.29265,0.280842,0.295795,0.336642,0.295207,0.242748,0.2874,0.300764,0.35345,0.593648,0.344916,0.373971
9.80408,0.476504,0.275746,0.237852,0.293316,0.303259,0.275552,0.298265,0.342723,0.29739,0.252393,0.28762,0.297115,0.371891,0.607919,0.358816,0.375153
10.3041,0.480904,0.273282,0.244312,0.293959,0.309061,0.266088,0.29358,0.342387,0.290238,0.25411,0.28443,0.287149,0.375672,0.606478,0.362012,0.373716
10.8041,0.487142,0.270562,0.244391,0.286207,0.310064,0.2566,0.285141,0.335254,0.278158,0.250334,0.280678,0.276152,0.371076,0.58816,0.358903,0.371009
11.3041,0.489052,0.268629,0.236964,0.276333,0.308116,0.247945,0.276479,0.32521,0.26951,0.244319,0.276325,0.267058,0.366456,0.558699,0.352287,0.368668
11.8041,0.480221,0.265709,0.220804,0.268975,0.303885,0.237845,0.268321,0.315215,0.266467,0.238066,0.269427,0.258583,0.363473,0.528394,0.342287,0.368314
12.3041,0.459466,0.259189,0.201553,0.262874,0.297663,0.228326,0.260476,0.304869,0.263732,0.234566,0.259696,0.249363,0.353711,0.506186,0.332205,0.37082
12.8041,0.432867,0.247379,0.184957,0.25367,0.290453,0.222548,0.252879,0.290663,0.25575,0.234834,0.249034,0.239097,0.335762,0.494229,0.324042,0.376181
13.3041,0.407995,0.233173,0.172945,0.241646,0.283245,0.220933,0.245309,0.273659,0.242105,0.235675,0.239165,0.228409,0.315002,0.488913,0.315112,0.384226
13.8041,0.386924,0.221444,0.163409,0.230448,0.275965,0.21989,0.237117,0.257406,0.226071,0.231708,0.229008,0.218495,0.295859,0.485245,0.301964,0.394361
14.3041,0.370069,0.215567,0.154405,0.22283,0.267959,0.216117,0.228684,0.24598,0.21278,0.221828,0.217725,0.21059,0.281823,0.480777,0.28427,0.404559
14.8041,0.357126,0.215002,0.146534,0.216001,0.258245,0.210677,0.221145,0.240044,0.204195,0.210403,0.206785,0.204179,0.271526,0.475631,0.266214,0.413332
15.3041,0.350574,0.215643,0.142839,0.204314,0.247583,0.207074,0.215984,0.235129,0.200398,0.20279,0.199647,0.197929,0.264767,0.470613,0.254099,0.41864
15.8041,0.353848,0.215538,0.145642,0.189285,0.238897,0.206033,0.212752,0.228638,0.201158,0.200096,0.198859,0.192917,0.260777,0.465179,0.248976,0.418874
16.3041,0.367795,0.215605,0.153391,0.17801,0.234826,0.204994,0.210435,0.222674,0.204714,0.198367,0.202496,0.191374,0.255949,0.458787,0.246949,0.413825
16.8041,0.386466,0.21629,0.161407,0.1746,0.232625,0.202106,0.20882,0.220222,0.207625,0.195547,0.205946,0.19297,0.249152,0.450404,0.244566,0.403506
17.3041,0.401836,0.216427,0.166737,0.176668,0.226449,0.198687,0.207518,0.222034,0.207191,0.193191,0.206401,0.194661,0.242312,0.439145,0.23992,0.388431
17.8041,0.406752,0.214486,0.168571,0.178464,0.21496,0.197098,0.206134,0.22614,0.203696,0.19317,0.20369,0.193625,0.237877,0.426957,0.233272,0.3715
18.3041,0.401135,0.210839,0.168121,0.177905,0.20065,0.198187,0.203871,0.229472,0.199495,0.194824,0.199056,0.190215,0.236833,0.415935,0.225672,0.354915
18.8041,0.390569,0.206905,0.16684,0.175995,0.187304,0.200555,0.20074,0.23119,0.195786,0.196797,0.194225,0.186149,0.237029,0.407564,0.218754,0.340895
19.3041,0.376559,0.203062,0.165852,0.173579,0.174919,0.204176,0.196833,0.232255,0.192707,0.198306,0.189233,0.182081,0.237516,0.401279,0.211733,0.327911
