Arc_length vs Data,RAh13_18months_up_DTI_manualBM_centered,RBf13_18months_up_DTI_manualBM_centered,RHm13_18months_up_DTI_manualBM_centered,RJe13_18months_up_DTI_manualBM_centered,RMe14_18months_up_DTI_manualBM_centered,RNc14_18months_up_DTI_manualBM_centered,RNe14_18months_up_DTI_manualBM_centered,RNn13_18months_up_DTI_manualBM_centered,RSb14_18months_up_DTI_manualBM_centered,RTm13_18months_up_DTI_manualBM_centered,RUf14_18months_up_DTI_manualBM_centered,RVm14_18months_up_DTI_manualBM_centered,RYh13_18months_up_DTI_manualBM_centered,RZh13_18months_up_DTI_manualBM_centered,RZk13_18months_up_DTI_manualBM_centered,Atlas
-29.464,0.83233,0.357926,0.465322,0.356297,0.344184,0.334881,0.310058,0.573053,0.309483,0.362491,0.322049,0.352908,0.471499,1.00065,0.50912,0.161119
-28.964,0.834585,0.358511,0.466982,0.363055,0.346329,0.332264,0.317705,0.579841,0.314189,0.364432,0.327536,0.35017,0.484459,0.980801,0.503284,0.162874
-28.464,0.819441,0.351176,0.45196,0.360513,0.335518,0.323942,0.31563,0.564195,0.311453,0.361576,0.324644,0.336565,0.475769,0.937918,0.479485,0.165234
-27.964,0.773002,0.334754,0.419466,0.345043,0.313286,0.307408,0.301506,0.525092,0.296401,0.348474,0.311094,0.31479,0.448432,0.866131,0.444835,0.169809
-27.464,0.699373,0.308909,0.372909,0.316869,0.28175,0.282136,0.27583,0.467149,0.271322,0.323401,0.286456,0.284862,0.406202,0.769752,0.401554,0.176809
-26.964,0.609418,0.274805,0.316595,0.27769,0.243796,0.249261,0.240535,0.395754,0.238793,0.289214,0.251901,0.248438,0.351279,0.658606,0.351846,0.186883
-26.464,0.519762,0.238234,0.259234,0.233968,0.20545,0.213335,0.201104,0.323044,0.204111,0.252023,0.212672,0.211276,0.293867,0.550501,0.303149,0.20003
-25.964,0.450044,0.206704,0.211273,0.194891,0.173461,0.18115,0.165378,0.263347,0.174189,0.220699,0.176479,0.179739,0.245442,0.465181,0.262957,0.215135
-25.464,0.408795,0.185999,0.178398,0.167629,0.151991,0.158788,0.139934,0.223922,0.153021,0.20257,0.150221,0.158618,0.213477,0.411555,0.235925,0.230747
-24.964,0.389456,0.177055,0.160845,0.153779,0.141185,0.14895,0.12731,0.20411,0.141183,0.199001,0.136952,0.148857,0.199411,0.386577,0.223552,0.244933
-24.464,0.381631,0.177023,0.156535,0.15173,0.139532,0.150078,0.127647,0.200487,0.138465,0.20723,0.136616,0.148747,0.200026,0.383245,0.224159,0.256658
-23.964,0.378574,0.182224,0.161271,0.157959,0.143297,0.157026,0.137677,0.206788,0.14331,0.2213,0.145436,0.155007,0.209503,0.393775,0.233149,0.265525
-23.464,0.377857,0.190677,0.170481,0.169052,0.149429,0.16511,0.152685,0.217315,0.153454,0.235119,0.15861,0.164826,0.223045,0.411293,0.24464,0.271753
-22.964,0.380233,0.201943,0.180616,0.1828,0.156675,0.17213,0.168732,0.228358,0.166238,0.245088,0.172658,0.176293,0.23777,0.429385,0.254077,0.276434
-22.464,0.386117,0.214432,0.189057,0.197412,0.165014,0.17816,0.183075,0.237685,0.178833,0.25032,0.186042,0.187468,0.252275,0.443946,0.260434,0.279232
-21.964,0.39289,0.225693,0.194594,0.210872,0.17529,0.184544,0.195651,0.246208,0.190765,0.252463,0.200272,0.197516,0.267314,0.456276,0.26531,0.281021
-21.464,0.396491,0.234437,0.197382,0.220625,0.187959,0.191618,0.207134,0.255095,0.202173,0.251961,0.216462,0.206183,0.28434,0.470868,0.271192,0.282504
-20.964,0.39391,0.240796,0.198446,0.2267,0.202424,0.200084,0.217539,0.264316,0.213343,0.250213,0.233603,0.214104,0.304983,0.490639,0.277969,0.283435
-20.464,0.38583,0.246189,0.199357,0.231101,0.217031,0.21124,0.226619,0.272861,0.225031,0.249365,0.250444,0.22077,0.328652,0.512405,0.283408,0.28459
-19.964,0.376278,0.250947,0.202211,0.236645,0.22974,0.224344,0.233679,0.278848,0.236427,0.249925,0.265321,0.225418,0.350217,0.531173,0.287178,0.285553
-19.464,0.369582,0.253616,0.208232,0.245411,0.238575,0.238105,0.23829,0.282173,0.245932,0.25178,0.276635,0.228784,0.364393,0.546147,0.290096,0.285623
-18.964,0.366789,0.252789,0.215988,0.255062,0.242646,0.249289,0.240245,0.284423,0.252356,0.251196,0.282896,0.231729,0.368616,0.556432,0.292437,0.285066
-18.464,0.367559,0.24826,0.222976,0.26165,0.242556,0.254317,0.238353,0.288645,0.253472,0.246481,0.282329,0.23508,0.363269,0.562063,0.292978,0.28347
-17.964,0.371059,0.241152,0.225865,0.263151,0.238038,0.252757,0.231436,0.296057,0.246013,0.239137,0.273379,0.236898,0.350909,0.556409,0.288297,0.281096
-17.464,0.373966,0.232684,0.22141,0.258831,0.229162,0.245478,0.22001,0.302205,0.229449,0.231101,0.257805,0.233714,0.333272,0.531953,0.277455,0.278263
-16.964,0.371589,0.223518,0.210479,0.2487,0.216999,0.235111,0.206617,0.300447,0.204989,0.2237,0.239245,0.225371,0.312307,0.493935,0.262634,0.274866
-16.464,0.361402,0.213733,0.196366,0.234854,0.203042,0.224886,0.195187,0.28707,0.178158,0.217134,0.221692,0.214789,0.291412,0.452356,0.247592,0.271691
-15.964,0.34603,0.203911,0.183878,0.220385,0.190103,0.217364,0.189491,0.265665,0.156822,0.212158,0.208808,0.20578,0.27414,0.418612,0.236887,0.269838
-15.464,0.331562,0.195369,0.17716,0.209203,0.180348,0.213786,0.191264,0.245379,0.145777,0.209052,0.201237,0.199707,0.263461,0.39785,0.232025,0.269771
-14.964,0.322001,0.189465,0.175777,0.204199,0.173373,0.213927,0.199101,0.232225,0.146435,0.207985,0.197842,0.194581,0.259991,0.385749,0.232186,0.270473
-14.464,0.315353,0.18653,0.176132,0.204103,0.16704,0.216207,0.208959,0.226032,0.155377,0.20743,0.197156,0.190109,0.260864,0.377632,0.23596,0.269705
-13.964,0.307866,0.185853,0.174271,0.204726,0.160506,0.219537,0.216183,0.222848,0.1663,0.206027,0.197299,0.189677,0.26309,0.372585,0.242637,0.265726
-13.464,0.300255,0.186383,0.168839,0.202214,0.155889,0.222349,0.217862,0.220162,0.174124,0.204058,0.196825,0.19446,0.264502,0.37015,0.250045,0.258876
-12.964,0.297198,0.18729,0.162751,0.196132,0.156719,0.222726,0.214069,0.220232,0.176822,0.202281,0.195145,0.200245,0.263823,0.36931,0.252812,0.250863
-12.464,0.301534,0.189501,0.161069,0.191061,0.162349,0.219756,0.208868,0.227182,0.176634,0.200795,0.192403,0.202771,0.264118,0.372802,0.247213,0.244396
-11.964,0.311607,0.193934,0.164996,0.190585,0.166682,0.21258,0.210211,0.240274,0.17686,0.199127,0.189052,0.20221,0.266954,0.381126,0.237258,0.241374
-11.464,0.322213,0.200655,0.168985,0.196779,0.165525,0.203871,0.218785,0.256203,0.179085,0.196599,0.186812,0.20289,0.271337,0.391551,0.232777,0.241861
-10.964,0.330451,0.209167,0.17016,0.208593,0.161183,0.198829,0.23075,0.271063,0.181558,0.193431,0.189164,0.208619,0.275884,0.398384,0.238971,0.244829
-10.464,0.33962,0.21644,0.171065,0.219156,0.160488,0.19914,0.238025,0.282996,0.181641,0.190441,0.19732,0.216462,0.277655,0.399843,0.250646,0.247845
-9.96398,0.350366,0.220267,0.17822,0.223942,0.165786,0.201779,0.237927,0.291583,0.179901,0.186741,0.207977,0.222059,0.276699,0.398049,0.253996,0.248015
-9.46398,0.359454,0.220099,0.190556,0.219753,0.173534,0.200254,0.234923,0.29189,0.177362,0.1817,0.214622,0.224392,0.272892,0.394075,0.240484,0.244393
-8.96398,0.357623,0.21718,0.200117,0.207507,0.178041,0.193822,0.232116,0.285564,0.173981,0.174853,0.215409,0.222582,0.263552,0.383984,0.216682,0.238196
-8.46398,0.341748,0.214592,0.200817,0.189549,0.176508,0.183845,0.231163,0.275835,0.169335,0.167988,0.212945,0.214939,0.246547,0.362605,0.193077,0.233696
-7.96398,0.31586,0.212477,0.193275,0.166073,0.170333,0.168904,0.226225,0.268473,0.163159,0.162821,0.208289,0.200728,0.221678,0.334592,0.178899,0.235336
-7.46398,0.286896,0.208188,0.183237,0.141029,0.161833,0.151011,0.212218,0.263242,0.155495,0.160708,0.201472,0.181612,0.193912,0.312965,0.174604,0.24497
-6.96398,0.266025,0.198253,0.172884,0.122898,0.155083,0.133944,0.190275,0.256135,0.147701,0.162269,0.191295,0.162966,0.17334,0.308018,0.175403,0.262172
-6.46398,0.258312,0.185946,0.164849,0.118657,0.152035,0.12497,0.169313,0.25021,0.140519,0.164329,0.182848,0.152839,0.166079,0.320194,0.180895,0.283344
-5.96398,0.263085,0.178708,0.164029,0.129457,0.152693,0.130133,0.159897,0.253486,0.136563,0.166587,0.183698,0.153567,0.173789,0.342517,0.194521,0.305042
-5.46398,0.27211,0.184567,0.175486,0.14726,0.154837,0.143548,0.167297,0.273957,0.139551,0.172774,0.196221,0.164423,0.19345,0.36409,0.215713,0.324977
-4.96398,0.281071,0.203559,0.198602,0.164261,0.15832,0.15694,0.185872,0.306785,0.149083,0.186252,0.219162,0.18269,0.218789,0.381335,0.238226,0.340688
