Arc_length vs Data,RAh13_18months_up_DTI_manualBM_centered,RBf13_18months_up_DTI_manualBM_centered,RHm13_18months_up_DTI_manualBM_centered,RJe13_18months_up_DTI_manualBM_centered,RMe14_18months_up_DTI_manualBM_centered,RNc14_18months_up_DTI_manualBM_centered,RNe14_18months_up_DTI_manualBM_centered,RNn13_18months_up_DTI_manualBM_centered,RSb14_18months_up_DTI_manualBM_centered,RTm13_18months_up_DTI_manualBM_centered,RUf14_18months_up_DTI_manualBM_centered,RVm14_18months_up_DTI_manualBM_centered,RYh13_18months_up_DTI_manualBM_centered,RZh13_18months_up_DTI_manualBM_centered,RZk13_18months_up_DTI_manualBM_centered,Atlas
-30.2452,0.193852,0.09132,0.0881643,0.0917129,0.107609,0.0889209,0.113297,0.145867,0.094365,0.077532,0.07614,0.0851147,0.117447,0.20261,0.113174,0.128985
-29.7452,0.208532,0.11355,0.104555,0.101408,0.120498,0.100777,0.121849,0.159176,0.100772,0.0884667,0.0826166,0.0947383,0.131622,0.223612,0.131011,0.134555
-29.2452,0.231328,0.12788,0.118261,0.112658,0.133963,0.112284,0.130358,0.178268,0.111683,0.0993056,0.0934853,0.108141,0.146135,0.243123,0.144365,0.140566
-28.7452,0.249168,0.134949,0.128058,0.122967,0.142705,0.12204,0.135083,0.190637,0.121204,0.108283,0.101667,0.116775,0.155382,0.256934,0.152424,0.146541
-28.2452,0.266562,0.141477,0.136683,0.132875,0.150018,0.132484,0.140314,0.200231,0.131617,0.117343,0.108814,0.122469,0.162421,0.269839,0.159327,0.153106
-27.7452,0.28321,0.146924,0.144917,0.142329,0.156864,0.142025,0.145318,0.206674,0.142234,0.125221,0.115629,0.126042,0.165885,0.280672,0.166281,0.159454
-27.2452,0.297904,0.152639,0.152658,0.152344,0.164489,0.150907,0.149854,0.212027,0.152804,0.131182,0.122433,0.128392,0.167337,0.293404,0.174576,0.165104
-26.7452,0.311588,0.159926,0.161395,0.164126,0.175467,0.160847,0.156037,0.219965,0.163809,0.136159,0.131516,0.133905,0.17122,0.312224,0.186721,0.168814
-26.2452,0.325635,0.168457,0.172369,0.17876,0.190922,0.174,0.165602,0.233938,0.175097,0.142055,0.144962,0.146339,0.181197,0.340825,0.204181,0.169477
-25.7452,0.345478,0.180655,0.188944,0.198305,0.212556,0.193487,0.181649,0.258802,0.189024,0.15475,0.165189,0.168939,0.201155,0.383521,0.228671,0.16837
-25.2452,0.373344,0.19802,0.21358,0.221535,0.239043,0.219408,0.205267,0.292676,0.206483,0.177378,0.191397,0.199462,0.231134,0.437327,0.25949,0.167606
-24.7452,0.412766,0.223508,0.245811,0.249338,0.269964,0.25116,0.236789,0.333335,0.229373,0.208726,0.223116,0.234558,0.268995,0.501156,0.297319,0.171541
-24.2452,0.459726,0.254903,0.281695,0.280604,0.303214,0.285485,0.272338,0.376439,0.257911,0.244558,0.256635,0.27043,0.311056,0.571656,0.339828,0.185078
-23.7452,0.509022,0.288477,0.318122,0.313781,0.337821,0.320215,0.308941,0.418996,0.29031,0.281305,0.290156,0.30516,0.354456,0.643162,0.385437,0.210832
-23.2452,0.557911,0.320099,0.353394,0.347034,0.372628,0.351742,0.34435,0.46023,0.323154,0.317337,0.322188,0.337707,0.395792,0.707074,0.431527,0.24919
-22.7452,0.605368,0.348751,0.388062,0.37884,0.407889,0.379188,0.378083,0.501107,0.354414,0.353031,0.35197,0.368237,0.434366,0.75665,0.475783,0.299485
-22.2452,0.648843,0.375176,0.419772,0.406204,0.44258,0.402222,0.409325,0.537948,0.381021,0.38621,0.378524,0.395967,0.468225,0.788139,0.515366,0.356282
-21.7452,0.688178,0.40046,0.447654,0.427677,0.47639,0.421537,0.437155,0.568899,0.403341,0.414371,0.400607,0.420424,0.496151,0.807784,0.549695,0.413056
-21.2452,0.723916,0.422927,0.47198,0.441845,0.508253,0.43761,0.460112,0.593351,0.421041,0.435797,0.417324,0.441672,0.517121,0.824071,0.578762,0.463276
-20.7452,0.755653,0.438555,0.492235,0.447947,0.534064,0.449193,0.475814,0.61031,0.431921,0.450026,0.428657,0.458114,0.529767,0.839087,0.600167,0.502164
-20.2452,0.779529,0.443503,0.505053,0.445272,0.547325,0.453559,0.481673,0.618313,0.433114,0.456336,0.434835,0.467495,0.530473,0.845278,0.609597,0.527006
-19.7452,0.788806,0.437229,0.507706,0.43445,0.543438,0.449099,0.475868,0.615535,0.422436,0.453755,0.435898,0.469554,0.517851,0.837233,0.603749,0.536893
-19.2452,0.778127,0.424906,0.499281,0.418256,0.523604,0.437869,0.459358,0.602704,0.402635,0.442223,0.431615,0.466046,0.496491,0.812792,0.582453,0.532344
-18.7452,0.751444,0.413519,0.483384,0.400691,0.495343,0.423565,0.436315,0.583469,0.379087,0.424587,0.422457,0.45995,0.474507,0.778342,0.550105,0.51493
-18.2452,0.720996,0.407199,0.465108,0.386411,0.467099,0.411131,0.412343,0.5618,0.35678,0.406795,0.409289,0.453229,0.458528,0.743259,0.512358,0.489515
-17.7452,0.696368,0.404487,0.447685,0.377342,0.443688,0.403536,0.391906,0.540097,0.339747,0.393994,0.395505,0.446402,0.448524,0.713139,0.474544,0.465508
-17.2452,0.681186,0.399805,0.433483,0.372842,0.424879,0.39885,0.375841,0.52007,0.329507,0.386143,0.38294,0.43751,0.439894,0.69119,0.440747,0.450329
-16.7452,0.669417,0.38851,0.421681,0.369505,0.407785,0.393874,0.36372,0.501905,0.324965,0.379185,0.371358,0.424541,0.429013,0.674948,0.412947,0.444252
-16.2452,0.651922,0.37047,0.409374,0.363276,0.390725,0.385187,0.354076,0.48426,0.323101,0.36939,0.361414,0.407034,0.415274,0.660607,0.391669,0.441566
-15.7452,0.627945,0.348797,0.394707,0.3537,0.37501,0.371682,0.346379,0.4682,0.320541,0.358386,0.35475,0.388311,0.401707,0.647154,0.377595,0.436221
-15.2452,0.604796,0.329265,0.37938,0.343203,0.364654,0.357154,0.342056,0.456743,0.31585,0.350511,0.354189,0.375417,0.39146,0.636991,0.371168,0.429233
-14.7452,0.592851,0.316664,0.367004,0.33701,0.36286,0.347758,0.342539,0.455599,0.312185,0.350264,0.362611,0.373968,0.387876,0.633565,0.373111,0.42801
-14.2452,0.597374,0.312447,0.360085,0.338639,0.368798,0.346473,0.347832,0.467275,0.312631,0.357219,0.377398,0.38388,0.390702,0.636629,0.382373,0.436845
-13.7452,0.613709,0.314251,0.35628,0.346704,0.378167,0.352211,0.354594,0.484476,0.316634,0.366747,0.39145,0.396801,0.394805,0.639441,0.394688,0.452707
-13.2452,0.63065,0.316417,0.350474,0.355716,0.382422,0.358351,0.356885,0.49507,0.318498,0.371509,0.397073,0.40089,0.394296,0.633353,0.403568,0.466952
-12.7452,0.63588,0.313338,0.339693,0.357065,0.37606,0.357395,0.350123,0.488833,0.311352,0.36464,0.38839,0.38703,0.384307,0.611687,0.402165,0.470898
-12.2452,0.62127,0.303089,0.323148,0.345353,0.359795,0.345368,0.333978,0.466004,0.293823,0.343889,0.367175,0.356407,0.364686,0.575456,0.387705,0.460541
-11.7452,0.590737,0.289056,0.302822,0.322868,0.340169,0.324221,0.31405,0.436959,0.271197,0.314251,0.342006,0.321324,0.341142,0.536439,0.364139,0.439644
-11.2452,0.560449,0.278062,0.284829,0.300069,0.327216,0.303842,0.29938,0.415824,0.254079,0.288229,0.322557,0.296807,0.32543,0.511181,0.341747,0.42002
-10.7452,0.549117,0.27809,0.278288,0.290486,0.325662,0.296114,0.298857,0.413608,0.252057,0.279125,0.315057,0.293993,0.329826,0.515038,0.33355,0.417229
-10.2452,0.566591,0.293233,0.290681,0.300457,0.335962,0.308987,0.31614,0.430139,0.268212,0.293496,0.319026,0.315661,0.357392,0.550522,0.349317,0.438592
-9.74516,0.610364,0.322444,0.32449,0.327569,0.355368,0.340944,0.347601,0.459573,0.296473,0.32892,0.331985,0.357568,0.402115,0.607174,0.388951,0.479336
-9.24516,0.667313,0.357921,0.37122,0.361496,0.379125,0.379676,0.384414,0.491679,0.326664,0.373453,0.351423,0.407987,0.451631,0.666175,0.440102,0.526009
-8.74516,0.719626,0.390434,0.414726,0.391182,0.401954,0.41165,0.416939,0.519705,0.349277,0.414004,0.374403,0.452861,0.495012,0.71294,0.486826,0.565005
-8.24516,0.753406,0.412778,0.443138,0.411613,0.419172,0.429857,0.438697,0.539605,0.362078,0.441137,0.394487,0.480185,0.525086,0.742131,0.516414,0.592318
-7.74516,0.765534,0.423131,0.454129,0.424084,0.429638,0.436206,0.44813,0.549217,0.369314,0.452353,0.404128,0.488209,0.537171,0.756476,0.529446,0.610811
-7.24516,0.763318,0.424589,0.453209,0.433612,0.435998,0.438221,0.447506,0.54867,0.376056,0.452536,0.399177,0.484885,0.532495,0.763051,0.534465,0.623903
-6.74516,0.759408,0.421636,0.447835,0.444903,0.442025,0.442808,0.441393,0.540285,0.386349,0.449889,0.382942,0.479632,0.521034,0.765686,0.539385,0.633521
-6.24516,0.760762,0.418258,0.442325,0.459174,0.449253,0.452092,0.435555,0.529784,0.400971,0.450701,0.363998,0.480145,0.514352,0.765599,0.546886,0.639638
-5.74516,0.766464,0.41789,0.43836,0.474491,0.456313,0.465503,0.432978,0.522895,0.418538,0.456561,0.349389,0.483977,0.515699,0.762544,0.553503,0.640918
-5.24516,0.774683,0.422171,0.436763,0.487928,0.461031,0.481183,0.43275,0.521418,0.435787,0.466078,0.341922,0.483674,0.520954,0.75683,0.556849,0.636469
-4.74516,0.785186,0.430034,0.438122,0.498959,0.462925,0.496614,0.434809,0.523364,0.449045,0.477446,0.338408,0.476113,0.525883,0.749737,0.556632,0.627086
-4.24516,0.797243,0.438502,0.441756,0.508358,0.463121,0.509255,0.440178,0.526843,0.455198,0.486487,0.334488,0.466348,0.530507,0.742841,0.553097,0.614812
-3.74516,0.807277,0.444343,0.445815,0.515796,0.463078,0.516187,0.449666,0.530401,0.453499,0.488929,0.328913,0.464588,0.53449,0.737201,0.546077,0.601986
-3.24516,0.807778,0.446566,0.448061,0.517078,0.461711,0.515355,0.461659,0.531268,0.443756,0.482176,0.323794,0.471793,0.533731,0.732038,0.536406,0.590369
