Arc_length vs Data,RAh13_18months_up_DTI_manualBM_centered,RBf13_18months_up_DTI_manualBM_centered,RHm13_18months_up_DTI_manualBM_centered,RJe13_18months_up_DTI_manualBM_centered,RMe14_18months_up_DTI_manualBM_centered,RNc14_18months_up_DTI_manualBM_centered,RNe14_18months_up_DTI_manualBM_centered,RNn13_18months_up_DTI_manualBM_centered,RSb14_18months_up_DTI_manualBM_centered,RTm13_18months_up_DTI_manualBM_centered,RUf14_18months_up_DTI_manualBM_centered,RVm14_18months_up_DTI_manualBM_centered,RYh13_18months_up_DTI_manualBM_centered,RZh13_18months_up_DTI_manualBM_centered,RZk13_18months_up_DTI_manualBM_centered,Atlas
-28.5681,0.30802,0.138769,0.150823,0.163824,0.153088,0.158926,0.198456,0.202867,0.131537,0.142565,0.148061,0.152518,0.181912,0.313301,0.178965,0.125576
-28.0681,0.349731,0.153179,0.169782,0.187396,0.176356,0.189075,0.216746,0.248062,0.158412,0.170474,0.176392,0.172406,0.208159,0.366513,0.210576,0.131074
-27.5681,0.396541,0.170564,0.194993,0.212754,0.20092,0.216531,0.238937,0.297812,0.18846,0.196615,0.206746,0.194352,0.238078,0.42188,0.243716,0.136885
-27.0681,0.446319,0.191105,0.224086,0.239064,0.225983,0.241742,0.262764,0.349774,0.219381,0.223623,0.236916,0.21678,0.270194,0.476264,0.27686,0.144076
-26.5681,0.490216,0.210217,0.249394,0.260975,0.245183,0.263106,0.283453,0.392964,0.245022,0.246746,0.259885,0.236112,0.297337,0.523548,0.304614,0.15483
-26.0681,0.52509,0.228602,0.268448,0.27813,0.260903,0.282311,0.301257,0.425733,0.266344,0.266464,0.277983,0.253382,0.320234,0.56798,0.328367,0.169183
-25.5681,0.552484,0.246935,0.282617,0.293033,0.277158,0.302921,0.316413,0.451324,0.284195,0.285531,0.295267,0.270457,0.340175,0.612366,0.349641,0.187996
-25.0681,0.573859,0.264955,0.29224,0.307036,0.294745,0.324439,0.328535,0.471812,0.300215,0.304139,0.314454,0.289138,0.354376,0.655512,0.367897,0.210998
-24.5681,0.591708,0.284621,0.298624,0.322269,0.313772,0.346114,0.338835,0.491694,0.31662,0.322041,0.338983,0.311495,0.363299,0.695614,0.384249,0.234454
-24.0681,0.610573,0.308517,0.305518,0.339894,0.334609,0.367913,0.349252,0.513491,0.333037,0.337168,0.367715,0.338539,0.370922,0.729842,0.401091,0.257157
-23.5681,0.636067,0.338389,0.315567,0.360899,0.36019,0.391615,0.363144,0.536721,0.349402,0.350527,0.398156,0.369156,0.384002,0.762752,0.422546,0.28057
-23.0681,0.669389,0.372138,0.329561,0.385423,0.392402,0.419241,0.383508,0.562175,0.367029,0.363833,0.42719,0.399887,0.408198,0.797914,0.451198,0.307683
-22.5681,0.708134,0.405452,0.347438,0.412594,0.429957,0.450757,0.410467,0.591617,0.387871,0.379798,0.452918,0.427934,0.441722,0.8329,0.485889,0.341002
-22.0681,0.745668,0.434449,0.365906,0.439638,0.465857,0.482752,0.441672,0.62693,0.412345,0.39901,0.474014,0.45145,0.476853,0.861854,0.52254,0.380096
-21.5681,0.77446,0.458572,0.38248,0.46344,0.494246,0.511255,0.473015,0.666036,0.437167,0.418884,0.49134,0.471009,0.506959,0.881552,0.556321,0.421975
-21.0681,0.793286,0.480368,0.398304,0.483669,0.513622,0.533336,0.500328,0.703807,0.457543,0.437488,0.507797,0.48816,0.529091,0.896344,0.583853,0.462991
-20.5681,0.804814,0.501155,0.415771,0.501576,0.52676,0.546448,0.521762,0.73589,0.471876,0.454256,0.523077,0.503712,0.54396,0.913644,0.604544,0.501016
-20.0681,0.81207,0.521616,0.436315,0.518426,0.536898,0.550571,0.537531,0.759819,0.481249,0.467954,0.534883,0.517247,0.553444,0.937035,0.619667,0.535182
-19.5681,0.816208,0.540193,0.459884,0.533198,0.547017,0.546133,0.547936,0.775211,0.486678,0.478011,0.540154,0.527974,0.558509,0.960653,0.63136,0.565458
-19.0681,0.818482,0.555179,0.484549,0.542765,0.558914,0.536178,0.554307,0.782353,0.488741,0.485245,0.539943,0.535419,0.560053,0.977581,0.63972,0.592251
-18.5681,0.818829,0.564056,0.505365,0.543327,0.570371,0.525703,0.55678,0.780347,0.489165,0.490157,0.538037,0.539248,0.558658,0.98487,0.643345,0.615294
-18.0681,0.815906,0.564813,0.516337,0.532089,0.577457,0.519408,0.554271,0.768292,0.489643,0.4932,0.536346,0.539068,0.554312,0.983482,0.640474,0.632808
-17.5681,0.80813,0.55597,0.512701,0.509947,0.576786,0.51853,0.545711,0.747158,0.490305,0.491301,0.532231,0.533074,0.546233,0.974347,0.629087,0.641326
-17.0681,0.792601,0.535477,0.492948,0.479191,0.563459,0.51651,0.528188,0.716925,0.48592,0.48004,0.519234,0.518714,0.531875,0.952922,0.605662,0.636211
-16.5681,0.763551,0.50066,0.457743,0.441219,0.532927,0.501854,0.497965,0.674808,0.467121,0.454998,0.492446,0.49311,0.505776,0.909684,0.565328,0.612528
-16.0681,0.710726,0.449413,0.407951,0.396284,0.483819,0.463213,0.450316,0.616242,0.426839,0.413337,0.449836,0.453936,0.463874,0.83597,0.505214,0.566451
-15.5681,0.625192,0.382713,0.346021,0.344434,0.419029,0.398735,0.385426,0.540389,0.36635,0.354611,0.393286,0.399563,0.406194,0.73113,0.42903,0.497238
-15.0681,0.51671,0.308758,0.279547,0.290707,0.349759,0.32123,0.314291,0.457177,0.298396,0.287033,0.333853,0.336175,0.342119,0.611577,0.34954,0.413965
-14.5681,0.423438,0.240401,0.220469,0.245388,0.292051,0.252738,0.256382,0.386545,0.240198,0.229472,0.28819,0.280776,0.289141,0.507141,0.284491,0.338349
-14.0681,0.38374,0.18992,0.178764,0.220355,0.258141,0.213372,0.228212,0.347649,0.201614,0.200571,0.26884,0.253337,0.260255,0.44373,0.247316,0.294282
-13.5681,0.405413,0.163133,0.155693,0.220795,0.250742,0.207751,0.230975,0.346336,0.181671,0.20648,0.276675,0.259349,0.257181,0.427749,0.238426,0.292483
-13.0681,0.462428,0.157705,0.145049,0.239358,0.261662,0.224556,0.249947,0.37105,0.173058,0.234538,0.29649,0.284492,0.268062,0.4445,0.246793,0.320797
-12.5681,0.512681,0.16796,0.141285,0.261205,0.278314,0.246416,0.268712,0.402716,0.170473,0.264159,0.311133,0.305873,0.278787,0.471358,0.25899,0.356764
-12.0681,0.538426,0.190206,0.14715,0.277549,0.293971,0.264707,0.280898,0.428964,0.174473,0.282844,0.314863,0.312978,0.287502,0.496377,0.273144,0.387558
-11.5681,0.550521,0.224204,0.16783,0.290097,0.308618,0.28164,0.292498,0.45008,0.186767,0.293267,0.313236,0.314916,0.301894,0.523502,0.296622,0.415644
-11.0681,0.566449,0.269841,0.203605,0.307702,0.325672,0.302933,0.313319,0.473159,0.204858,0.306248,0.316395,0.326124,0.330546,0.562321,0.335025,0.44884
-10.5681,0.598074,0.324756,0.24871,0.336956,0.346864,0.333887,0.347017,0.505169,0.223602,0.331354,0.329712,0.354347,0.374929,0.616362,0.385619,0.489264
-10.0681,0.643575,0.381617,0.293299,0.374348,0.369973,0.373259,0.388194,0.547864,0.239606,0.370313,0.350611,0.395102,0.42625,0.67989,0.438042,0.530684
-9.56807,0.69158,0.433127,0.330622,0.411836,0.39155,0.416049,0.425402,0.595672,0.252776,0.415228,0.37255,0.43764,0.472086,0.740785,0.4829,0.564986
-9.06807,0.728366,0.472298,0.356758,0.44156,0.406915,0.453201,0.448436,0.636877,0.264008,0.45347,0.388846,0.471792,0.502072,0.785209,0.514894,0.586849
-8.56807,0.744778,0.492982,0.369242,0.459303,0.410061,0.472739,0.452233,0.65875,0.271708,0.472788,0.394085,0.491664,0.512581,0.805875,0.531726,0.5949
-8.06807,0.740738,0.49179,0.367961,0.465594,0.397009,0.465783,0.438269,0.658856,0.271391,0.468155,0.386014,0.497413,0.50282,0.802433,0.5324,0.592356
