Arc_length vs Data,RAh13_18months_up_DTI_manualBM_centered,RBf13_18months_up_DTI_manualBM_centered,RHm13_18months_up_DTI_manualBM_centered,RJe13_18months_up_DTI_manualBM_centered,RMe14_18months_up_DTI_manualBM_centered,RNc14_18months_up_DTI_manualBM_centered,RNe14_18months_up_DTI_manualBM_centered,RNn13_18months_up_DTI_manualBM_centered,RSb14_18months_up_DTI_manualBM_centered,RTm13_18months_up_DTI_manualBM_centered,RUf14_18months_up_DTI_manualBM_centered,RVm14_18months_up_DTI_manualBM_centered,RYh13_18months_up_DTI_manualBM_centered,RZh13_18months_up_DTI_manualBM_centered,RZk13_18months_up_DTI_manualBM_centered,Atlas
-13.335,0.122895,0.0716018,0.141989,0.0901037,0.0846346,0.0837748,0.0944443,0.246609,0.0654214,0.145667,0.120338,0.0923731,0.0868557,0.162892,0.0997922,0.133003
-12.835,0.139839,0.0804124,0.141925,0.0952097,0.0902207,0.0933707,0.0961722,0.26409,0.0726061,0.138538,0.128111,0.0947869,0.0913158,0.179705,0.111914,0.142909
-12.335,0.149085,0.0875527,0.135855,0.0989281,0.0956116,0.101535,0.102572,0.273092,0.0781038,0.130052,0.135784,0.0979966,0.103935,0.191944,0.122488,0.148959
-11.835,0.154465,0.0943006,0.129721,0.105105,0.1012,0.107169,0.111421,0.260436,0.0838615,0.124382,0.138305,0.10239,0.121898,0.203194,0.131171,0.15282
-11.335,0.157697,0.0991486,0.125702,0.111649,0.106874,0.108328,0.118076,0.232376,0.0907114,0.121513,0.131255,0.10575,0.136965,0.213487,0.133787,0.152884
-10.835,0.162611,0.100366,0.122282,0.117487,0.114429,0.104674,0.119985,0.202007,0.0987101,0.119471,0.118294,0.105172,0.142567,0.217894,0.130075,0.151624
-10.335,0.176527,0.106752,0.12593,0.12644,0.122243,0.108813,0.126582,0.19031,0.111047,0.122855,0.117223,0.111907,0.14817,0.231712,0.132309,0.157681
-9.83502,0.19999,0.118119,0.136639,0.138508,0.130236,0.121687,0.138977,0.196673,0.125291,0.131726,0.127535,0.125947,0.158763,0.259256,0.142077,0.169681
-9.33502,0.231792,0.132931,0.152107,0.152833,0.140304,0.139171,0.15536,0.213832,0.141346,0.14354,0.145423,0.143986,0.175228,0.296224,0.157246,0.18628
-8.83502,0.271331,0.152597,0.172075,0.171242,0.154902,0.160693,0.175923,0.238145,0.160496,0.158946,0.169427,0.16566,0.198104,0.344634,0.177068,0.20685
-8.33502,0.31237,0.173965,0.192578,0.193059,0.174474,0.181707,0.197094,0.263592,0.18003,0.176334,0.194035,0.186012,0.221975,0.395604,0.197823,0.227164
-7.83502,0.346628,0.193908,0.210032,0.215899,0.196333,0.198611,0.216137,0.284377,0.197549,0.193162,0.214911,0.201063,0.239941,0.437701,0.21652,0.243024
-7.33502,0.369416,0.21064,0.22363,0.236499,0.216233,0.211016,0.2322,0.298046,0.211852,0.207946,0.230238,0.210109,0.248296,0.465934,0.232274,0.252953
-6.83502,0.381382,0.223472,0.233403,0.251114,0.229757,0.218714,0.244425,0.305224,0.22344,0.218837,0.240254,0.213846,0.248928,0.479245,0.244315,0.258876
-6.33502,0.384784,0.232857,0.238222,0.25781,0.234489,0.222873,0.252176,0.308573,0.232223,0.224781,0.245821,0.213402,0.246689,0.479879,0.251227,0.263642
-5.83502,0.381583,0.240094,0.237235,0.258149,0.231022,0.225837,0.256054,0.311465,0.238267,0.226835,0.248309,0.210332,0.246187,0.472086,0.252724,0.269667
-5.33502,0.374521,0.246272,0.232402,0.256903,0.222817,0.229897,0.25813,0.316957,0.242307,0.228415,0.249624,0.20712,0.250188,0.462421,0.251333,0.277803
-4.83502,0.36877,0.251613,0.228549,0.25802,0.2166,0.235632,0.261445,0.326032,0.246814,0.233502,0.252276,0.206827,0.257383,0.45941,0.251511,0.287861
-4.33502,0.369739,0.255055,0.230375,0.259943,0.218062,0.241748,0.26796,0.336894,0.253753,0.244655,0.257727,0.210151,0.26402,0.467142,0.255253,0.29901
-3.83502,0.381735,0.254938,0.239861,0.261858,0.22942,0.248091,0.27809,0.348533,0.262765,0.260607,0.266549,0.21699,0.267849,0.482317,0.261638,0.311378
-3.33502,0.404091,0.252346,0.255412,0.264923,0.248566,0.254863,0.289674,0.361125,0.271638,0.276055,0.277772,0.22631,0.268072,0.496485,0.26886,0.324449
-2.83502,0.433338,0.251497,0.274301,0.271667,0.271321,0.263456,0.299609,0.375675,0.279994,0.286917,0.290702,0.237389,0.267451,0.504911,0.277283,0.338096
-2.33502,0.466046,0.256001,0.294127,0.284813,0.295232,0.27581,0.306574,0.394447,0.290608,0.294014,0.305678,0.251117,0.272602,0.511595,0.289348,0.3523
-1.83502,0.500584,0.267968,0.313755,0.303432,0.318729,0.295529,0.314336,0.417227,0.306428,0.303597,0.32425,0.269352,0.289168,0.525233,0.308225,0.367939
-1.33502,0.537128,0.286371,0.333017,0.326552,0.341825,0.324432,0.328923,0.442949,0.327456,0.322211,0.344748,0.291984,0.319914,0.551575,0.334357,0.386597
-0.835016,0.567854,0.305915,0.348773,0.349093,0.36141,0.355719,0.348953,0.468692,0.348007,0.346254,0.361204,0.312986,0.356163,0.582456,0.360482,0.404248
-0.335016,0.601189,0.333005,0.368743,0.380269,0.384917,0.395726,0.382112,0.504829,0.374729,0.383009,0.379868,0.336403,0.404881,0.624962,0.393313,0.428961
0.164984,0.635558,0.365219,0.392111,0.419237,0.409419,0.43777,0.420946,0.547881,0.406233,0.426051,0.401377,0.358484,0.45909,0.672289,0.429447,0.459845
0.664984,0.665874,0.394457,0.4138,0.458223,0.428494,0.470323,0.452579,0.590456,0.437344,0.462154,0.425451,0.376493,0.507329,0.712341,0.4629,0.493718
1.16498,0.683212,0.409666,0.427982,0.484106,0.437484,0.482564,0.467766,0.622284,0.45861,0.480296,0.444799,0.389749,0.535308,0.733999,0.486229,0.526244
1.66498,0.676957,0.404662,0.429415,0.487567,0.432761,0.47074,0.463506,0.636538,0.462031,0.476554,0.449805,0.395114,0.535269,0.729791,0.494662,0.554625
2.16498,0.642468,0.377388,0.414105,0.462916,0.416106,0.435025,0.43969,0.626263,0.442957,0.450034,0.436331,0.389653,0.503813,0.69851,0.484071,0.575602
2.66498,0.586802,0.334698,0.381968,0.415389,0.388882,0.385114,0.402033,0.589289,0.403866,0.407058,0.406772,0.371609,0.45006,0.647827,0.455517,0.585017
3.16498,0.525961,0.287908,0.338343,0.359107,0.352615,0.333673,0.35905,0.531559,0.354046,0.357456,0.368898,0.343255,0.389413,0.589148,0.415062,0.580718
3.66498,0.474546,0.247286,0.29171,0.308724,0.311374,0.288738,0.318491,0.466124,0.304936,0.310104,0.330327,0.3104,0.335476,0.531473,0.369658,0.562697
4.16498,0.44148,0.219714,0.25189,0.274674,0.271811,0.254999,0.28572,0.407394,0.264476,0.273005,0.296825,0.27956,0.296552,0.48004,0.327336,0.533664
4.66498,0.4271,0.206138,0.223795,0.259645,0.239426,0.233946,0.261912,0.362398,0.234984,0.248806,0.272827,0.255231,0.273589,0.437169,0.293437,0.496869
5.16498,0.426338,0.20454,0.207551,0.259474,0.216852,0.223791,0.245244,0.33276,0.214929,0.235041,0.259341,0.239066,0.264831,0.405777,0.271364,0.455791
5.66498,0.430112,0.20921,0.201017,0.263665,0.203149,0.221222,0.233502,0.316513,0.201088,0.227023,0.251182,0.228905,0.263384,0.387665,0.261649,0.413431
6.16498,0.428294,0.212625,0.200633,0.261517,0.195552,0.219595,0.224546,0.310319,0.190369,0.219643,0.23938,0.220682,0.259594,0.380378,0.261411,0.373394
6.66498,0.416095,0.209948,0.202699,0.249481,0.1918,0.212157,0.216731,0.309238,0.180933,0.210488,0.218576,0.211253,0.247715,0.379841,0.266276,0.339236
