Arc_length vs Data,RAh13_18months_up_DTI_manualBM_centered,RBf13_18months_up_DTI_manualBM_centered,RHm13_18months_up_DTI_manualBM_centered,RJe13_18months_up_DTI_manualBM_centered,RMe14_18months_up_DTI_manualBM_centered,RNc14_18months_up_DTI_manualBM_centered,RNe14_18months_up_DTI_manualBM_centered,RNn13_18months_up_DTI_manualBM_centered,RSb14_18months_up_DTI_manualBM_centered,RTm13_18months_up_DTI_manualBM_centered,RUf14_18months_up_DTI_manualBM_centered,RVm14_18months_up_DTI_manualBM_centered,RYh13_18months_up_DTI_manualBM_centered,RZh13_18months_up_DTI_manualBM_centered,RZk13_18months_up_DTI_manualBM_centered,Atlas
-32.5539,0.280148,0.162021,0.143865,0.138786,0.175194,0.167597,0.197177,0.302815,0.124277,0.164722,0.193846,0.195351,0.214309,0.343365,0.197243,0.159419
-32.0539,0.323541,0.172039,0.144784,0.15599,0.207258,0.17349,0.215251,0.335239,0.129019,0.179216,0.226378,0.219701,0.245464,0.38538,0.217998,0.163824
-31.5539,0.353409,0.181223,0.145464,0.167555,0.229775,0.182911,0.227958,0.359524,0.134208,0.186937,0.251515,0.238038,0.268204,0.418648,0.235002,0.164415
-31.0539,0.350185,0.182166,0.141431,0.16883,0.227476,0.18465,0.222102,0.357748,0.134493,0.181263,0.246213,0.234767,0.267031,0.417481,0.237703,0.159628
-30.5539,0.329013,0.178049,0.13733,0.167266,0.211602,0.182274,0.210603,0.343362,0.132732,0.172505,0.224172,0.221579,0.254095,0.399077,0.228944,0.155544
-30.0539,0.317839,0.174894,0.135827,0.170177,0.202271,0.180494,0.204855,0.338876,0.13182,0.169291,0.209315,0.214264,0.246382,0.393181,0.221661,0.155027
-29.5539,0.316036,0.173504,0.136304,0.173427,0.198981,0.179629,0.202664,0.339378,0.131183,0.168763,0.202239,0.212107,0.240925,0.396998,0.217516,0.156164
-29.0539,0.320259,0.173558,0.137621,0.176359,0.195794,0.17955,0.202512,0.338878,0.131241,0.169678,0.197282,0.21088,0.23573,0.404473,0.21337,0.158095
-28.5539,0.322811,0.170312,0.141246,0.177817,0.180119,0.176744,0.197068,0.319787,0.130757,0.166961,0.188013,0.201426,0.221595,0.405431,0.205457,0.165446
-28.0539,0.325472,0.163684,0.151307,0.179955,0.154656,0.170697,0.189151,0.28028,0.132528,0.160579,0.175646,0.188505,0.200278,0.408707,0.1954,0.186293
-27.5539,0.333254,0.159949,0.163091,0.181582,0.141506,0.16683,0.187678,0.25225,0.13751,0.158779,0.171217,0.182959,0.189787,0.422685,0.188895,0.208825
-27.0539,0.348866,0.161856,0.176635,0.184213,0.14414,0.168066,0.193066,0.240651,0.146529,0.162247,0.177322,0.1871,0.190267,0.444026,0.189301,0.229159
-26.5539,0.368921,0.168662,0.191011,0.188593,0.156352,0.173769,0.203526,0.241417,0.159346,0.169813,0.189863,0.197732,0.198225,0.464873,0.194654,0.24796
-26.0539,0.387751,0.177248,0.20414,0.193215,0.171913,0.181713,0.215867,0.249439,0.173066,0.179409,0.202573,0.209783,0.209103,0.47708,0.203145,0.265648
-25.5539,0.403713,0.186405,0.215297,0.199206,0.189034,0.191291,0.228821,0.261967,0.185725,0.189144,0.212914,0.221906,0.220476,0.482397,0.214737,0.282722
-25.0539,0.413913,0.194045,0.22224,0.20499,0.204718,0.200843,0.239677,0.274138,0.194918,0.197205,0.219049,0.230529,0.229595,0.482501,0.226362,0.296912
-24.5539,0.418781,0.200279,0.224866,0.209158,0.215871,0.209846,0.247121,0.282655,0.2003,0.203314,0.221032,0.233927,0.234888,0.481837,0.235939,0.307717
-24.0539,0.422543,0.207644,0.225549,0.212694,0.222436,0.218908,0.253078,0.289149,0.205676,0.209531,0.222158,0.233979,0.238375,0.486692,0.243361,0.318366
