Arc_length vs Data,RAh13_18months_up_DTI_manualBM_centered,RBf13_18months_up_DTI_manualBM_centered,RHm13_18months_up_DTI_manualBM_centered,RJe13_18months_up_DTI_manualBM_centered,RMe14_18months_up_DTI_manualBM_centered,RNc14_18months_up_DTI_manualBM_centered,RNe14_18months_up_DTI_manualBM_centered,RNn13_18months_up_DTI_manualBM_centered,RSb14_18months_up_DTI_manualBM_centered,RTm13_18months_up_DTI_manualBM_centered,RUf14_18months_up_DTI_manualBM_centered,RVm14_18months_up_DTI_manualBM_centered,RYh13_18months_up_DTI_manualBM_centered,RZh13_18months_up_DTI_manualBM_centered,RZk13_18months_up_DTI_manualBM_centered,Atlas
-25.4913,0.417352,0.175236,0.233178,0.186225,0.226081,0.18929,0.275701,0.344167,0.224073,0.198171,0.237091,0.212906,0.269929,0.488325,0.214921,0.265723
-24.9913,0.458504,0.219086,0.258097,0.223079,0.259974,0.24366,0.319842,0.374662,0.252014,0.232696,0.274262,0.262624,0.311955,0.549192,0.255259,0.280644
-24.4913,0.514249,0.279107,0.299314,0.271464,0.297452,0.304535,0.369001,0.399248,0.28161,0.270237,0.308239,0.322126,0.353955,0.620106,0.306518,0.318076
-23.9913,0.570601,0.335655,0.340828,0.311597,0.334575,0.354913,0.412809,0.422817,0.311353,0.303782,0.330485,0.376277,0.388158,0.680302,0.356087,0.367682
-23.4913,0.611737,0.373367,0.372121,0.335101,0.357131,0.384556,0.437428,0.440921,0.33223,0.322835,0.341546,0.410139,0.406898,0.717011,0.390634,0.401696
-22.9913,0.642396,0.395695,0.391566,0.345483,0.369,0.398362,0.44589,0.456083,0.346539,0.330981,0.347869,0.426707,0.413652,0.734106,0.41242,0.424247
-22.4913,0.668349,0.406281,0.400337,0.345799,0.37576,0.401716,0.443085,0.471835,0.355865,0.33441,0.353477,0.431082,0.413411,0.738359,0.424981,0.441045
-21.9913,0.694914,0.41025,0.401125,0.343124,0.380443,0.399197,0.432647,0.490385,0.36242,0.338063,0.361991,0.429712,0.410284,0.739298,0.430807,0.456447
-21.4913,0.723523,0.413371,0.396848,0.346342,0.38686,0.396793,0.421966,0.511398,0.368031,0.347761,0.374011,0.431364,0.409339,0.747833,0.434618,0.478298
-20.9913,0.749396,0.419719,0.392944,0.360142,0.392918,0.399229,0.414989,0.532465,0.372374,0.363734,0.385263,0.440063,0.412235,0.769217,0.439599,0.505671
-20.4913,0.766662,0.431794,0.392055,0.383879,0.395842,0.408809,0.414263,0.551624,0.374592,0.382616,0.394322,0.455501,0.41692,0.801003,0.448314,0.533787
-19.9913,0.770545,0.447021,0.392496,0.410124,0.394086,0.422541,0.421447,0.565924,0.371872,0.399969,0.399857,0.471715,0.421401,0.832179,0.462136,0.558344
-19.4913,0.75909,0.460243,0.389333,0.430865,0.386988,0.433556,0.433908,0.573846,0.362821,0.413592,0.398697,0.481894,0.424691,0.84967,0.479612,0.576368
-18.9913,0.736332,0.46665,0.379107,0.442019,0.374535,0.435462,0.443897,0.575852,0.348721,0.422936,0.387883,0.481488,0.426488,0.845816,0.498776,0.585303
-18.4913,0.707946,0.464789,0.362005,0.44525,0.358664,0.428026,0.442785,0.574604,0.332972,0.428918,0.367219,0.470507,0.42709,0.822993,0.517472,0.585197
-17.9913,0.680114,0.457144,0.343152,0.444604,0.34385,0.417304,0.429193,0.571674,0.320146,0.434371,0.342478,0.454739,0.427495,0.792795,0.531877,0.578736
-17.4913,0.657054,0.449716,0.33007,0.445796,0.336255,0.411291,0.413104,0.566346,0.315184,0.442556,0.32395,0.442843,0.433521,0.769752,0.539497,0.571393
-16.9913,0.642455,0.450472,0.328329,0.451986,0.342013,0.4146,0.406981,0.558014,0.323076,0.45598,0.320287,0.441332,0.454637,0.763337,0.540603,0.569766
-16.4913,0.639418,0.464449,0.337278,0.460792,0.363938,0.427586,0.413627,0.54892,0.344132,0.473727,0.332275,0.448975,0.494292,0.772566,0.537838,0.577726
-15.9913,0.651064,0.487096,0.351155,0.467076,0.397868,0.446815,0.428123,0.546534,0.370248,0.489587,0.35476,0.459867,0.540052,0.791187,0.534479,0.594827
-15.4913,0.67483,0.503718,0.364151,0.466541,0.429548,0.465296,0.440384,0.556961,0.386615,0.493898,0.379124,0.466673,0.577369,0.810962,0.532974,0.616173
-14.9913,0.699969,0.501537,0.371458,0.459364,0.448636,0.474367,0.44554,0.576373,0.384307,0.48186,0.397693,0.465572,0.597879,0.823525,0.532391,0.634749
-14.4913,0.712464,0.480178,0.371485,0.447426,0.452437,0.466894,0.442295,0.591353,0.367094,0.45561,0.405828,0.456985,0.597729,0.821184,0.525857,0.643366
-13.9913,0.703545,0.447388,0.363802,0.428197,0.442518,0.439836,0.425712,0.587293,0.344414,0.419526,0.400235,0.440669,0.577301,0.79996,0.508056,0.635953
-13.4913,0.674578,0.410129,0.345449,0.396338,0.423574,0.396794,0.396104,0.560292,0.323178,0.377095,0.380455,0.414285,0.532488,0.758835,0.475513,0.608581
-12.9913,0.633542,0.369357,0.314475,0.35136,0.397038,0.347077,0.35678,0.518629,0.29936,0.331702,0.349339,0.377936,0.465854,0.70335,0.429052,0.56186
-12.4913,0.589423,0.321557,0.274928,0.300653,0.365768,0.301129,0.315774,0.476462,0.269349,0.291133,0.316026,0.337512,0.392515,0.647027,0.376113,0.502472
-11.9913,0.553585,0.270493,0.239147,0.258936,0.339233,0.272956,0.28407,0.448819,0.239531,0.2647,0.295666,0.307287,0.333422,0.605811,0.333861,0.443872
-11.4913,0.531305,0.223858,0.217586,0.237104,0.323595,0.265192,0.268469,0.439224,0.220258,0.257655,0.297976,0.296796,0.30466,0.583111,0.320165,0.402292
-10.9913,0.521682,0.192395,0.211092,0.237256,0.320593,0.271829,0.267467,0.440282,0.221952,0.264883,0.319888,0.304728,0.30402,0.572559,0.326714,0.382006
-10.4913,0.512288,0.180281,0.211488,0.248934,0.323303,0.278355,0.275478,0.438471,0.237559,0.272011,0.343596,0.316244,0.316963,0.559013,0.335069,0.373552
