Arc_length vs Data,RAh13_18months_up_DTI_manualBM_centered,RBf13_18months_up_DTI_manualBM_centered,RHm13_18months_up_DTI_manualBM_centered,RJe13_18months_up_DTI_manualBM_centered,RMe14_18months_up_DTI_manualBM_centered,RNc14_18months_up_DTI_manualBM_centered,RNe14_18months_up_DTI_manualBM_centered,RNn13_18months_up_DTI_manualBM_centered,RSb14_18months_up_DTI_manualBM_centered,RTm13_18months_up_DTI_manualBM_centered,RUf14_18months_up_DTI_manualBM_centered,RVm14_18months_up_DTI_manualBM_centered,RYh13_18months_up_DTI_manualBM_centered,RZh13_18months_up_DTI_manualBM_centered,RZk13_18months_up_DTI_manualBM_centered,Atlas
-23.5362,0.617407,0.362943,0.345386,0.337372,0.337013,0.409178,0.444704,0.49408,0.394403,0.355188,0.418662,0.39154,0.35883,0.808223,0.372963,0.52583
-23.0362,0.614756,0.39834,0.361129,0.348679,0.339729,0.422525,0.457557,0.503128,0.428196,0.360146,0.41909,0.40621,0.363544,0.839392,0.385365,0.533152
-22.5362,0.614704,0.420771,0.369894,0.35139,0.335762,0.42475,0.462363,0.51818,0.439766,0.373228,0.416554,0.423021,0.369978,0.864875,0.396438,0.542216
-22.0362,0.612573,0.438488,0.366373,0.342055,0.328265,0.421276,0.456683,0.532051,0.430396,0.395873,0.413042,0.437831,0.37646,0.875609,0.406998,0.551047
-21.5362,0.604109,0.45916,0.354682,0.323417,0.325761,0.416321,0.443832,0.548845,0.408958,0.424066,0.409663,0.450779,0.383695,0.874797,0.422555,0.558297
-21.0362,0.588572,0.470172,0.337925,0.295216,0.330679,0.410489,0.425389,0.56013,0.375017,0.446042,0.40616,0.45623,0.389629,0.86031,0.441507,0.557727
-20.5362,0.570654,0.474701,0.32933,0.271723,0.350164,0.411962,0.413267,0.563475,0.352716,0.447159,0.404672,0.454879,0.392558,0.846709,0.466037,0.544809
-20.0362,0.561822,0.47897,0.33981,0.265193,0.378516,0.42078,0.413878,0.568899,0.356308,0.435002,0.403507,0.456927,0.39659,0.858384,0.497855,0.524122
-19.5362,0.571866,0.481852,0.364138,0.275247,0.403998,0.430318,0.421937,0.58398,0.377239,0.42948,0.403417,0.468242,0.4035,0.894664,0.53317,0.504412
-19.0362,0.5951,0.483262,0.390675,0.294281,0.42391,0.435359,0.430602,0.617375,0.399434,0.443464,0.411474,0.482883,0.41169,0.935639,0.558454,0.491639
-18.5362,0.620964,0.479529,0.412037,0.313933,0.439638,0.436812,0.443207,0.65997,0.414139,0.471854,0.428832,0.493998,0.41959,0.966965,0.564161,0.486966
-18.0362,0.645113,0.472126,0.425992,0.328114,0.455374,0.439674,0.465782,0.697056,0.416997,0.493035,0.456183,0.500032,0.421115,0.982947,0.548472,0.488754
-17.5362,0.667255,0.470944,0.433978,0.334092,0.472047,0.448598,0.500836,0.713532,0.410569,0.500204,0.484103,0.506172,0.41348,0.984665,0.521203,0.493624
-17.0362,0.685504,0.476294,0.43684,0.330193,0.483686,0.461431,0.538245,0.70078,0.398017,0.501055,0.498437,0.513235,0.396296,0.977279,0.496465,0.502752
-16.5362,0.686194,0.484615,0.437615,0.316089,0.486075,0.465358,0.557754,0.669186,0.382303,0.505044,0.499536,0.517803,0.370814,0.96759,0.480589,0.513639
-16.0362,0.663762,0.48091,0.437409,0.298522,0.476502,0.452853,0.547055,0.630428,0.363175,0.512494,0.489674,0.510175,0.3415,0.965179,0.474306,0.526001
-15.5362,0.624764,0.462538,0.432662,0.288343,0.451383,0.423563,0.512459,0.594552,0.339555,0.50986,0.471684,0.491782,0.310063,0.971992,0.471977,0.535666
-15.0362,0.584104,0.437198,0.416463,0.296771,0.413927,0.392121,0.476236,0.561775,0.318452,0.492285,0.445938,0.474107,0.277835,0.96358,0.465718,0.538735
-14.5362,0.554908,0.407799,0.382142,0.316131,0.360349,0.375206,0.447575,0.531604,0.305312,0.46075,0.402404,0.45499,0.252974,0.919536,0.445506,0.532861
-14.0362,0.535163,0.375294,0.342123,0.326539,0.30019,0.369899,0.423644,0.49808,0.30194,0.417158,0.34613,0.428746,0.243791,0.842382,0.413246,0.51509
-13.5362,0.519747,0.337182,0.307189,0.315834,0.248355,0.36665,0.395774,0.453184,0.302947,0.366602,0.296203,0.389417,0.253818,0.75255,0.375735,0.489264
-13.0362,0.501873,0.296876,0.280398,0.287558,0.20901,0.35369,0.359161,0.399178,0.297796,0.312144,0.261059,0.341072,0.271113,0.680083,0.334686,0.458251
-12.5362,0.477562,0.26209,0.258403,0.258018,0.18739,0.328538,0.323346,0.343414,0.281214,0.264546,0.242412,0.29909,0.277168,0.631617,0.297181,0.428155
-12.0362,0.444704,0.238027,0.232459,0.239307,0.177855,0.300876,0.296737,0.300513,0.257296,0.232734,0.230458,0.272095,0.27002,0.600865,0.263048,0.403297
-11.5362,0.407768,0.222642,0.20869,0.229702,0.173896,0.277207,0.278826,0.279583,0.232686,0.213674,0.214957,0.257146,0.255954,0.581195,0.237394,0.38546
-11.0362,0.372834,0.213591,0.194653,0.222923,0.174046,0.259342,0.267869,0.275303,0.213852,0.200575,0.197918,0.248196,0.245342,0.566034,0.226398,0.375597
-10.5362,0.344791,0.209832,0.189749,0.217,0.173872,0.247429,0.260255,0.277888,0.203972,0.188806,0.183276,0.240253,0.241673,0.547758,0.225972,0.373376
-10.0362,0.326861,0.209721,0.187966,0.21063,0.170428,0.240069,0.252099,0.279686,0.200804,0.17698,0.172848,0.230945,0.23721,0.52264,0.230679,0.377673
-9.53622,0.320001,0.211001,0.185803,0.203925,0.165812,0.237102,0.243234,0.278705,0.199411,0.166741,0.168284,0.220749,0.229517,0.49402,0.237114,0.386993
-9.03622,0.324687,0.212219,0.183626,0.197851,0.163958,0.238042,0.235412,0.276324,0.19594,0.161873,0.169765,0.21297,0.221504,0.469765,0.244622,0.399898
-8.53622,0.340325,0.213781,0.183203,0.195042,0.167203,0.240912,0.231752,0.276643,0.190444,0.163783,0.175999,0.211016,0.216256,0.460133,0.253344,0.415012
-8.03622,0.363194,0.218374,0.186053,0.199742,0.175077,0.244032,0.234569,0.280555,0.187591,0.171621,0.185336,0.216065,0.214754,0.468479,0.262343,0.430356
-7.53622,0.390949,0.22873,0.193067,0.212765,0.186016,0.246946,0.244231,0.286153,0.191805,0.184395,0.19836,0.226928,0.216049,0.492325,0.271912,0.443991
-7.03622,0.420802,0.245554,0.205129,0.230863,0.19852,0.251182,0.259108,0.295002,0.202176,0.201138,0.216052,0.241426,0.220206,0.524504,0.282705,0.453632
-6.53622,0.454088,0.266727,0.223423,0.249671,0.214049,0.26054,0.276186,0.31216,0.21608,0.222417,0.238749,0.257797,0.231191,0.554664,0.298916,0.457377
-6.03622,0.496762,0.28835,0.248879,0.270949,0.234496,0.279809,0.293914,0.343315,0.232539,0.248064,0.266152,0.276465,0.253438,0.581525,0.325221,0.454163
