Arc_length vs Data,RAh13_18months_up_DTI_manualBM_centered,RBf13_18months_up_DTI_manualBM_centered,RHm13_18months_up_DTI_manualBM_centered,RJe13_18months_up_DTI_manualBM_centered,RMe14_18months_up_DTI_manualBM_centered,RNc14_18months_up_DTI_manualBM_centered,RNe14_18months_up_DTI_manualBM_centered,RNn13_18months_up_DTI_manualBM_centered,RSb14_18months_up_DTI_manualBM_centered,RTm13_18months_up_DTI_manualBM_centered,RUf14_18months_up_DTI_manualBM_centered,RVm14_18months_up_DTI_manualBM_centered,RYh13_18months_up_DTI_manualBM_centered,RZh13_18months_up_DTI_manualBM_centered,RZk13_18months_up_DTI_manualBM_centered,Atlas
-18.9593,0.284475,0.17547,0.211507,0.187287,0.181672,0.184398,0.210595,0.343717,0.192455,0.195079,0.23936,0.232829,0.167944,0.411598,0.156358,0.133148
-18.4593,0.279853,0.187538,0.222006,0.193095,0.185711,0.191192,0.216466,0.372044,0.20542,0.199965,0.247726,0.233459,0.192276,0.436542,0.152866,0.139639
-17.9593,0.279982,0.196157,0.227549,0.201289,0.193517,0.19676,0.218674,0.388815,0.212979,0.198007,0.250098,0.229203,0.217539,0.45696,0.151863,0.143648
-17.4593,0.281591,0.198973,0.227449,0.209095,0.199605,0.198504,0.217915,0.390925,0.215774,0.192315,0.248132,0.224396,0.233865,0.466846,0.15211,0.144891
-16.9593,0.287495,0.194055,0.218905,0.21386,0.202604,0.194636,0.213409,0.37805,0.215917,0.182501,0.241047,0.219763,0.24462,0.460203,0.153223,0.143345
-16.4593,0.302306,0.175651,0.19453,0.205347,0.194188,0.179063,0.197481,0.333423,0.202008,0.16757,0.226498,0.211704,0.23663,0.426624,0.161104,0.136569
-15.9593,0.320293,0.158921,0.175688,0.18613,0.179912,0.162485,0.178335,0.284049,0.17946,0.161921,0.215452,0.20368,0.216277,0.40105,0.179332,0.132846
-15.4593,0.33475,0.15705,0.177385,0.17722,0.176932,0.15932,0.17079,0.267494,0.169435,0.168149,0.21391,0.202614,0.209981,0.408715,0.199524,0.137186
-14.9593,0.349364,0.162048,0.18473,0.179196,0.182462,0.163203,0.171571,0.268755,0.168982,0.177349,0.216932,0.206837,0.21438,0.429994,0.217119,0.144698
-14.4593,0.365627,0.168588,0.191091,0.186722,0.190284,0.168466,0.17574,0.275205,0.17245,0.185238,0.222013,0.214353,0.222922,0.452948,0.23116,0.153147
-13.9593,0.387336,0.176546,0.197151,0.198504,0.198224,0.17485,0.182243,0.284524,0.179163,0.192797,0.229662,0.225613,0.235048,0.477119,0.244078,0.162225
-13.4593,0.415082,0.186976,0.20347,0.213768,0.205926,0.182861,0.190972,0.296932,0.18904,0.201373,0.240436,0.239998,0.250643,0.50262,0.256386,0.171829
-12.9593,0.448354,0.20181,0.21173,0.231814,0.215313,0.193486,0.202366,0.314548,0.202454,0.21328,0.254628,0.256509,0.270548,0.530011,0.270011,0.182744
-12.4593,0.487279,0.222529,0.223016,0.25256,0.228624,0.207301,0.217199,0.338856,0.219583,0.230382,0.2714,0.273297,0.295937,0.558822,0.287486,0.19566
-11.9593,0.530999,0.248495,0.237095,0.27558,0.246593,0.223414,0.235382,0.368946,0.239402,0.251409,0.289024,0.287843,0.325995,0.585909,0.309805,0.210886
-11.4593,0.578991,0.277379,0.253874,0.300671,0.268355,0.240775,0.256183,0.402422,0.261086,0.2745,0.306466,0.298844,0.35807,0.6093,0.337528,0.228425
-10.9593,0.629364,0.304763,0.273183,0.326987,0.292037,0.258147,0.277948,0.436068,0.283566,0.298984,0.32319,0.305526,0.388138,0.629702,0.369526,0.247275
-10.4593,0.679344,0.327034,0.295796,0.352586,0.316941,0.274653,0.298749,0.467561,0.306268,0.324932,0.339392,0.308693,0.413896,0.651428,0.403487,0.266371
-9.95928,0.72448,0.343148,0.322338,0.375401,0.342458,0.289629,0.316768,0.495075,0.328593,0.351455,0.355433,0.31036,0.434816,0.678063,0.436263,0.284625
-9.45928,0.760135,0.353362,0.350206,0.393158,0.366483,0.302336,0.329718,0.516319,0.348514,0.375836,0.370663,0.313268,0.450472,0.709053,0.464186,0.300191
-8.95928,0.785211,0.359795,0.374673,0.404585,0.386426,0.313189,0.336459,0.530249,0.364179,0.39592,0.383837,0.319201,0.46109,0.739016,0.484306,0.312096
-8.45928,0.800139,0.364432,0.39131,0.409221,0.399764,0.322334,0.337127,0.537418,0.37434,0.41059,0.394141,0.327726,0.466175,0.759022,0.494303,0.319799
-7.95928,0.805577,0.368405,0.399866,0.407382,0.405414,0.32925,0.333408,0.5404,0.379925,0.419774,0.401704,0.337447,0.466494,0.763459,0.493127,0.323758
-7.45928,0.801836,0.371987,0.404813,0.400647,0.403512,0.333378,0.327947,0.543137,0.383836,0.422375,0.407853,0.347174,0.464936,0.753901,0.482151,0.325887
-6.95928,0.790343,0.374997,0.412119,0.392594,0.395492,0.336142,0.32272,0.549944,0.390322,0.41902,0.414974,0.356814,0.465942,0.740055,0.46871,0.329568
-6.45928,0.768458,0.377559,0.422862,0.38711,0.383508,0.340324,0.318946,0.563299,0.40142,0.41585,0.424814,0.366065,0.471829,0.736003,0.461581,0.337587
-5.95928,0.734347,0.381074,0.432662,0.388502,0.370447,0.347791,0.317914,0.581647,0.415839,0.420742,0.439436,0.374219,0.480185,0.751418,0.464771,0.35101
-5.45928,0.700156,0.387534,0.436944,0.397468,0.360471,0.359351,0.322221,0.601049,0.429638,0.434943,0.460742,0.380499,0.487417,0.777591,0.477074,0.369484
-4.95928,0.684882,0.400519,0.438264,0.411385,0.361893,0.374764,0.335351,0.620493,0.440005,0.453054,0.488638,0.386031,0.495528,0.797529,0.49591,0.39253
-4.45928,0.690024,0.421274,0.452953,0.429757,0.385568,0.392563,0.359176,0.643899,0.451524,0.47045,0.519963,0.39544,0.515975,0.803753,0.522226,0.421753
-3.95928,0.705458,0.453771,0.494387,0.456946,0.436531,0.41433,0.396256,0.679053,0.476185,0.495474,0.551642,0.41923,0.565556,0.807199,0.562128,0.457356
-3.45928,0.725852,0.497645,0.552565,0.497142,0.506737,0.441986,0.446014,0.726457,0.513423,0.537557,0.582044,0.464517,0.639951,0.826827,0.615706,0.500004
-2.95928,0.753772,0.540035,0.600865,0.545576,0.577276,0.475326,0.498049,0.777298,0.550338,0.58914,0.604507,0.519214,0.716379,0.864885,0.675364,0.546767
-2.45928,0.79517,0.569115,0.629683,0.581341,0.632976,0.511006,0.54041,0.819487,0.579071,0.625851,0.618112,0.561682,0.768505,0.901948,0.72127,0.592756
-1.95928,0.841676,0.581314,0.642885,0.594582,0.665914,0.541716,0.566425,0.846998,0.594163,0.639211,0.625586,0.584142,0.786787,0.922756,0.744306,0.631767
-1.45928,0.873726,0.582735,0.65194,0.590715,0.682746,0.563644,0.575689,0.860857,0.594139,0.633765,0.626781,0.591368,0.777709,0.929258,0.745448,0.655947
-0.959279,0.884,0.583713,0.662535,0.581387,0.686899,0.573535,0.574554,0.863866,0.590766,0.624431,0.623514,0.595978,0.759464,0.933568,0.733334,0.6637
-0.459279,0.884945,0.584997,0.66471,0.580983,0.681886,0.574333,0.571071,0.85635,0.587225,0.624443,0.616022,0.604166,0.745566,0.946802,0.719136,0.660312
0.0407205,0.885623,0.577583,0.661854,0.586395,0.674617,0.569184,0.567001,0.839795,0.592415,0.627878,0.60454,0.603377,0.744101,0.965974,0.707397,0.653771
0.540721,0.887081,0.564747,0.660883,0.591691,0.667222,0.56442,0.563305,0.822803,0.608543,0.627789,0.600282,0.591432,0.757168,0.976993,0.709264,0.651061
1.04072,0.887211,0.565682,0.660202,0.592112,0.663029,0.565279,0.560015,0.818128,0.62397,0.622472,0.604056,0.580205,0.776992,0.974871,0.734267,0.649963
1.54072,0.877705,0.583179,0.65655,0.589611,0.657057,0.560453,0.554506,0.821372,0.626954,0.616789,0.609262,0.576071,0.789473,0.962799,0.764101,0.641457
2.04072,0.857476,0.600547,0.650174,0.585243,0.646082,0.54475,0.545491,0.824496,0.61604,0.609097,0.613541,0.573457,0.788004,0.946889,0.780495,0.619567
2.54072,0.833972,0.598166,0.633151,0.575565,0.623859,0.520873,0.531123,0.820831,0.599297,0.597072,0.610498,0.564364,0.775094,0.93287,0.770696,0.581832
3.04072,0.810496,0.568724,0.600194,0.55703,0.589405,0.491371,0.506612,0.801412,0.569792,0.573272,0.598944,0.542364,0.74286,0.915488,0.726554,0.533895
3.54072,0.783123,0.524026,0.549526,0.527171,0.541695,0.461841,0.469084,0.768981,0.533606,0.537826,0.577031,0.50719,0.692696,0.88209,0.668146,0.482972
4.04072,0.746015,0.480191,0.490607,0.492299,0.483537,0.431547,0.424248,0.724743,0.49319,0.500608,0.545341,0.466519,0.631808,0.834134,0.6025,0.436138
4.54072,0.708452,0.443567,0.441953,0.461118,0.428759,0.401121,0.384041,0.677485,0.457912,0.469012,0.509025,0.426384,0.57162,0.788854,0.53804,0.39918
5.04072,0.68289,0.413153,0.410704,0.43961,0.387313,0.378923,0.357126,0.63552,0.440897,0.44462,0.472488,0.391783,0.52474,0.762517,0.488608,0.372038
5.54072,0.673857,0.392712,0.393077,0.427804,0.364946,0.367241,0.344271,0.602386,0.43442,0.425852,0.438473,0.366329,0.497501,0.761136,0.458129,0.353485
6.04072,0.676466,0.384291,0.384561,0.424955,0.362308,0.363377,0.339297,0.580509,0.432742,0.416559,0.408676,0.350361,0.485299,0.770339,0.448572,0.340328
6.54072,0.681319,0.383607,0.38299,0.431413,0.372189,0.362808,0.33515,0.570613,0.433737,0.417076,0.384275,0.337925,0.48577,0.777041,0.454899,0.331874
7.04072,0.686874,0.386208,0.386338,0.442744,0.386491,0.362843,0.328121,0.573834,0.440561,0.422109,0.365016,0.324766,0.495874,0.780226,0.470374,0.327799
7.54072,0.693792,0.388049,0.389082,0.450756,0.398361,0.362045,0.318516,0.585025,0.454423,0.424324,0.349392,0.311261,0.50833,0.784572,0.4868,0.326897
8.04072,0.693446,0.3855,0.385196,0.447142,0.401692,0.36005,0.308002,0.591812,0.465494,0.418889,0.336329,0.300102,0.514472,0.789577,0.493674,0.326688
8.54072,0.677471,0.374861,0.371604,0.428467,0.393224,0.356099,0.297094,0.582847,0.460924,0.403862,0.324451,0.293154,0.508664,0.787382,0.483917,0.323981
9.04072,0.644191,0.354792,0.348271,0.397602,0.372617,0.348249,0.285003,0.555182,0.434017,0.378586,0.311231,0.288645,0.488528,0.766244,0.456854,0.316822
9.54072,0.597095,0.327412,0.317346,0.360128,0.342254,0.333585,0.270281,0.513352,0.387369,0.344506,0.293958,0.282612,0.454705,0.720292,0.416785,0.304755
10.0407,0.542462,0.296027,0.280784,0.320171,0.305735,0.310239,0.251772,0.464727,0.3295,0.304647,0.271094,0.271409,0.4105,0.65305,0.369541,0.288471
10.5407,0.487057,0.264092,0.242498,0.280459,0.267425,0.280405,0.23024,0.416264,0.272118,0.263594,0.244159,0.254926,0.362274,0.575783,0.321791,0.26997
11.0407,0.434402,0.233822,0.206826,0.242516,0.230704,0.24846,0.207584,0.371158,0.224028,0.225801,0.217044,0.235495,0.315724,0.500667,0.278529,0.251268
11.5407,0.383919,0.206192,0.176952,0.207943,0.197317,0.218913,0.185987,0.329634,0.187427,0.194167,0.193398,0.215294,0.273418,0.435118,0.24214,0.233621
12.0407,0.334663,0.182133,0.154906,0.178441,0.168808,0.194871,0.166828,0.291607,0.161102,0.169776,0.175217,0.196263,0.236443,0.382345,0.213129,0.217689
12.5407,0.287738,0.161315,0.139249,0.154009,0.145866,0.177077,0.150324,0.257225,0.142267,0.151526,0.161876,0.178688,0.20432,0.34179,0.189624,0.202845
13.0407,0.248823,0.143832,0.127355,0.13497,0.129675,0.165579,0.137541,0.229759,0.128778,0.137766,0.152038,0.16375,0.178311,0.314475,0.17103,0.188846
13.5407,0.222537,0.130158,0.11815,0.121123,0.12072,0.159198,0.129228,0.212099,0.119622,0.126563,0.144845,0.152813,0.160793,0.300861,0.157797,0.175552
14.0407,0.209535,0.121314,0.112066,0.112482,0.118174,0.156643,0.12594,0.205178,0.115047,0.11734,0.140895,0.14629,0.152802,0.29988,0.15059,0.163176
14.5407,0.206876,0.118176,0.109765,0.109501,0.120868,0.157031,0.127853,0.208348,0.115629,0.110937,0.141314,0.14449,0.154273,0.309017,0.149673,0.152164
15.0407,0.210629,0.121432,0.112464,0.112531,0.128151,0.160109,0.134783,0.220402,0.121834,0.108785,0.146846,0.147738,0.165132,0.3249,0.154416,0.142715
15.5407,0.221727,0.132913,0.122885,0.124222,0.141645,0.166816,0.149267,0.243659,0.13615,0.112891,0.1594,0.157735,0.187698,0.347308,0.164864,0.135208
16.0407,0.247475,0.156325,0.146722,0.150486,0.16512,0.180622,0.176979,0.28563,0.162831,0.129334,0.181533,0.180201,0.230028,0.378724,0.181107,0.130949
16.5407,0.28808,0.186787,0.18225,0.18634,0.191656,0.197649,0.213163,0.335825,0.195101,0.157319,0.205355,0.211818,0.283186,0.409566,0.192977,0.133245
17.0407,0.305742,0.194568,0.194359,0.19629,0.196391,0.199039,0.224526,0.347138,0.20086,0.168637,0.209058,0.222452,0.295891,0.413957,0.188459,0.136449
17.5407,0.299822,0.186774,0.188314,0.188658,0.189261,0.19206,0.217491,0.334708,0.18825,0.1653,0.201893,0.216671,0.279764,0.405728,0.179065,0.135493
18.0407,0.289716,0.175133,0.180413,0.178544,0.180758,0.18344,0.207199,0.316016,0.17209,0.159441,0.193066,0.208185,0.258572,0.394779,0.168457,0.132106
18.5407,0.279994,0.16156,0.172376,0.168357,0.176708,0.173686,0.200043,0.296037,0.156769,0.152506,0.185918,0.200488,0.237852,0.383312,0.159447,0.12738
