Arc_length vs Data,RAh13_18months_up_DTI_manualBM_centered,RBf13_18months_up_DTI_manualBM_centered,RHm13_18months_up_DTI_manualBM_centered,RJe13_18months_up_DTI_manualBM_centered,RMe14_18months_up_DTI_manualBM_centered,RNc14_18months_up_DTI_manualBM_centered,RNe14_18months_up_DTI_manualBM_centered,RNn13_18months_up_DTI_manualBM_centered,RSb14_18months_up_DTI_manualBM_centered,RTm13_18months_up_DTI_manualBM_centered,RUf14_18months_up_DTI_manualBM_centered,RVm14_18months_up_DTI_manualBM_centered,RYh13_18months_up_DTI_manualBM_centered,RZh13_18months_up_DTI_manualBM_centered,RZk13_18months_up_DTI_manualBM_centered,Atlas
-26.8123,0.280044,0.154088,0.185136,0.128519,0.149304,0.125283,0.134939,0.162341,0.120494,0.128217,0.109758,0.158783,0.168325,0.28829,0.189353,0.16689
-26.3123,0.281248,0.150292,0.182388,0.132862,0.146394,0.128658,0.134212,0.168069,0.11609,0.131806,0.113814,0.151749,0.164602,0.291814,0.193554,0.15837
-25.8123,0.262466,0.134209,0.164179,0.127595,0.133326,0.113433,0.118932,0.149064,0.107409,0.125433,0.113198,0.125504,0.145215,0.283618,0.184709,0.144508
-25.3123,0.253342,0.121276,0.150618,0.125206,0.125888,0.101339,0.106759,0.139813,0.101079,0.120307,0.111043,0.109116,0.133738,0.271129,0.176974,0.138789
-24.8123,0.256252,0.114103,0.144022,0.125063,0.123425,0.0954633,0.103826,0.141259,0.10037,0.120085,0.113142,0.103541,0.130436,0.266841,0.173329,0.140984
-24.3123,0.268234,0.115338,0.144029,0.126143,0.127713,0.0975487,0.108967,0.154984,0.105958,0.125328,0.121261,0.107475,0.13551,0.272446,0.174336,0.145324
-23.8123,0.279649,0.123253,0.149611,0.131002,0.136965,0.108755,0.120715,0.178957,0.116794,0.135254,0.13319,0.119825,0.14697,0.285656,0.179192,0.149859
-23.3123,0.284987,0.133972,0.157889,0.137449,0.147354,0.125086,0.135819,0.204987,0.128392,0.145059,0.144597,0.135476,0.161507,0.30003,0.185672,0.1607
-22.8123,0.28429,0.146486,0.16551,0.142573,0.157828,0.142856,0.151709,0.227875,0.142075,0.15346,0.155365,0.152203,0.178943,0.314124,0.190232,0.180146
-22.3123,0.275838,0.162227,0.173697,0.14822,0.16868,0.162279,0.168348,0.250648,0.16112,0.161866,0.16794,0.168791,0.202145,0.331761,0.193901,0.210825
-21.8123,0.262305,0.182944,0.18466,0.156694,0.18263,0.184875,0.187627,0.279358,0.187001,0.173595,0.185244,0.186048,0.232228,0.356646,0.200688,0.2565
-21.3123,0.255479,0.206417,0.195165,0.166544,0.199434,0.206889,0.207329,0.311116,0.213694,0.190673,0.206682,0.203199,0.262568,0.390131,0.214397,0.307035
-20.8123,0.263263,0.228854,0.203482,0.175763,0.217171,0.226005,0.225468,0.34083,0.234475,0.211005,0.228314,0.220918,0.285277,0.429368,0.236065,0.349977
-20.3123,0.285757,0.246574,0.207805,0.18256,0.233342,0.239781,0.240502,0.361192,0.246626,0.230164,0.246121,0.239988,0.294711,0.465157,0.259738,0.37903
-19.8123,0.312657,0.257685,0.207562,0.186963,0.244887,0.246757,0.250745,0.369428,0.251463,0.243103,0.257421,0.258161,0.292762,0.489155,0.276889,0.3915
-19.3123,0.330568,0.260837,0.20597,0.191997,0.250543,0.247479,0.255467,0.369575,0.251174,0.246612,0.259769,0.270917,0.284609,0.494898,0.282594,0.388157
-18.8123,0.337891,0.257124,0.205141,0.199841,0.251481,0.243738,0.256096,0.368435,0.246152,0.243378,0.254393,0.275995,0.275427,0.484931,0.278455,0.373139
-18.3123,0.340297,0.24978,0.205113,0.208438,0.249433,0.237789,0.253697,0.368097,0.237704,0.238233,0.244943,0.27507,0.267397,0.469326,0.269814,0.351302
-17.8123,0.343951,0.242411,0.206415,0.215345,0.245758,0.232114,0.249644,0.366526,0.229737,0.234258,0.236861,0.271886,0.260231,0.454982,0.261773,0.32766
-17.3123,0.351145,0.238387,0.209884,0.219801,0.241978,0.229496,0.246162,0.362529,0.226552,0.232835,0.234845,0.270042,0.253233,0.445248,0.257616,0.307137
-16.8123,0.36306,0.23978,0.216269,0.222084,0.239989,0.234206,0.246211,0.355775,0.228515,0.233916,0.239944,0.271556,0.247357,0.443759,0.260347,0.29295
-16.3123,0.380876,0.246915,0.225554,0.223704,0.239363,0.247369,0.25307,0.350796,0.233121,0.237291,0.250695,0.277786,0.244232,0.457001,0.269594,0.286809
-15.8123,0.402551,0.258628,0.235047,0.225802,0.239142,0.26464,0.265446,0.352827,0.23786,0.243362,0.2636,0.288164,0.244042,0.488029,0.28207,0.289072
-15.3123,0.425729,0.270878,0.241505,0.228772,0.238377,0.280987,0.280603,0.366196,0.242229,0.251188,0.276767,0.299635,0.245869,0.530341,0.294292,0.298786
-14.8123,0.446945,0.279259,0.242096,0.230963,0.239262,0.290363,0.294372,0.387355,0.247291,0.259019,0.286894,0.30809,0.247783,0.5726,0.302524,0.313663
-14.3123,0.462593,0.283446,0.236727,0.232076,0.242079,0.293322,0.304562,0.406374,0.251312,0.266058,0.291328,0.310776,0.247464,0.604276,0.305387,0.330686
-13.8123,0.470561,0.284162,0.227115,0.234044,0.245239,0.291684,0.310442,0.414885,0.252956,0.27053,0.290203,0.307632,0.243839,0.622273,0.300867,0.346928
-13.3123,0.469142,0.282012,0.215035,0.236856,0.248585,0.287494,0.310923,0.411099,0.251034,0.270883,0.284704,0.299471,0.238274,0.629949,0.288864,0.360282
-12.8123,0.460209,0.277169,0.202774,0.23738,0.250476,0.280886,0.30669,0.396874,0.247298,0.26669,0.279066,0.28802,0.232086,0.6305,0.272202,0.370454
-12.3123,0.448777,0.269451,0.193105,0.233658,0.251956,0.272234,0.300708,0.378035,0.245965,0.260007,0.27514,0.275155,0.228724,0.624879,0.256167,0.377962
-11.8123,0.44108,0.26028,0.188783,0.227663,0.252447,0.265297,0.295616,0.362138,0.247476,0.255109,0.2724,0.263825,0.231312,0.612648,0.245882,0.385074
-11.3123,0.439512,0.253206,0.191779,0.224861,0.24992,0.262488,0.294635,0.352017,0.250983,0.254687,0.26955,0.256886,0.238236,0.595644,0.244999,0.393466
-10.8123,0.444147,0.249626,0.202458,0.23012,0.245485,0.267095,0.298469,0.351239,0.255218,0.25861,0.266999,0.255971,0.249423,0.579823,0.254507,0.403241
-10.3123,0.454409,0.250342,0.220148,0.242339,0.242602,0.278181,0.306738,0.357855,0.261058,0.266122,0.267529,0.262236,0.264911,0.574064,0.27406,0.414261
-9.81229,0.467964,0.256987,0.244413,0.257401,0.245447,0.293643,0.318944,0.369442,0.270248,0.277746,0.272707,0.275421,0.285481,0.58084,0.302139,0.42634
-9.31229,0.481444,0.269227,0.269742,0.273525,0.256125,0.31114,0.332603,0.386638,0.280945,0.293242,0.281816,0.292703,0.313097,0.594824,0.332165,0.438992
-8.81229,0.49125,0.286434,0.290636,0.291787,0.27269,0.329064,0.34618,0.411114,0.290549,0.310025,0.292575,0.310577,0.343275,0.60934,0.354801,0.451516
-8.31229,0.499885,0.305589,0.301735,0.311099,0.288528,0.344076,0.357214,0.437333,0.298973,0.32218,0.301899,0.325743,0.369217,0.620832,0.364981,0.462752
-7.81229,0.514446,0.324348,0.303613,0.327834,0.299,0.353587,0.363577,0.459668,0.306363,0.327899,0.307963,0.33691,0.387449,0.631024,0.365951,0.473268
-7.31229,0.539699,0.342805,0.302832,0.342131,0.3035,0.358413,0.364229,0.473958,0.313051,0.329156,0.313686,0.345954,0.397765,0.644424,0.367806,0.485545
-6.81229,0.574877,0.36038,0.306399,0.355334,0.305107,0.360826,0.361667,0.481221,0.317274,0.328907,0.321041,0.354048,0.404039,0.663164,0.37933,0.501807
-6.31229,0.615201,0.37693,0.319618,0.369953,0.309905,0.365463,0.360667,0.489081,0.318208,0.33222,0.332927,0.362326,0.411741,0.687365,0.400414,0.522722
-5.81229,0.652758,0.390243,0.341435,0.388015,0.31895,0.374722,0.364773,0.5018,0.319629,0.341037,0.350193,0.371674,0.422434,0.713927,0.424758,0.545047
-5.31229,0.686357,0.400933,0.36843,0.405026,0.33002,0.387713,0.372504,0.52009,0.326754,0.354163,0.369721,0.381844,0.434789,0.737223,0.446505,0.565265
-4.81229,0.71673,0.408909,0.393999,0.416811,0.34074,0.403029,0.381174,0.541043,0.340911,0.370114,0.389996,0.393035,0.4453,0.756295,0.46359,0.580796
-4.31229,0.740728,0.415834,0.415406,0.422259,0.351212,0.420868,0.389817,0.563195,0.361028,0.38671,0.40936,0.404312,0.451652,0.771914,0.476412,0.5905
-3.81229,0.758019,0.423231,0.433249,0.424152,0.364479,0.440967,0.398849,0.581444,0.384591,0.40223,0.426549,0.415642,0.455851,0.789288,0.48691,0.594472
-3.31229,0.768942,0.431379,0.448565,0.426938,0.381453,0.461063,0.408415,0.591025,0.408607,0.417551,0.440038,0.424864,0.462526,0.811711,0.497844,0.593787
-2.81229,0.775649,0.440526,0.461829,0.430874,0.401801,0.475041,0.417017,0.590942,0.4306,0.431711,0.448208,0.429273,0.473106,0.835662,0.511613,0.590137
-2.31229,0.784079,0.444448,0.472696,0.434735,0.420789,0.475836,0.422057,0.586513,0.447295,0.440572,0.451528,0.427372,0.485195,0.849006,0.527825,0.585006
-1.81229,0.796894,0.439707,0.481991,0.43748,0.433924,0.461089,0.421516,0.583706,0.458924,0.440039,0.45132,0.419319,0.493653,0.848638,0.542873,0.579742
-1.31229,0.804982,0.429602,0.489126,0.441062,0.440193,0.439767,0.415836,0.58595,0.467466,0.431308,0.447259,0.409109,0.495549,0.834225,0.55234,0.575456
-0.812289,0.797511,0.416412,0.490485,0.444926,0.438702,0.421474,0.408178,0.589829,0.468708,0.418383,0.438163,0.399178,0.49172,0.80639,0.548252,0.570247
-0.312289,0.773162,0.400008,0.480691,0.444732,0.428101,0.409819,0.397415,0.58769,0.45543,0.403308,0.424188,0.389646,0.480348,0.77898,0.529586,0.561625
0.187711,0.736366,0.377996,0.46064,0.437858,0.411229,0.400842,0.385301,0.577151,0.427167,0.390289,0.406396,0.379201,0.464326,0.750637,0.500981,0.547689
0.687711,0.703123,0.350464,0.437758,0.426213,0.391714,0.385961,0.373767,0.559613,0.389666,0.37981,0.387783,0.368911,0.447248,0.737598,0.472033,0.52815
1.18771,0.676094,0.321279,0.419532,0.415049,0.374141,0.362539,0.36184,0.540251,0.353972,0.37044,0.368747,0.358489,0.430942,0.732226,0.452751,0.505736
1.68771,0.654192,0.302563,0.409585,0.409027,0.365374,0.337168,0.354964,0.529977,0.333009,0.365136,0.353312,0.352907,0.424909,0.722573,0.450145,0.486765
2.18771,0.635989,0.294659,0.403786,0.405546,0.362467,0.314291,0.350644,0.529611,0.325419,0.359708,0.342765,0.352996,0.429113,0.7056,0.461032,0.474186
2.68771,0.623245,0.299585,0.400198,0.400545,0.364024,0.298754,0.346598,0.536212,0.327643,0.353741,0.339397,0.355259,0.439251,0.681204,0.476433,0.469613
3.18771,0.617946,0.314464,0.399087,0.394857,0.367424,0.292001,0.342638,0.545551,0.33691,0.351089,0.342087,0.357531,0.451076,0.665192,0.486307,0.47159
3.68771,0.619892,0.33257,0.400509,0.389222,0.372466,0.293222,0.339617,0.549258,0.349518,0.352094,0.347816,0.357075,0.459518,0.661789,0.488753,0.478127
4.18771,0.627945,0.346208,0.40424,0.387184,0.377315,0.30065,0.338035,0.548835,0.362673,0.356581,0.355819,0.353988,0.463529,0.667159,0.485441,0.487361
4.68771,0.641198,0.349126,0.409677,0.391405,0.381334,0.307423,0.338718,0.544178,0.37539,0.366306,0.366405,0.351372,0.468343,0.673957,0.482281,0.499026
5.18771,0.660086,0.344568,0.415465,0.400592,0.3847,0.310074,0.341397,0.536552,0.386472,0.377347,0.380316,0.348671,0.478404,0.680858,0.482002,0.509991
5.68771,0.680357,0.337343,0.420711,0.410126,0.387215,0.312703,0.344811,0.530739,0.393744,0.38875,0.395363,0.345805,0.489481,0.685238,0.481815,0.519163
6.18771,0.696765,0.332225,0.425116,0.416414,0.391716,0.317998,0.34813,0.524084,0.399463,0.399942,0.408088,0.344604,0.497354,0.688197,0.480229,0.525041
6.68771,0.708361,0.331532,0.429209,0.419604,0.399261,0.328757,0.352183,0.51562,0.40496,0.4096,0.416179,0.347526,0.499085,0.693705,0.479645,0.526972
7.18771,0.713572,0.333303,0.431879,0.419533,0.406977,0.340781,0.355838,0.501212,0.407283,0.418636,0.417264,0.354468,0.492174,0.698138,0.481418,0.526848
7.68771,0.714288,0.337767,0.431087,0.416023,0.408167,0.347153,0.357498,0.481856,0.406719,0.424231,0.412294,0.360568,0.479885,0.69494,0.484203,0.523716
8.18771,0.711739,0.343921,0.426486,0.410842,0.39719,0.346631,0.356658,0.465326,0.403451,0.423446,0.405525,0.361378,0.465063,0.680116,0.485472,0.518432
8.68771,0.708147,0.348833,0.421484,0.406916,0.378672,0.344006,0.353224,0.459346,0.399675,0.414915,0.400164,0.356276,0.450327,0.661276,0.482589,0.511486
9.18771,0.709848,0.352381,0.419197,0.408765,0.360996,0.34526,0.350987,0.470395,0.398839,0.404728,0.397878,0.348647,0.438501,0.653186,0.477431,0.503963
