ArcLength, Average, RelBeta, ExpCorreBetas, ExpBetas
-3.99129,0.3310895,-0.5320794655489478,-0.17616592420886834,-0.0334916205720282
-3.49129,0.354800875,-0.5405610400405343,-0.19179152999729163,-0.0364622680603216
-2.99129,0.37479625,-0.5491731579331055,-0.20582804019398568,-0.0391308061205296
-2.49129,0.3872305625,-0.5794171177849141,-0.22436801644198104,-0.0426555164338367
-1.99129,0.3873116875,-0.6500851603951187,-0.2517855804913416,-0.0478679810820041
-1.49129,0.37356437500000006,-0.7606756508322594,-0.28416132408087125,-0.0540230654146143
-0.991292,0.3528193125,-0.883545699545394,-0.31173198627593746,-0.0592646361741326
-0.491292,0.33058299999999996,-0.9898345575752172,-0.327222477546888,-0.0622095964918038
0.00870754,0.3150026875,-1.0471858348922602,-0.32986635230299327,-0.0627122342781356
0.508708,0.31478568749999997,-1.027303580255751,-0.323380463782018,-0.0614791756239578
1.00871,0.32518600000000003,-0.9653461261996314,-0.3139170453943534,-0.0596800466529189
1.50871,0.3403274375,-0.9032993014863762,-0.30741753657039833,-0.0584443985875282
2.00871,0.3562228749999999,-0.8580708647252018,-0.30566447038614736,-0.0581111160429938
2.50871,0.36668924999999997,-0.8324522811952054,-0.30525130265225897,-0.0580325670441557
3.00871,0.36881606249999993,-0.8101591580509285,-0.2987997106706586,-0.0568060286446119
3.50871,0.36157518750000006,-0.7721153481937801,-0.27917775179479387,-0.053075618211938
4.00871,0.34648606249999997,-0.7125896194725003,-0.24690237142939994,-0.0469396143401901
4.50871,0.3257385,-0.6456856970211847,-0.21032469041913518,-0.0399856825891892
5.00871,0.30073431250000004,-0.5947504356841836,-0.17886186338455845,-0.0340041565369883
5.50871,0.271564875,-0.5828100341155477,-0.15827073406333442,-0.0300894931679343
6.00871,0.24073093749999996,-0.6214698177573911,-0.14960701185669087,-0.0284423976913861
6.50871,0.21443175,-0.7060664551604665,-0.15140306559635536,-0.0287838527749725
7.00871,0.19893924999999998,-0.8164205761171663,-0.16241809709731697,-0.0308779652276268
7.50871,0.19621393749999996,-0.920298735406264,-0.18057543855033367,-0.0343299312833334
8.00871,0.20440993750000003,-0.9828403076166503,-0.20090232585240028,-0.0381943585270723
8.50871,0.22068037499999996,-0.9841939440776265,-0.2171922886517796,-0.0412913096296159
9.00871,0.24300718749999997,-0.9252495576260075,-0.22484229273431522,-0.0427456830293375
9.50871,0.2690989375,-0.8296984591509975,-0.2232709738029206,-0.0424469531944716
10.0087,0.29297793750000006,-0.7395999988489909,-0.21668648223777975,-0.0411951487144068
10.5087,0.31090543750000005,-0.6807533500023237,-0.21164991811206313,-0.0402376270175025
11.0087,0.3270641875,-0.656744802831638,-0.2147977053329774,-0.0408360656526573
11.5087,0.349990875,-0.6578403724819945,-0.23023812757529916,-0.043771507143593
12.0087,0.38457431249999996,-0.6644400719216987,-0.2555265838567378,-0.0485791984518513
12.5087,0.42579206249999996,-0.6618329426314723,-0.28180321367349875,-0.0535747554512355
13.0087,0.463758875,-0.6454089557229793,-0.2993141312210137,-0.0569038272283296
13.5087,0.49261818749999997,-0.6152868523769538,-0.303101494010515,-0.057623858176904
14.0087,0.5101789375000001,-0.5791121270888122,-0.29545080969153525,-0.0561693554546645
14.5087,0.5180515625,-0.5473467203808751,-0.2835538237225629,-0.0539075710499169
15.0087,0.518462,-0.5288733737372923,-0.27420074709458403,-0.0521294195997308
15.5087,0.51518775,-0.5260930611088055,-0.27103670044325806,-0.0515278898181099
16.0087,0.5136579999999998,-0.5367469973426414,-0.2757043891610264,-0.0524152831104613
16.5087,0.5182356874999999,-0.5587011171008434,-0.28953885752777353,-0.0550454101763828
17.0087,0.5291591250000001,-0.5927375918377117,-0.3136525054514507,-0.0596297538881085
17.5087,0.5425575625,-0.6412621719244813,-0.34792164092280253,-0.0661447986545252
18.0087,0.5530679375,-0.7048257110257182,-0.38981650229396503,-0.0741096011965713
18.5087,0.557143125,-0.7785471043616293,-0.43376216668373924,-0.0824642902440569
19.0087,0.5542155625,-0.8515558984923944,-0.4719455312831553,-0.0897234850348204
19.5087,0.5455678125,-0.9109910701453238,-0.4970074053462183,-0.0944880998757069
20.0087,0.5323773125000001,-0.9487623504460279,-0.5050995503316396,-0.0960265304813003
20.5087,0.5162006875,-0.9640561290018155,-0.4976464365793259,-0.0946095887032939
21.0087,0.4997236875,-0.9623377029007039,-0.4809029455138192,-0.0914264154969238
21.5087,0.48572999999999994,-0.953227554900407,-0.46301122024177466,-0.0880249468140256
22.0087,0.4766475625,-0.94429367079302,-0.4500952764676704,-0.0855694441953746
22.5087,0.4739755,-0.9363232394495808,-0.4437942755797348,-0.0843715352813184
23.0087,0.4752355,-0.9300785704361425,-0.4420063544605054,-0.08403162632329
23.5087,0.47811225,-0.9232071846410937,-0.4413966642649188,-0.0839157156397184
24.0087,0.48273943750000003,-0.9094110983897327,-0.43900860209291676,-0.0834617114245089
24.5087,0.48482337499999995,-0.8938448286281026,-0.43335686654177324,-0.082387236985128
