ArcLength, Average, RelBeta, ExpCorreBetas, ExpBetas
-6.79409,0.4505314375,-1.134149879512816,-0.5109701755573608,-0.0971426189272549
-6.29409,0.4577093124999999,-1.1250011972796583,-0.5149235245685492,-0.0978942061917394
-5.79409,0.45964037500000005,-1.1017695306230915,-0.5064177602191718,-0.0962771407260783
-5.29409,0.45756281249999997,-1.076050359890866,-0.4923606290633018,-0.0936046823314262
-4.79409,0.4517770625,-1.0634250931642697,-0.4804310647785426,-0.0913367043305214
-4.29409,0.44453962500000005,-1.070560365409447,-0.4759065033789786,-0.0904765215549389
-3.79409,0.44112262499999993,-1.092522703737791,-0.4819364829449116,-0.0916229055028349
-3.29409,0.4473648124999999,-1.1212236774443205,-0.5015960202304388,-0.0953604601198553
-2.79409,0.465333875,-1.1531351670440275,-0.5365928556793697,-0.102013850889614
-2.29409,0.490680875,-1.1867001409560434,-0.5822910635269347,-0.11070172310398
-1.79409,0.5146674375000001,-1.2161770517998425,-0.6259267267961298,-0.118997476577211
-1.29409,0.5287869374999999,-1.2332331149736115,-0.6521175620904813,-0.12397672283089
-0.794094,0.5304989375000001,-1.2276172552041487,-0.6512496495424673,-0.123811720445336
-0.294094,0.51669975,-1.2086709606266557,-0.6245199831880528,-0.118730034826626
0.205906,0.489993375,-1.1881619734669149,-0.5821914954257141,-0.11068279380717
0.705906,0.45829775,-1.1683898934096613,-0.5354704592723876,-0.101800467542279
1.20591,0.4309493125,-1.1364665915515917,-0.4897594963083768,-0.0931101704008321
1.70591,0.40377581249999994,-1.1064694810716305,-0.4467656137261509,-0.0849364284650477
2.20591,0.38449806249999996,-1.067460037730334,-0.41043631630349026,-0.0780297179284202
2.70591,0.3773825,-1.0224994333697348,-0.3858733924136539,-0.0733599605349152
3.20591,0.3814731875,-0.9787558745655809,-0.3733691232548823,-0.070982723052259
3.70591,0.39261481249999997,-0.9341524631911863,-0.3667620941822207,-0.0697266338749469
4.20591,0.40644899999999995,-0.8825403102539198,-0.3587076265623954,-0.0681953662666151
4.70591,0.41907774999999997,-0.8289409977766414,-0.3473907282309899,-0.0660438646826977
5.20591,0.42810024999999996,-0.7875546302315608,-0.3371523340907887,-0.0640974019184009
5.70591,0.4322984375000001,-0.769278072340793,-0.33255770867593687,-0.0632238989878207
6.20591,0.43069825,-0.7726534513325422,-0.33278048934538607,-0.0632662527272597
6.70591,0.42407587500000005,-0.7826900125259154,-0.33191995191568857,-0.0631026524554541
7.20591,0.4140742500000001,-0.7831722747738018,-0.32429147229775596,-0.0616523711592692
7.70591,0.4023011874999999,-0.7677950989932356,-0.30888488008165865,-0.0587233612322545
8.20591,0.3908535000000001,-0.7396812011754478,-0.2891069863636279,-0.0549633053923247
8.70591,0.381779875,-0.7061033379136639,-0.26957604408576136,-0.0512501984953919
9.20591,0.37646168750000003,-0.6739058991942287,-0.25369975202686423,-0.0482318920203164
9.70591,0.3752266875,-0.6489894113836784,-0.24351814705607244,-0.0462962256760594
10.2059,0.3778479375,-0.637271248768665,-0.2407916269752895,-0.0457778758508155
10.7059,0.38450625,-0.6434651244635831,-0.24741636201327558,-0.0470373311812311
11.2059,0.39397843750000006,-0.6690850830710521,-0.26360509558289086,-0.0501150371830591
11.7059,0.4023586875,-0.7083374931298146,-0.2850057440427525,-0.0541836015290404
12.2059,0.40569137499999997,-0.7477128278873048,-0.303340645250739,-0.0576693241921557
12.7059,0.4013564375,-0.7764603860450152,-0.311637374402902,-0.059246649126027
13.2059,0.3906691250000001,-0.7907687827167383,-0.3089289484212634,-0.0587317392435862
13.7059,0.37553937499999995,-0.7976868078683907,-0.2995628052726405,-0.0569511036640001
14.2059,0.3549620625,-0.8105105463651006,-0.28770049521575797,-0.0546959116379768
14.7059,0.3272524375,-0.836886072346901,-0.2738730070853247,-0.0520671116131796
15.2059,0.29285912500000005,-0.8789962356948938,-0.2574220684639004,-0.0489395567421864
15.7059,0.25536837500000004,-0.9386329972161,-0.23969718322045502,-0.045569806695904
16.2059,0.21865756249999999,-1.0229725398817864,-0.22368068207498543,-0.0425248445009478
16.7059,0.18606981250000004,-1.1375838092426789,-0.21167000608882108,-0.0402414460244907
17.2059,0.16080915625,-1.2683201755926843,-0.2039574972919114,-0.0387751895992227
