ArcLength, Average, RelBeta4Exp, ExpCorreBetas, ExpBetas
-23.5362,0.435857625,-3.233809345682547,-1.409480461111999,-0.0669905162125475
-23.0362,0.448808625,-3.1886052796461115,-1.4310735512257118,-0.0680168037654806
-22.5362,0.4577431249999999,-3.2162589359893854,-1.472220416168956,-0.0699724532399694
-22.0362,0.46156374999999994,-3.3122897592803384,-1.5288328823800301,-0.0726631598089368
-21.5362,0.4630585625,-3.44461095740991,-1.5950565983099816,-0.0758106748246189
-21.0362,0.459449625,-3.628048582504094,-1.6669055607132874,-0.0792255494635593
-20.5362,0.45592593749999993,-3.82733844295654,-1.7449828677347505,-0.0829364480862524
-20.0362,0.4597851875000001,-3.982796749848965,-1.8312309504036974,-0.0870356915591111
-19.5362,0.47171625,-4.065870214651875,-1.9179370506422775,-0.0911567039278649
-19.0362,0.48782756250000003,-4.06704071830127,-1.9840145601971575,-0.0942972699713478
-18.5362,0.5032871875000001,-3.989860569495107,-2.008045704538341,-0.095439434626347
-18.0362,0.5147978750000001,-3.8503390269265454,-1.9821463490913536,-0.09420847666784
-17.5362,0.522206375,-3.6634276027882615,-1.9130652485269979,-0.090925154397671
-17.0362,0.5247818125,-3.4629040862277938,-1.817269082884278,-0.0863721046998231
-16.5362,0.52126275,-3.2949539315548906,-1.717536747485614,-0.0816319746903809
-16.0362,0.5106215625,-3.2045265482627068,-1.6363003531466351,-0.0777709293320644
-15.5362,0.49330268749999995,-3.2060938016741765,-1.5815746887429631,-0.0751698996550838
-15.0362,0.4722028125,-3.262233914622789,-1.540436029517766,-0.0732146401862056
-14.5362,0.44687793749999993,-3.3418168137272337,-1.4933842052212476,-0.0709783367500593
-14.0362,0.4174634375,-3.4333952957081775,-1.4333170024426647,-0.0681234316750316
-13.5362,0.3856531875,-3.548904688221434,-1.3686464051462897,-0.0650497340848997
-13.0362,0.35274674999999994,-3.7156881524728944,-1.3106969197983178,-0.0622954809790075
-12.5362,0.32250900000000005,-3.91500780095923,-1.2626252508795606,-0.0600107058402833
-12.0362,0.29751818750000003,-4.110950182926485,-1.2230824473270814,-0.0581312950250514
-11.5362,0.27854875000000007,-4.282375808261804,-1.1928504284215655,-0.0566944119972227
-11.0362,0.26590456250000005,-4.405644462879502,-1.1714809634325218,-0.0556787530148537
-10.5362,0.257868875,-4.4724582829618535,-1.1533077859118048,-0.0548150088361124
-10.0362,0.25170243750000004,-4.499846299431593,-1.132622281942287,-0.0538318575067627
-9.53622,0.24677575,-4.50293134961311,-1.1112142609992874,-0.0528143660170764
-9.03622,0.24427849999999995,-4.495169765316966,-1.0980733275169803,-0.0521897969352177
-8.53622,0.24592799999999998,-4.476522964988678,-1.1009023397337356,-0.0523242556907669
-8.03622,0.25238381249999997,-4.43266411880735,-1.1187326698365518,-0.0531717048401403
-7.53622,0.263413875,-4.344236864831095,-1.14433226648301,-0.0543884157073674
-7.03622,0.2779999375,-4.22101081014914,-1.1734407414082855,-0.0557718983559071
-6.53622,0.2958771875,-4.09097710521363,-1.2104268000175007,-0.0575297908753565
-6.03622,0.31837756250000004,-3.9714477511552113,-1.264419854608903,-0.0600960006943395
-5.53622,0.34586212499999996,-3.8773382599924155,-1.3410244499447792,-0.0637369035144857
-5.03622,0.37569250000000004,-3.831397515241502,-1.439427310994868,-0.068413845579604
-4.53622,0.4042859375,-3.8431612585567674,-1.5537360523793027,-0.0738467705503471
-4.03622,0.42808081249999996,-3.901612789187572,-1.6702055728558067,-0.0793823941471391
-3.53622,0.4456863124999999,-3.9578074192372363,-1.763940594264985,-0.0838374807160164
-3.03622,0.4585545,-3.9414818220183108,-1.8073842261546953,-0.0859022921176186
-2.53622,0.4648224374999999,-3.851465405695068,-1.7902475378221074,-0.0850878107329899
-2.03622,0.46163275,-3.753291809691803,-1.7326424196605035,-0.0823499248888072
-1.53622,0.448316625,-3.7346898313588266,-1.6743235406166084,-0.0795781150483179
-1.03622,0.42935893750000004,-3.8372402966176646,-1.6475534166879455,-0.0783057707551305
-0.536224,0.40836081250000006,-4.058212800227303,-1.657215076398722,-0.0787649751140077
-0.0362243,0.3882665,-4.331165027511224,-1.6816462861541865,-0.0799261542848948
0.463776,0.37711199999999995,-4.490092104979953,-1.6932676138932,-0.0804784987591825
0.963776,0.3773644375,-4.456252484517952,-1.6816312121780945,-0.0799254378411642
1.46378,0.3847115,-4.30756565436726,-1.65717004424011,-0.0787628348022866
1.96378,0.39693512500000006,-4.124934563700449,-1.6373314166592583,-0.0778199342518659
2.46378,0.4106545625,-3.9723018066336917,-1.6312438605211181,-0.0775306017357946
2.96378,0.4226634375,-3.8660027048324537,-1.6340179926087828,-0.0776624521201893
3.46378,0.43202325,-3.7747001563203217,-1.6307582293090135,-0.0775075204044208
3.96378,0.43844281249999995,-3.653064144938742,-1.6016597179498495,-0.0761245113094035
4.46378,0.4414351875,-3.4570483572033237,-1.526062789758616,-0.0725315014143829
4.96378,0.440437375,-3.1606272199547747,-1.3920583561104287,-0.0661624693968835
5.46378,0.43486918750000003,-2.7881225754297687,-1.212468599027551,-0.0576268345545414
5.96378,0.42595399999999994,-2.4268469231228806,-1.0337251542918833,-0.0491314236830743
6.46378,0.41828606250000006,-2.198041909462265,-0.9194102955189525,-0.0436982079619274
6.96378,0.41656306249999997,-2.188005036604434,-0.9114420788133676,-0.0433194904378977
7.46378,0.422636375,-2.36446715145228,-0.9993098256963675,-0.0474957141490669
7.96378,0.43381299999999995,-2.5915979647101572,-1.1242688878648073,-0.0534348330734224
8.46378,0.4438591250000001,-2.738044736899681,-1.2153061411311479,-0.0577616987229633
8.96378,0.446872875,-2.748449033066371,-1.2282073211973392,-0.0583748726804819
9.46378,0.4377527499999999,-2.6501336532941338,-1.1601032945970533,-0.0551379892869322
9.96378,0.4133685000000001,-2.508618848302727,-1.036984010394626,-0.0492863122811134
10.4638,0.37401149999999994,-2.3854685202043404,-0.8921926594444055,-0.0424045940800573
10.9638,0.32618168749999993,-2.306972912154389,-0.7524923175033077,-0.0357648439877998
11.4638,0.27924512500000004,-2.27659089785052,-0.6357269098441307,-0.0302151573119834
11.9638,0.242210125,-2.2870467297039534,-0.5539458742824358,-0.0263282259639941
12.4638,0.22052599999999997,-2.32817710751949,-0.513423584812843,-0.0244022616355914
12.9638,0.21417487500000001,-2.387413165421936,-0.5113239162775975,-0.0243024675036881
13.4638,0.22122762499999998,-2.421815903249054,-0.5357725804630179,-0.025464476257748
13.9638,0.2391374375,-2.387419333667458,-0.5709213416911934,-0.027135044757186
14.4638,0.26447387499999997,-2.2796192599793295,-0.6028997392113656,-0.0286549305708824
14.9638,0.2943505625,-2.1217461983600643,-0.6245371869695215,-0.0296833263768784
15.4638,0.32508224999999996,-1.9622533113744467,-0.6378937215315557,-0.0303181426583439
15.9638,0.35368443750000006,-1.8431047372470077,-0.6518774622467933,-0.0309827691181936
16.4638,0.3789930000000001,-1.7788617253225265,-0.6741761418651604,-0.0320425922939715
16.9638,0.40022387499999995,-1.7570578915566828,-0.7032165179581453,-0.0334228383059955
17.4638,0.41581225,-1.7531320596315443,-0.7289737862625266,-0.034647043073314
17.9638,0.4230615625,-1.7568797551639865,-0.7432682943442935,-0.0353264398452611
18.4638,0.41953043749999996,-1.7833158612575135,-0.7481552834740539,-0.0355587111917326
18.9638,0.4045355,-1.8587525911653568,-0.7519314088433732,-0.0357381848309588
19.4638,0.3812181875,-1.9847751820045048,-0.75663239747874,-0.03596161584975
19.9638,0.353184875,-2.1315929099270803,-0.7528463754434821,-0.0357816718366674
20.4638,0.32377037500000005,-2.2541173442309717,-0.7298164178356659,-0.0346870921024556
20.9638,0.29760949999999997,-2.314346098495234,-0.6887713852001174,-0.0327362825665455
21.4638,0.2741415,-2.349363080679499,-0.6440579189820989,-0.0306111178223431
21.9638,0.25573118749999996,-2.3914176824410682,-0.6115600837391522,-0.0290665439039521
22.4638,0.24386543749999998,-2.4529105624415983,-0.5981801074581914,-0.0284306134723475
22.9638,0.234313375,-2.5686915337683014,-0.6018787826111771,-0.0286064060176415
