ArcLength, Average, RelBeta, ExpCorreBetas, ExpBetas
9.68767,0.2246623125,-1.0003800009786585,-0.2247476843986177,-0.0427276966537296
10.1877,0.2212488125,-0.9784226548611263,-0.21647485051112156,-0.0411549145458406
10.6877,0.21620018750000003,-0.9444219705082096,-0.20418420710299442,-0.0388182903237632
11.1877,0.2103274375,-0.9083575477595971,-0.19105251535405993,-0.0363217709798593
11.6877,0.20446956250000003,-0.8786571032251798,-0.17965863348396988,-0.0341556337421996
12.1877,0.1992855625,-0.8564108569949654,-0.17067031936734875,-0.0324468287770625
12.6877,0.19570475,-0.8349420643808445,-0.16340212797413708,-0.0310650433410907
13.1877,0.19354875000000002,-0.8153507826756614,-0.15781012479839593,-0.0300019248666152
13.6877,0.19207531249999998,-0.8108253835967352,-0.15573953893727527,-0.029608277364501
14.1877,0.19092762500000002,-0.8342105970906515,-0.15927384805235,-0.0302801992494962
14.6877,0.1908210625,-0.8814915280642757,-0.16820714996997366,-0.031978545621668
15.1877,0.1936631875,-0.931755078395573,-0.18044665845139907,-0.0343054483747907
15.6877,0.201313,-0.9651551476348378,-0.19429827823581208,-0.0369388361665042
16.1877,0.21376181249999995,-0.9789535058470674,-0.20926287576309843,-0.0397838166849997
16.6877,0.2287999375,-0.9823846828398344,-0.2247695540347114,-0.0427318543792227
17.1877,0.2433681875,-0.9821656969535255,-0.2390278854922538,-0.0454425637817973
17.6877,0.2549704375,-0.9790086414014973,-0.24961826161442038,-0.0474559432727035
18.1877,0.2625315,-0.9714586478664226,-0.2550384960123437,-0.0484864060859969
18.6877,0.26645093750000004,-0.9593184105449983,-0.25561128985072473,-0.0485953022529895
19.1877,0.2677255625,-0.9445404934105881,-0.25287763490237725,-0.0480755959890451
19.6877,0.26744306249999994,-0.9288727776954154,-0.24842058033974354,-0.047228247212879
20.1877,0.266259125,-0.9140782387843276,-0.24338167204025613,-0.046270279855562
20.6877,0.26428862500000005,-0.9025178001109624,-0.23852518842935114,-0.0453469939979755
21.1877,0.26146106249999995,-0.8966753243775462,-0.23444568302928534,-0.0445714226291417
21.6877,0.2573511875,-0.8998345300895766,-0.23157348487205703,-0.0440253773521021
22.1877,0.2518485,-0.9132736510139123,-0.23000659909737728,-0.0437274903226953
22.6877,0.24495675,-0.9370063931744442,-0.22952604080123404,-0.0436361294298924
23.1877,0.23713562500000002,-0.9701430364884845,-0.2300554752970946,-0.0437367823758735
23.6877,0.2296328125,-1.0112014918336876,-0.23220504257396546,-0.0441454453562672
24.1877,0.22435406249999995,-1.0580008063016424,-0.23736677902204903,-0.0451267640726329
24.6877,0.22374506249999998,-1.1055620784299032,-0.2473640563359286,-0.0470273871361081
25.1877,0.2299351875,-1.1480559018833414,-0.2639784490600277,-0.0501860169315642
25.6877,0.244350375,-1.1818371839640378,-0.28878235909055666,-0.0549015891807142
26.1877,0.26757837500000003,-1.2071392415826978,-0.32300435666143074,-0.0614076723690933
26.6877,0.29765318749999997,-1.232754328062666,-0.3669332551522732,-0.0697591739833219
27.1877,0.33228887500000004,-1.261310273502255,-0.4191193718080067,-0.0796804889368834
27.6877,0.3675678125,-1.2929290094938262,-0.4752390877374374,-0.0903496364519843
28.1877,0.3976569375,-1.3286124234303358,-0.5283319474257605,-0.100443336012502
28.6877,0.41884524999999995,-1.3639620991054504,-0.571289046390347,-0.108610084865085
29.1877,0.429048625,-1.39459934014393,-0.5983509293146605,-0.113754929527502
29.6877,0.4263023125,-1.4208762357897355,-0.6057228250934595,-0.115156430626133
30.1877,0.4122805624999999,-1.4361886515499347,-0.5921126651171235,-0.112568947740898
30.6877,0.387042375,-1.4415659413532769,-0.557947105660483,-0.106073594232031
31.1877,0.35044675,-1.4453553792036444,-0.5065200952369348,-0.0962965960526492
