ArcLength, Average, RelBeta, ExpCorreBetas, ExpBetas
6.75484,0.265407125,-0.621920949152176,-0.16506225109175024,-0.0313806561010932
7.25484,0.2677391874999999,-0.6211209084194567,-0.1662984073594872,-0.0316156667983816
7.75484,0.2702835,-0.6285452211256903,-0.16988540227412552,-0.0322976049950809
8.25484,0.272463125,-0.6334852862567183,-0.172601380735025,-0.0328139507100808
8.75484,0.2769495625,-0.6269328974876669,-0.1736287916760667,-0.0330092759840431
9.25484,0.28839412499999995,-0.6115767891404437,-0.1763751529744677,-0.0335313979038912
9.75484,0.310262375,-0.6014456195051279,-0.1866059463410073,-0.0354764156541839
10.2548,0.34350837500000003,-0.6053057087091761,-0.20792758037691245,-0.0395299582465613
10.7548,0.387005875,-0.6169537436936201,-0.23876472341267518,-0.0453925329681892
11.2548,0.43402712500000007,-0.6283983299097109,-0.2727419204855134,-0.0518520761379303
11.7548,0.4730834374999999,-0.637582891948275,-0.301629906214081,-0.0573440886338557
12.2548,0.4928349375,-0.6459748698801445,-0.3183589846239517,-0.0605245217916258
12.7548,0.48796975000000004,-0.6537069186129917,-0.3189892016488519,-0.0606443349142304
13.2548,0.463077375,-0.6591424282970485,-0.30523394544692295,-0.0580292671952325
13.7548,0.42948268750000007,-0.6640135286205221,-0.28518231480830003,-0.0542171701156464
14.2548,0.395736875,-0.6803391489021582,-0.2692352887266998,-0.0511854161077376
14.7548,0.366313875,-0.7193742618604678,-0.2635167734373727,-0.0500982459006412
15.2548,0.34116575,-0.778369107650284,-0.26555288038833985,-0.0504853384768707
15.7548,0.3188409375,-0.8382168030835278,-0.26725783132340486,-0.0508094736356283
16.2548,0.2981285625000001,-0.8798052246483331,-0.2622950669043972,-0.0498659823012162
16.7548,0.2776605,-0.8993778511987806,-0.24972170385277898,-0.0474756090974865
17.2548,0.2558874375,-0.9093117177203239,-0.23268144533617702,-0.0442360162236078
17.7548,0.231972625,-0.9282391920725883,-0.2153260820129575,-0.0409365174929577
18.2548,0.20605449999999997,-0.9697667699057996,-0.19982480688955456,-0.0379895070132233
18.7548,0.180147875,-1.0258805228024777,-0.1848101961867554,-0.0351350182864554
19.2548,0.15769914375,-1.058451711460649,-0.16691692859806642,-0.0317332563874651
19.7548,0.14182975625000002,-1.01833402278383,-0.1444300662325126,-0.0274581874966754
20.2548,0.13434327499999996,-0.8821248880730616,-0.11850754642274348,-0.0225299517913961
