ArcLength, Average, RelBeta, ExpCorreBetas, ExpBetas
-23.6997,0.13910373125,-1.0980397825143233,-0.15274143080868088,-0.0290382948305477
-23.1997,0.14743025,-1.0526152141178873,-0.15518732417120365,-0.0295032935686699
-22.6997,0.14116868750000003,-1.09980975152157,-0.1552586991220012,-0.0295168629509508
-22.1997,0.1476135625,-1.0569595459351313,-0.15602156399386713,-0.029661894295412
-21.6997,0.1518875,-1.0373176385078298,-0.157555582818858,-0.0299535328552962
-21.1997,0.15610631249999996,-1.0253704904400953,-0.16006680620891975,-0.0304309517507452
-20.6997,0.1624025,-1.0192160342093926,-0.16552323199569088,-0.031468295056215
-20.1997,0.17261775000000001,-1.0147081708848353,-0.1751566413647558,-0.0332997417043262
-19.6997,0.1878936875,-1.004649878500336,-0.1887673703178551,-0.0358873327600485
-19.1997,0.2070294375,-0.9922794538604285,-0.2054310571755317,-0.0390553340637893
-18.6997,0.22889231249999997,-0.9773391776585374,-0.22370542447111094,-0.0425295483785382
-18.1997,0.2501713125,-0.9649689332837945,-0.24140754456133182,-0.0458949704489224
-17.6997,0.269547625,-0.9512686913943287,-0.25641221650219925,-0.0487475696772242
-17.1997,0.28620450000000003,-0.9348850852862634,-0.2675683183918124,-0.0508685015954016
-16.6997,0.30056825,-0.9154710785851369,-0.27516154001594706,-0.0523120798509405
-16.1997,0.31341931250000005,-0.8959754568958967,-0.2808160117171854,-0.0533870744709478
-15.6997,0.325833625,-0.8790154804549026,-0.2864128004277376,-0.0544511027429159
-15.1997,0.33924562500000005,-0.8629015966335171,-0.2927355914634354,-0.0556531542706151
-14.6997,0.35340275,-0.8469616984903219,-0.2993185933911506,-0.0569046755496484
-14.1997,0.36733593750000004,-0.8308204441077583,-0.3051902067304898,-0.058020951849903
-13.6997,0.379417125,-0.8156273468772244,-0.3094629830235342,-0.0588332667345122
-13.1997,0.38740193749999996,-0.804956621770376,-0.3118417548772983,-0.0592855047295244
-12.6997,0.390115125,-0.8015529087183826,-0.3126979131787854,-0.0594482724674497
-12.1997,0.3867105,-0.8083191423701188,-0.31258549970551985,-0.0594269010846996
-11.6997,0.37748193750000003,-0.8260788774205596,-0.3118298551765379,-0.0592832424289996
-11.1997,0.3629655,-0.8552351915611128,-0.3104208689225751,-0.0590153743198812
-10.6997,0.343482,-0.8977656363310657,-0.3083663362982671,-0.0586247787639291
-10.1997,0.3198850625,-0.9583688413787337,-0.3065678767224888,-0.0582828662970511
-9.69968,0.29473931249999996,-1.0432506456471065,-0.30748697806320924,-0.0584576003922451
-9.19968,0.27415181250000004,-1.1471693067237956,-0.31449854468269706,-0.0597905978484215
-8.69968,0.2676840625,-1.2303536740102468,-0.3293460697708635,-0.0626133212492136
-8.19968,0.27964231249999993,-1.2499884473220615,-0.34954966000742566,-0.0664543079862026
-7.69968,0.30493587499999997,-1.209824214089251,-0.36891880531949306,-0.0701366550037059
-7.19968,0.3316135,-1.1504368558378344,-0.3815003922933797,-0.0725285916907566
-6.69968,0.34900168749999994,-1.1045149946107702,-0.3854775969882121,-0.0732847142563141
-6.19968,0.3540839375,-1.0803930152710506,-0.3825498128946712,-0.072728101310774
-5.69968,0.3496249375,-1.07268874971665,-0.3750387370766369,-0.0713001401286382
-5.19968,0.34038087499999997,-1.0711082023388736,-0.3645847471317828,-0.06931268956878
-4.69968,0.33048081250000005,-1.0679083863633672,-0.35292323120092955,-0.0670956713309752
-4.19968,0.32397893749999995,-1.0616871708056332,-0.34396428155499004,-0.065392448964827
-3.69968,0.3241101874999999,-1.0590406213895258,-0.3432458543686756,-0.0652558658495581
-3.19968,0.3306899375,-1.0679407919500252,-0.3531572737436543,-0.0671401661109609
-2.69968,0.340036625,-1.083740100200638,-0.36851132604938674,-0.0700591874618606
-2.19968,0.3461333750000001,-1.0917899753966815,-0.3779049489752204,-0.0718450473336921
-1.69968,0.34413731249999996,-1.0784845700397911,-0.37114678150621166,-0.0705602246209528
-1.19968,0.332808,-1.0434665346494099,-0.3472740104636008,-0.06602167499308
-0.69968,0.3170635625,-1.0002849812845303,-0.317153919681319,-0.0602954219926462
-0.19968,0.30726900000000007,-0.965450799264865,-0.29665310163931585,-0.056397928068311
0.30032,0.30840768749999997,-0.958339391879317,-0.2955592356896564,-0.0561899687622921
0.80032,0.320192875,-0.9773008311226603,-0.31292476285705406,-0.0594913997827099
1.30032,0.336192,-1.0081628412657193,-0.3389362819308047,-0.064436555500153
1.80032,0.3474413125,-1.038192525718587,-0.3607109737633558,-0.0685762307534897
