ArcLength, Average, RelBeta, ExpCorreBetas, ExpBetas
-8.80412,0.292735,-1.2684569224017812,-0.37132173717928546,-0.0705934861557577
-8.30412,0.26901843749999993,-1.2953315591988503,-0.3484680721001134,-0.0662486829087668
-7.80412,0.242319625,-1.3354035296894418,-0.3235944825380219,-0.0615198636003844
-7.30412,0.21768,-1.3743726696464944,-0.29917344272864893,-0.0568770803666633
-6.80412,0.19783206250000002,-1.3956725340088914,-0.2761087759775804,-0.0524921627333803
-6.30412,0.1827516875,-1.387949291134289,-0.2536500751192201,-0.0482224477412966
-5.80412,0.1710929375,-1.346081454940531,-0.23030503024004934,-0.0437842262813782
-5.30412,0.161587375,-1.269299684527964,-0.20510280411120183,-0.0389929285382513
-4.80412,0.1545378125,-1.1549813869051873,-0.1784882970105438,-0.0339331363137916
-4.30412,0.1507625,-1.011358300070047,-0.15247490571431047,-0.0289876246605153
-3.80412,0.1505790125,-0.8638572320825009,-0.1300787689479663,-0.0247298039825031
-3.30412,0.1533521625,-0.7454255764871289,-0.11431262413711037,-0.0217324380488803
-2.80412,0.15762835625,-0.6797416169242887,-0.1071465537504928,-0.0203700672529454
-2.30412,0.1622793625,-0.6707362727294756,-0.10884665474416542,-0.0206932803696132
-1.80412,0.16731741874999997,-0.7049452795701423,-0.1179496245376733,-0.0224238829919531
-1.30412,0.17326090000000002,-0.7609470898566004,-0.13184237764093548,-0.0250650908062615
-0.804124,0.1795738625,-0.8219825133308255,-0.14760657482627407,-0.0280620864688734
-0.304124,0.18859137499999998,-0.8626501057296655,-0.16268836958345298,-0.0309293478295538
0.195876,0.1972111875,-0.8883318666571441,-0.17518898231754704,-0.0333058901744386
0.695876,0.20148593750000002,-0.9127989771740211,-0.18391615766494876,-0.0349650489857317
1.19588,0.200660625,-0.9390507774995277,-0.18843051591979118,-0.0358232919999603
1.69588,0.19687581249999994,-0.9607796186292017,-0.18915426805106417,-0.0359608874621795
2.19588,0.19185112500000004,-0.9766358068999103,-0.1873686782690306,-0.0356214217241503
2.69588,0.1889255,-0.9783908293386177,-0.184842976628213,-0.0351412503095462
3.19588,0.19001174999999998,-0.9636758676336045,-0.18310973804182953,-0.0348117372703098
3.69588,0.19409231249999997,-0.9419969966489925,-0.18283437544765768,-0.0347593869672353
4.19588,0.1986148125,-0.9251819027183135,-0.18375483013679106,-0.0349343783530021
4.69588,0.20162950000000002,-0.9182940263027652,-0.1851551653764134,-0.0352006017825881
5.19588,0.202784875,-0.919109820321006,-0.18638157002506767,-0.0354337585598988
5.69588,0.20322443750000002,-0.9203190502645586,-0.18703132131054917,-0.0355572854202565
6.19588,0.20400287500000003,-0.9162597495930314,-0.1869196231637585,-0.0355360500311328
6.69588,0.20526462499999998,-0.9067365318583099,-0.18612093418569653,-0.0353842080200944
7.19588,0.20800831250000004,-0.8897899674088227,-0.18508370960013923,-0.035187017034247
7.69588,0.21283875000000002,-0.8669391100746681,-0.18451823651440477,-0.0350795126453241
8.19588,0.218672125,-0.8457035730084289,-0.18493179742984578,-0.0351581363935068
8.69588,0.22310299999999997,-0.8342724135686675,-0.1861286782844104,-0.0353856802822073
9.19588,0.223308,-0.8380624095056243,-0.18714604054188194,-0.0355790951600536
9.69588,0.2178810625,-0.8572302630334916,-0.18677424051689162,-0.0355084107446562
10.1959,0.20862350000000002,-0.8835645713800175,-0.1843323333572991,-0.0350441698397907
10.6959,0.199882625,-0.9013339089412028,-0.1801609877206786,-0.0342511383499389
11.1959,0.19450918749999999,-0.9022499980936372,-0.1754959140510699,-0.0333642422150323
11.6959,0.19259862499999997,-0.8920166699862686,-0.17180118411643408,-0.0326618220753677
12.1959,0.19076812500000004,-0.8909043386498781,-0.1699561502386023,-0.0323110551784415
12.6959,0.18496,-0.9177995541726753,-0.16975620553977805,-0.0322730428782848
13.1959,0.1739753125,-0.9771669256466795,-0.17000292125404534,-0.0323199470064725
13.6959,0.1595710625,-1.0600840727952061,-0.1691587418352584,-0.0321594566226727
14.1959,0.14610138125,-1.1382114004778023,-0.16629425776430382,-0.0316148779019589
14.6959,0.13736428125,-1.1784957192619279,-0.1618832174326165,-0.0307762770784442
15.1959,0.13488926875,-1.1706078344760216,-0.1579024347854916,-0.0300194742938197
15.6959,0.138177575,-1.1356055124677318,-0.15691521586942345,-0.029831790089244
16.1959,0.14498955625,-1.1071214507086893,-0.1605210478531091,-0.0305173094777774
16.6959,0.15272825,-1.1017059779196587,-0.16826162602220812,-0.0319889022855909
17.1959,0.1593168125,-1.116679541464484,-0.17790582513008313,-0.0338224002148447
17.6959,0.1642381875,-1.1374739070524977,-0.18681665282284568,-0.0355164739206931
18.1959,0.1678133125,-1.15112417599123,-0.19317396107192128,-0.0367250876562588
18.6959,0.17038487499999996,-1.1524708310806702,-0.19636359849482607,-0.0373314826035791
19.1959,0.1749195,-1.1246324616128551,-0.1967201478690898,-0.0373992676557205
