Arc_length vs Data,RAh13_18months_up_DTI_manualBM_centered,RBf13_18months_up_DTI_manualBM_centered,RHm13_18months_up_DTI_manualBM_centered,RJe13_18months_up_DTI_manualBM_centered,RMe14_18months_up_DTI_manualBM_centered,RNc14_18months_up_DTI_manualBM_centered,RNe14_18months_up_DTI_manualBM_centered,RNn13_18months_up_DTI_manualBM_centered,RSb14_18months_up_DTI_manualBM_centered,RTm13_18months_up_DTI_manualBM_centered,RUf14_18months_up_DTI_manualBM_centered,RVm14_18months_up_DTI_manualBM_centered,RYh13_18months_up_DTI_manualBM_centered,RZh13_18months_up_DTI_manualBM_centered,RZk13_18months_up_DTI_manualBM_centered
-14.4606,0.582565,0.331991,0.31645,0.330701,0.308782,0.32834,0.3797,0.468616,0.286787,0.313595,0.335428,0.286209,0.356371,0.648398,0.345257
-13.9606,0.581777,0.319659,0.313819,0.316969,0.321759,0.338006,0.374186,0.441842,0.29351,0.314123,0.329995,0.287317,0.365661,0.616494,0.336971
-13.4606,0.570078,0.305807,0.301454,0.301357,0.325463,0.342473,0.361285,0.413027,0.292812,0.309481,0.32063,0.283045,0.365249,0.582097,0.32597
-12.9606,0.547296,0.293306,0.283217,0.286815,0.318272,0.344555,0.346978,0.388287,0.283007,0.298615,0.306954,0.275994,0.355177,0.553523,0.318269
-12.4606,0.518714,0.285168,0.268739,0.276756,0.304448,0.347666,0.336604,0.368982,0.269927,0.286003,0.2924,0.270228,0.339398,0.536447,0.318526
-11.9606,0.497057,0.28341,0.264208,0.274515,0.291219,0.352867,0.333935,0.357938,0.261349,0.278084,0.281791,0.271163,0.324505,0.538394,0.327434
-11.4606,0.493727,0.290228,0.270945,0.283895,0.2844,0.358673,0.339725,0.359559,0.263948,0.277364,0.281138,0.283173,0.315297,0.563877,0.342563
-10.9606,0.508893,0.305674,0.285616,0.305414,0.28651,0.364563,0.352607,0.375413,0.281082,0.283016,0.29235,0.305973,0.315688,0.610123,0.360262
-10.4606,0.534458,0.326632,0.303789,0.334007,0.295268,0.371694,0.368583,0.403848,0.306193,0.292391,0.310257,0.334769,0.325843,0.667229,0.377653
-9.96065,0.562685,0.347251,0.322194,0.363438,0.306601,0.381106,0.381413,0.440468,0.330373,0.304639,0.327889,0.36257,0.342244,0.722453,0.391658
-9.46065,0.585698,0.361459,0.337756,0.389298,0.313574,0.391388,0.38469,0.477379,0.347762,0.319734,0.340742,0.383842,0.358632,0.764016,0.401449
-8.96065,0.601682,0.368821,0.350268,0.410207,0.313042,0.39737,0.377496,0.510503,0.358202,0.33644,0.34799,0.398142,0.370847,0.791177,0.411296
-8.46065,0.610821,0.372844,0.360292,0.422313,0.307258,0.396005,0.365078,0.535725,0.364755,0.352183,0.350863,0.407585,0.377829,0.804723,0.425188
-7.96065,0.616472,0.377982,0.36909,0.423354,0.302196,0.390378,0.355344,0.550371,0.370415,0.364912,0.352778,0.413956,0.383019,0.813906,0.444643
-7.46065,0.622927,0.383316,0.376946,0.414015,0.302536,0.386804,0.353999,0.55428,0.376436,0.373401,0.355759,0.418178,0.389429,0.825105,0.466096
-6.96065,0.633135,0.384016,0.382992,0.401641,0.30744,0.388328,0.361107,0.549622,0.380932,0.376715,0.359401,0.41892,0.396081,0.839095,0.483444
-6.46065,0.645395,0.376188,0.386036,0.394818,0.314464,0.39077,0.372874,0.54052,0.383535,0.375945,0.363018,0.415654,0.400215,0.855068,0.493096
-5.96065,0.654441,0.361082,0.387505,0.396258,0.319922,0.388489,0.384947,0.532367,0.384174,0.374589,0.3654,0.408097,0.399583,0.864302,0.49274
-5.46065,0.652878,0.343397,0.389726,0.400685,0.320863,0.380391,0.392118,0.526841,0.382398,0.372856,0.365455,0.396383,0.394305,0.859931,0.480986
-4.96065,0.635559,0.327173,0.3933,0.397932,0.316954,0.367821,0.390936,0.523611,0.378896,0.368141,0.362591,0.381222,0.386785,0.837188,0.459315
-4.46065,0.605566,0.313387,0.39774,0.383699,0.307982,0.352698,0.382117,0.520259,0.372413,0.358469,0.355899,0.36402,0.379676,0.795948,0.431057
-3.96065,0.574059,0.300176,0.3963,0.360831,0.296199,0.336515,0.370623,0.515924,0.362155,0.344537,0.345362,0.346721,0.374507,0.745878,0.403203
-3.46065,0.555467,0.289288,0.38815,0.339922,0.28646,0.32014,0.361987,0.513687,0.349936,0.330337,0.334491,0.33199,0.372307,0.703877,0.383503
-2.96065,0.560221,0.285128,0.382409,0.332082,0.283709,0.307867,0.358996,0.517579,0.340449,0.319429,0.32763,0.323989,0.374346,0.687372,0.379443
-2.46065,0.585961,0.29141,0.376272,0.341682,0.291503,0.303304,0.361434,0.529195,0.334468,0.314551,0.325905,0.325259,0.381963,0.697444,0.389874
-1.96065,0.623036,0.311406,0.37726,0.364164,0.310815,0.307244,0.367488,0.543107,0.331,0.317488,0.327853,0.336609,0.397167,0.720877,0.407003
-1.46065,0.657817,0.332842,0.377818,0.386436,0.334872,0.312645,0.373114,0.548678,0.326524,0.325909,0.32875,0.351655,0.414559,0.73266,0.419861
-0.960648,0.67309,0.341247,0.367468,0.393544,0.352392,0.308855,0.373349,0.534778,0.318193,0.330744,0.325999,0.359053,0.422193,0.715317,0.422204
-0.460648,0.665211,0.331571,0.35244,0.38066,0.358804,0.291163,0.365879,0.502009,0.310696,0.325272,0.321979,0.353164,0.413725,0.6775,0.415485
0.0393522,0.633584,0.304426,0.329226,0.351239,0.351086,0.262579,0.350145,0.458668,0.302832,0.30839,0.317163,0.330667,0.387969,0.628414,0.400081
0.539352,0.587168,0.277036,0.304349,0.318602,0.333657,0.238187,0.331179,0.422243,0.290175,0.288562,0.312071,0.297668,0.358845,0.576661,0.375478
1.03935,0.542048,0.256758,0.284615,0.294941,0.314317,0.224972,0.315876,0.403671,0.274079,0.27746,0.306219,0.265212,0.342183,0.532451,0.343786
1.53935,0.505649,0.242307,0.271728,0.282098,0.295277,0.219741,0.305823,0.397389,0.256701,0.276415,0.296697,0.239111,0.337083,0.499739,0.315252
2.03935,0.484182,0.231736,0.269436,0.278803,0.280191,0.220583,0.29951,0.394566,0.244264,0.280885,0.286064,0.225246,0.338394,0.481994,0.296114
2.53935,0.476804,0.224303,0.276933,0.279659,0.271034,0.223477,0.292929,0.386848,0.240626,0.283719,0.275987,0.224533,0.338535,0.481068,0.28793
3.03935,0.477184,0.220823,0.286648,0.279758,0.267466,0.227192,0.283575,0.37234,0.242777,0.281181,0.266905,0.231557,0.332502,0.491042,0.286542
3.53935,0.477014,0.218625,0.28956,0.275852,0.2644,0.227859,0.273086,0.352375,0.245532,0.270323,0.257906,0.236771,0.31938,0.504196,0.285281
4.03935,0.47112,0.213194,0.281841,0.267408,0.258592,0.222572,0.263494,0.332256,0.243459,0.252531,0.248126,0.23326,0.301558,0.512135,0.282388
4.53935,0.46062,0.204046,0.266862,0.256959,0.248917,0.214632,0.255634,0.315665,0.236672,0.23192,0.239994,0.221925,0.281484,0.506237,0.277886
5.03935,0.44954,0.194503,0.252238,0.249055,0.237813,0.208801,0.24877,0.303431,0.228562,0.212483,0.235979,0.207544,0.264795,0.485639,0.273706
5.53935,0.441917,0.189292,0.241986,0.246225,0.229116,0.208164,0.242648,0.294501,0.223313,0.198936,0.237203,0.195603,0.255127,0.459646,0.271435
6.03935,0.440245,0.191772,0.237704,0.249588,0.224225,0.211936,0.239651,0.288459,0.224209,0.195729,0.241407,0.18928,0.252556,0.440342,0.27288
6.53935,0.443807,0.201898,0.238186,0.257114,0.223176,0.217744,0.240721,0.287321,0.229335,0.201925,0.246837,0.188361,0.255701,0.434585,0.277424
7.03935,0.448382,0.216147,0.239955,0.264409,0.224418,0.222921,0.244682,0.292945,0.23632,0.213488,0.251944,0.191036,0.260189,0.439706,0.281544
7.53935,0.44977,0.231252,0.242761,0.27056,0.226939,0.226939,0.249929,0.30417,0.244015,0.226384,0.256539,0.195798,0.264063,0.449668,0.284416
8.03935,0.448386,0.244557,0.247427,0.275415,0.22983,0.230667,0.255217,0.316341,0.251485,0.23709,0.261481,0.200775,0.266405,0.461044,0.287671
8.53935,0.446398,0.25589,0.253454,0.2793,0.23199,0.234684,0.26007,0.32507,0.258024,0.244536,0.266329,0.205251,0.266173,0.470448,0.29131
9.03935,0.446477,0.265405,0.25862,0.282268,0.232581,0.238603,0.264452,0.32878,0.263234,0.249737,0.271026,0.209712,0.263144,0.477161,0.295596
9.53935,0.449064,0.271372,0.260612,0.283456,0.232076,0.241224,0.266633,0.328564,0.266221,0.254011,0.275226,0.213588,0.258368,0.481855,0.300362
10.0394,0.451341,0.272928,0.260451,0.282985,0.231532,0.242054,0.265633,0.327462,0.266376,0.259284,0.278438,0.216502,0.253215,0.485381,0.306151
10.5394,0.449512,0.270392,0.260433,0.280135,0.231893,0.240918,0.26189,0.326301,0.262274,0.264065,0.27963,0.218606,0.2472,0.487987,0.312336
11.0394,0.442931,0.265669,0.262877,0.2761,0.233694,0.23871,0.256466,0.326191,0.255164,0.267,0.279334,0.220808,0.241316,0.488551,0.316809
11.5394,0.429873,0.25913,0.266281,0.270834,0.235273,0.234369,0.24991,0.326003,0.246638,0.265757,0.277985,0.22221,0.235983,0.484132,0.316032
12.0394,0.410306,0.25149,0.267623,0.262599,0.234983,0.226554,0.242313,0.32414,0.238143,0.258224,0.276742,0.222311,0.23123,0.471923,0.308625
12.5394,0.389904,0.245719,0.267072,0.25218,0.233447,0.216827,0.234268,0.321881,0.232245,0.247399,0.278094,0.221052,0.228602,0.454423,0.296792
13.0394,0.370537,0.242721,0.265626,0.240168,0.231599,0.2091,0.227286,0.318543,0.22921,0.237425,0.281882,0.218417,0.226536,0.437382,0.283781
13.5394,0.356467,0.242597,0.264263,0.230335,0.229974,0.2062,0.223028,0.316169,0.229128,0.231479,0.288015,0.216677,0.224271,0.42732,0.273132
14.0394,0.350756,0.243851,0.262169,0.225716,0.228696,0.207564,0.221223,0.316786,0.232075,0.230035,0.295066,0.216848,0.221624,0.425444,0.266229
14.5394,0.353091,0.245083,0.259247,0.225706,0.229513,0.210585,0.221246,0.321529,0.237845,0.231498,0.301983,0.219657,0.219301,0.427589,0.263129
15.0394,0.362833,0.246488,0.257458,0.227652,0.232847,0.21134,0.221762,0.330349,0.245641,0.234336,0.307424,0.224592,0.218465,0.431515,0.262129
15.5394,0.37666,0.248652,0.259922,0.229176,0.238288,0.211871,0.221557,0.342157,0.254212,0.238857,0.310128,0.23182,0.219213,0.438709,0.26191
16.0394,0.388829,0.251802,0.267997,0.230491,0.244533,0.216776,0.221597,0.356134,0.2617,0.245783,0.309907,0.240785,0.222136,0.4532,0.262087
16.5394,0.392181,0.253489,0.278516,0.231265,0.247236,0.224917,0.222438,0.369086,0.264718,0.251563,0.3046,0.246705,0.22444,0.474277,0.260932
17.0394,0.385441,0.250419,0.284783,0.230251,0.24418,0.230184,0.224176,0.375447,0.260751,0.250857,0.292658,0.243967,0.222674,0.493424,0.256395
17.5394,0.371345,0.241236,0.280928,0.226085,0.237146,0.225017,0.226016,0.370482,0.250106,0.241673,0.274687,0.229531,0.216016,0.499474,0.247445
18.0394,0.353986,0.226879,0.265505,0.218525,0.227963,0.207003,0.22579,0.353425,0.234744,0.225154,0.253512,0.207391,0.205551,0.486554,0.235355
18.5394,0.335612,0.210639,0.241683,0.207972,0.217698,0.183075,0.221781,0.327769,0.217341,0.205832,0.233229,0.186767,0.193622,0.458271,0.222649
19.0394,0.316827,0.197242,0.216518,0.194708,0.208064,0.163258,0.214481,0.300698,0.201261,0.189308,0.217067,0.174619,0.182525,0.425653,0.211929
19.5394,0.298245,0.187654,0.195635,0.176576,0.198668,0.151615,0.205165,0.277633,0.187863,0.178274,0.205665,0.172202,0.172945,0.396221,0.204005
20.0394,0.282626,0.181344,0.18194,0.155165,0.189565,0.146216,0.195476,0.261837,0.178176,0.171976,0.198003,0.175546,0.165278,0.370096,0.197745
20.5394,0.277745,0.17694,0.173894,0.137229,0.184012,0.144477,0.187294,0.254781,0.172832,0.16874,0.194657,0.179276,0.161661,0.352571,0.192289
21.0394,0.282211,0.171674,0.166951,0.122577,0.181177,0.142048,0.179972,0.253521,0.169335,0.165057,0.194035,0.180988,0.162394,0.335758,0.185746
21.5394,0.300487,0.162027,0.158975,0.12007,0.183014,0.138599,0.172217,0.257802,0.167529,0.157892,0.196573,0.17996,0.168913,0.32263,0.175382
22.0394,0.343773,0.144095,0.149156,0.132319,0.194825,0.137336,0.164478,0.267138,0.166561,0.147677,0.203934,0.174738,0.181744,0.335851,0.158429
22.5394,0.345971,0.134864,0.151241,0.125946,0.193759,0.130567,0.163626,0.265859,0.164459,0.140161,0.200949,0.174249,0.176299,0.32095,0.151136
23.0394,0.340629,0.126484,0.156392,0.123162,0.195368,0.128707,0.167056,0.272935,0.16799,0.135474,0.205969,0.181212,0.169856,0.315209,0.14808
23.5394,0.316579,0.122491,0.15634,0.126306,0.194007,0.125155,0.169559,0.281735,0.166596,0.13361,0.209367,0.184082,0.16616,0.317538,0.148794
24.0394,0.290008,0.11884,0.154056,0.12897,0.188387,0.119985,0.168613,0.290867,0.15976,0.131234,0.209444,0.182231,0.163677,0.315475,0.153541
24.5394,0.271081,0.113742,0.150899,0.126299,0.181998,0.116409,0.165336,0.297299,0.152553,0.128636,0.209392,0.179553,0.158492,0.306178,0.159031
25.0394,0.260574,0.109036,0.147584,0.119,0.174774,0.114138,0.160353,0.300836,0.145792,0.125889,0.209398,0.17702,0.151357,0.29264,0.164598
25.5394,0.256435,0.101597,0.141172,0.107035,0.163303,0.113566,0.151448,0.297199,0.140951,0.122014,0.210136,0.173206,0.141766,0.273282,0.165846
