ArcLength, Average, RelBeta4Exp, ExpCorreBetas, ExpBetas
-29.464,0.2901381842105263,-0.10663355658185333,-0.03093846648256934,-0.00909954896546157
-28.964,0.2862678684210527,-0.11085323685804,-0.03173371982292518,-0.0093334470067427
-28.464,0.2825538684210526,-0.11731747828495209,-0.03314850732281605,-0.00974956097729884
-27.964,0.2805805263157895,-0.12414480978983862,-0.0348326160702065,-0.0102448870794725
-27.464,0.2801518421052632,-0.12881635981875011,-0.036088140496517256,-0.0106141589695639
-26.964,0.2820022894736843,-0.13002025103669462,-0.036666008470291056,-0.0107841201383209
-26.464,0.28715452631578947,-0.12891173984957188,-0.03701758959304809,-0.0108875263508965
-25.964,0.29525415789473686,-0.12768938966375826,-0.03770082321726586,-0.0110884774168429
-25.464,0.305186105263158,-0.12602933839612251,-0.0384624029340052,-0.011312471451178
-24.964,0.31501900000000005,-0.12021426349091215,-0.03786977707064366,-0.0111381697266599
-24.464,0.32281226315789474,-0.10663490828132229,-0.03442305607392818,-0.0101244282570377
-23.964,0.3277773947368421,-0.08628130162613835,-0.028281060261519286,-0.00831795890044685
-23.464,0.3300308684210526,-0.06555852172558635,-0.021636335857495706,-0.00636362819338109
-22.964,0.330361894736842,-0.051444724482093564,-0.016995376654119234,-0.00499864019238801
-22.464,0.32913218421052626,-0.04615925348315672,-0.015192495920438713,-0.00446838115307021
-21.964,0.3271592368421052,-0.04620158729018729,-0.015115276038751582,-0.00444566942316223
-21.464,0.32529394736842104,-0.046779046146907304,-0.015216940575257003,-0.00447557075742853
-20.964,0.32416297368421043,-0.04681196897213755,-0.0151747070660211,-0.00446314913706503
-20.464,0.3239623947368421,-0.048871525934127226,-0.01583253657606354,-0.00465662840472457
-19.964,0.32449749999999994,-0.05513123047876686,-0.017889946462283646,-0.00526174895949519
-19.464,0.325491,-0.06383517204004502,-0.020777773982486293,-0.00611110999484891
-18.964,0.32620352631578947,-0.0702084628840935,-0.022902248170002526,-0.00673595534411839
-18.464,0.3260389473684211,-0.07114893475062398,-0.023197323792477915,-0.00682274229190527
-17.964,0.32453944736842094,-0.06770010220169555,-0.021971353755323893,-0.00646216286921291
-17.464,0.3213938421052632,-0.06279130642623522,-0.02018073922313664,-0.00593551153621666
-16.964,0.3173853421052632,-0.057834201591277744,-0.018355727857432443,-0.00539874348748013
-16.464,0.3135022894736843,-0.052378100511270724,-0.016420654428566127,-0.00482960424369592
-15.964,0.3100599736842104,-0.04710876984029976,-0.014606543936978869,-0.00429604233440555
-15.464,0.3063001842105263,-0.046579919734973295,-0.01426743799533385,-0.00419630529274525
-14.964,0.3008827105263158,-0.05723903696099678,-0.017222236588740687,-0.00506536370257079
-14.464,0.29282123684210526,-0.08281406591774355,-0.024249717209957302,-0.0071322697676345
-13.964,0.28224844736842103,-0.12134377260992935,-0.034249091416979294,-0.0100732621814645
-13.464,0.2707915263157895,-0.16509340400524666,-0.04470589485525002,-0.0131487926044853
-12.964,0.2601001315789474,-0.20444746556136048,-0.05317681269349218,-0.0156402390274977
-12.464,0.25238642105263154,-0.23240864804902464,-0.05865678690277398,-0.0172519961478747
-11.964,0.24919968421052635,-0.24833708626902817,-0.06188552347600406,-0.0182016245517659
-11.464,0.25088202631578954,-0.25665374216878095,-0.06438981089683396,-0.0189381796755394
-10.964,0.25652342105263165,-0.26043041232033537,-0.06680650031455986,-0.0196489706807529
-10.464,0.2635479736842104,-0.2582202588971713,-0.06805342599656171,-0.0200157135284005
-9.96398,0.2685237105263157,-0.2478341130345148,-0.06654933562702625,-0.0195733340079489
